"","Sample.ID","ALA.mean","VAL.mean","NOR.mean","GLU.mean","PHE.mean","ALA.sd","VAL.sd","NOR.sd","GLU.sd","PHE.sd"
"1","13_K_3",19.8356327433628,19.8445589970501,13.9731703539823,20.8176873156344,1.13677949852541,0.0755251426017208,0.62617859935536,0.167089433386167,0.222316693568557,0.46853696250819
"2","5AA",-1.61000000000001,-0.670000000000003,14.485,-3.04199999999985,-5.00399999999978,0.18494624508035,0.109242970248299,0.103071419664351,0.0717666757779627,0.0658078513844267
