"","Sample.ID","ALA.mean","VAL.mean","NOR.mean","GLU.mean","PHE.mean","ALA.sd","VAL.sd","NOR.sd","GLU.sd","PHE.sd"
"1","16_K_2",23.5200067234855,16.1633527462124,15.2541413825765,24.1721142992425,3.76283418560582,0.291243486665664,0.722858386117951,0.530181472112141,0.442907273825454,0.348452512445546
"2","5AA",-1.60999999999967,-0.669999999999856,14.4850000000006,-3.04199999999984,-5.00400000000014,0.344649757508046,0.476420059562338,0.522764279664119,0.432791631457301,0.425968371871928
