Row,Analysis,Date,Identifier 1,Identifier 2,Comment,Amount,Gasconfiguration,Peak Nr,Is Ref _,Rt,Width,BGD 28,Ampl  28,rArea 28,Area 28,BGD 29,Ampl  29,rArea 29,Area 29,rR 29N2/28N2,R 29N2/28N2,rd 29N2/28N2,d 29N2/28N2,R 15N/14N,d 15N/14N,BGD 44,Ampl  44,rArea 44,Area 44,BGD 45,Ampl  45,rArea 45,Area 45,BGD 46,Ampl  46,Area 46,rArea 46,rR 45CO2/44CO2,R 45CO2/44CO2,rd 45CO2/44CO2,d 45CO2/44CO2,rR 46CO2/44CO2,R 46CO2/44CO2,rd 46CO2/44CO2,d 46CO2/44CO2,R 13C/12C,d 13C/12C,R 18O/16O,d 18O/16O
7,47693,04/10/24,GA2_STD_01,C5,STD,0.448,N2,2,0,218.4,81.7,26.7,2101,47650,47.65,17.1,1375,31158,0.343,0.6538867,0.0073132,-5.875,-5.875,0.0036566,-5.875,,,,,,,,,,,,,,,,,,,,,,,,
7,47693,04/10/24,GA2_STD_01,C5,STD,0.448,CO2,3,0,376.4,95.9,,,,,,,,,,,,,,,0.8,3918,100552,100.552,0.3,4060,104008,1.144,2.0,5643,0.435,145038,1.0343674,0.0120585,6.145,6.145,1.4424251,0.004014,-1.374,-1.374,0.0112544,6.638,0.0020024,-1.39
7,47693,04/10/24,GA2_STD_01,C5,STD,0.448,CO2,4,1,525.2,39.3,,,,,,,,,,,,,,,2.1,4232,78868,78.868,1.6,4344,81080,0.892,3.8,6112,0.342,113918,1.0280505,0.0119849,0,0,1.4444099,0.0040196,0,0,0.0111802,0,0.0020052,0
8,47694,04/10/24,SAL_STD_01,C6,STD,0.453,N2,1,1,47.4,25.5,21.4,449,8269,8.269,13.7,295,5443,0.06,0.6582361,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
8,47694,04/10/24,SAL_STD_01,C6,STD,0.453,N2,2,0,218.2,83.8,25.7,2606,59212,59.212,16.5,1737,39430,0.434,0.6659124,0.0074422,11.662,11.662,0.0037211,11.662,,,,,,,,,,,,,,,,,,,,,,,,
8,47694,04/10/24,SAL_STD_01,C6,STD,0.453,CO2,3,0,376,100.9,,,,,,,,,,,,,,,0.8,4162,107106,107.106,0.3,4230,108602,1.195,1.9,6003,0.464,154762,1.0139613,0.011878,-8.916,-8.916,1.4449408,0.0040182,-0.35,-0.35,0.0110735,-9.546,0.0020045,-0.329
8,47694,04/10/24,SAL_STD_01,C6,STD,0.453,CO2,4,1,525.2,38.5,,,,,,,,,,,,,,,5.1,4170,77400,77.4,4.6,4266,79187,0.871,8.2,6027,0.336,111878,1.0230833,0.0119849,0,0,1.4454469,0.0040196,0,0,0.0111802,0,0.0020052,0
9,47695,04/10/24,95_W_03_d,C7,SAMPLE,0.647,N2,1,1,47.2,25.5,22.5,444,8181,8.181,14.8,292,5377,0.059,0.6573189,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
9,47695,04/10/24,95_W_03_d,C7,SAMPLE,0.647,N2,2,0,218.2,84.6,26.6,2989,67600,67.6,17.2,1990,44955,0.495,0.6650089,0.0074425,11.699,11.699,0.0037212,11.699,,,,,,,,,,,,,,,,,,,,,,,,
9,47695,04/10/24,95_W_03_d,C7,SAMPLE,0.647,CO2,3,0,376.4,96.3,,,,,,,,,,,,,,,1.7,3664,93579,93.579,1.2,3737,95252,1.048,3.3,5287,0.406,135276,1.0178766,0.0119212,-5.309,-5.309,1.4455827,0.0040201,0.135,0.135,0.0111165,-5.697,0.0020055,0.148
9,47695,04/10/24,95_W_03_d,C7,SAMPLE,0.647,CO2,4,1,525.2,38.7,,,,,,,,,,,,,,,3.2,4161,77240,77.24,2.8,4257,79040,0.869,5.5,6010,0.335,111642,1.0233096,0.0119849,0,0,1.4453876,0.0040196,0,0,0.0111802,0,0.0020052,0
10,47696,04/10/24,95_W_03_e,C8,SAMPLE,0.436,N2,1,1,34.9,25.5,21.8,451,8188,8.188,14.1,296,5387,0.059,0.6579027,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
10,47696,04/10/24,95_W_03_e,C8,SAMPLE,0.436,N2,2,0,217.8,83.4,25.9,2321,51778,51.778,16.7,1544,34455,0.379,0.6654336,0.0074406,11.447,11.447,0.0037203,11.447,,,,,,,,,,,,,,,,,,,,,,,,
10,47696,04/10/24,95_W_03_e,C8,SAMPLE,0.436,CO2,3,0,377.9,92.6,,,,,,,,,,,,,,,1.2,2757,69975,69.975,0.7,2810,71207,0.783,2.6,3983,0.304,101283,1.0176085,0.0119239,-5.085,-5.085,1.447427,0.0040249,1.335,1.335,0.0111187,-5.501,0.0020079,1.349
10,47696,04/10/24,95_W_03_e,C8,SAMPLE,0.436,CO2,4,1,525.2,38.7,,,,,,,,,,,,,,,2.2,4152,77081,77.081,1.8,4245,78840,0.867,4.1,5998,0.334,111421,1.0228098,0.0119849,0,0,1.4454969,0.0040196,0,0,0.0111802,0,0.0020052,0
11,47697,04/10/24,95_W_03_f,C9,SAMPLE,0.516,N2,1,1,47.4,25.5,21.5,443,8173,8.173,13.8,292,5380,0.059,0.6582156,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
11,47697,04/10/24,95_W_03_f,C9,SAMPLE,0.516,N2,2,0,218.4,83.2,25.7,2363,53356,53.356,16.5,1574,35517,0.391,0.6656635,0.0074396,11.315,11.315,0.0037198,11.315,,,,,,,,,,,,,,,,,,,,,,,,
11,47697,04/10/24,95_W_03_f,C9,SAMPLE,0.516,CO2,3,0,377.7,93.2,,,,,,,,,,,,,,,1.0,2937,74413,74.413,0.5,2997,75789,0.834,2.3,4243,0.323,107669,1.0185045,0.011925,-4.99,-4.99,1.4469267,0.004024,1.107,1.107,0.0111199,-5.391,0.0020074,1.12
11,47697,04/10/24,95_W_03_f,C9,SAMPLE,0.516,CO2,4,1,525.2,38.7,,,,,,,,,,,,,,,2.0,4157,77171,77.171,1.6,4254,78994,0.869,3.8,6006,0.335,111538,1.0236123,0.0119849,0,0,1.4453268,0.0040196,0,0,0.0111802,0,0.0020052,0
12,47698,04/10/24,01_W_03_a,C10,SAMPLE,0.483,N2,1,1,40.1,25.1,21.4,443,8156,8.156,13.7,291,5369,0.059,0.6582062,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
12,47698,04/10/24,01_W_03_a,C10,SAMPLE,0.483,N2,2,0,218.2,83.2,25.6,2419,54451,54.451,16.5,1611,36224,0.398,0.6652603,0.0074352,10.717,10.717,0.0037176,10.717,,,,,,,,,,,,,,,,,,,,,,,,
12,47698,04/10/24,01_W_03_a,C10,SAMPLE,0.483,CO2,3,0,377.7,93.6,,,,,,,,,,,,,,,0.9,2925,74077,74.077,0.4,2985,75476,0.83,2.2,4226,0.322,107176,1.0188818,0.0119193,-5.467,-5.467,1.4468228,0.0040242,1.154,1.154,0.0111142,-5.904,0.0020075,1.169
12,47698,04/10/24,01_W_03_a,C10,SAMPLE,0.483,CO2,4,1,525.2,37.6,,,,,,,,,,,,,,,2.2,4153,77086,77.086,1.7,4253,78973,0.869,4.0,5999,0.334,111401,1.0244824,0.0119849,0,0,1.4451548,0.0040196,0,0,0.0111802,0,0.0020052,0
13,47699,04/10/24,01_W_03_b,C11,SAMPLE,0.677,N2,1,1,47.2,25.5,21.4,443,8162,8.162,13.8,291,5369,0.059,0.6578324,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
13,47699,04/10/24,01_W_03_b,C11,SAMPLE,0.677,N2,2,0,218.2,84.4,25.7,3055,68578,68.578,16.5,2034,45606,0.502,0.6650291,0.0074369,10.94,10.94,0.0037184,10.94,,,,,,,,,,,,,,,,,,,,,,,,
13,47699,04/10/24,01_W_03_b,C11,SAMPLE,0.677,CO2,3,0,376.6,94.7,,,,,,,,,,,,,,,0.9,3661,92796,92.796,0.5,3739,94543,1.04,2.3,5283,0.402,134124,1.0188255,0.011921,-5.332,-5.332,1.4453677,0.0040201,0.133,0.133,0.0111162,-5.721,0.0020055,0.146
13,47699,04/10/24,01_W_03_b,C11,SAMPLE,0.677,CO2,4,1,525.2,38.2,,,,,,,,,,,,,,,2.5,4143,76917,76.917,2.0,4241,78785,0.867,4.5,5986,0.333,111158,1.0242865,0.0119849,0,0,1.4451759,0.0040196,0,0,0.0111802,0,0.0020052,0
14,47700,04/10/24,01_W_03_c,C12,SAMPLE,0.526,N2,1,1,41.2,25.5,21.5,442,8145,8.145,13.9,291,5358,0.059,0.6578454,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
14,47700,04/10/24,01_W_03_c,C12,SAMPLE,0.526,N2,2,0,218.4,83.6,25.7,2485,55776,55.776,16.5,1655,37109,0.408,0.6653173,0.00744,11.358,11.358,0.00372,11.358,,,,,,,,,,,,,,,,,,,,,,,,
14,47700,04/10/24,01_W_03_c,C12,SAMPLE,0.526,CO2,3,0,377.7,93,,,,,,,,,,,,,,,1.0,2999,75779,75.779,0.6,3063,77232,0.85,2.4,4332,0.329,109606,1.0191679,0.0119182,-5.563,-5.563,1.4463863,0.0040233,0.937,0.937,0.0111131,-5.999,0.0020071,0.952
14,47700,04/10/24,01_W_03_c,C12,SAMPLE,0.526,CO2,4,1,525.2,38.5,,,,,,,,,,,,,,,2.4,4147,77014,77.014,1.9,4249,78930,0.868,4.3,5992,0.334,111288,1.0248697,0.0119849,0,0,1.4450318,0.0040196,0,0,0.0111802,0,0.0020052,0
15,47701,04/10/24,01_W_03_d,D1,SAMPLE,0.556,N2,1,1,46.8,25.7,21.3,452,8155,8.155,13.7,296,5364,0.059,0.6577557,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
15,47701,04/10/24,01_W_03_d,D1,SAMPLE,0.556,N2,2,0,218,83.8,25.8,2598,58299,58.299,16.6,1729,38772,0.426,0.6650658,0.0074382,11.114,11.114,0.0037191,11.114,,,,,,,,,,,,,,,,,,,,,,,,
15,47701,04/10/24,01_W_03_d,D1,SAMPLE,0.556,CO2,3,0,377.7,94.1,,,,,,,,,,,,,,,1.1,3200,79860,79.86,0.6,3271,81523,0.897,2.5,4612,0.346,115448,1.020831,0.0119279,-4.753,-4.753,1.4456342,0.004022,0.597,0.597,0.011123,-5.118,0.0020064,0.609
15,47701,04/10/24,01_W_03_d,D1,SAMPLE,0.556,CO2,4,1,525.2,34.9,,,,,,,,,,,,,,,2.6,4155,77049,77.049,2.1,4260,79030,0.869,4.6,6000,0.334,111319,1.0257063,0.0119849,0,0,1.4447715,0.0040196,0,0,0.0111802,0,0.0020052,0
16,47702,04/10/24,01_W_03_e,D2,SAMPLE,0.491,N2,1,1,46,25.5,21.7,441,8132,8.132,14.0,290,5349,0.059,0.6578099,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
16,47702,04/10/24,01_W_03_e,D2,SAMPLE,0.491,N2,2,0,218.2,83.8,27.1,2524,56650,56.65,17.4,1680,37668,0.414,0.6649249,0.007436,10.816,10.816,0.003718,10.816,,,,,,,,,,,,,,,,,,,,,,,,
16,47702,04/10/24,01_W_03_e,D2,SAMPLE,0.491,CO2,3,0,378.5,93.4,,,,,,,,,,,,,,,1.2,3095,78045,78.045,0.7,3202,80591,0.887,2.7,4460,0.338,112667,1.0326261,0.0118984,-7.214,-7.214,1.4436107,0.0040244,1.196,1.196,0.0110932,-7.779,0.0020076,1.214
16,47702,04/10/24,01_W_03_e,D2,SAMPLE,0.491,CO2,4,1,525,39.1,,,,,,,,,,,,,,,2.7,4380,81512,81.512,2.2,4552,84783,0.933,4.9,6315,0.353,117531,1.0401299,0.0119849,0,0,1.4418866,0.0040196,0,0,0.0111802,0,0.0020052,0
17,47703,04/10/24,01_W_03_f,D3,SAMPLE,0.617,N2,1,1,44.7,25.5,22.0,451,8248,8.248,14.2,296,5428,0.06,0.6581638,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
17,47703,04/10/24,01_W_03_f,D3,SAMPLE,0.617,N2,2,0,218.4,85.3,26.1,3016,67496,67.496,16.8,2008,44888,0.494,0.6650521,0.0074334,10.466,10.466,0.0037167,10.466,,,,,,,,,,,,,,,,,,,,,,,,
17,47703,04/10/24,01_W_03_f,D3,SAMPLE,0.617,CO2,3,0,377,94.9,,,,,,,,,,,,,,,1.2,3581,90625,90.625,0.7,3668,92602,1.019,2.6,5165,0.393,130916,1.0218132,0.0119284,-4.708,-4.708,1.4445875,0.0040198,0.054,0.054,0.0111237,-5.049,0.0020053,0.065
17,47703,04/10/24,01_W_03_f,D3,SAMPLE,0.617,CO2,4,1,525.2,38.2,,,,,,,,,,,,,,,2.7,4158,77121,77.121,2.2,4268,79176,0.871,4.7,6004,0.334,111402,1.0266466,0.0119849,0,0,1.4445096,0.0040196,0,0,0.0111802,0,0.0020052,0
18,47704,04/10/24,GA1_STD_02,D4,STD,0.456,N2,1,1,44.5,25.5,21.9,445,8166,8.166,14.1,292,5374,0.059,0.6580978,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
18,47704,04/10/24,GA1_STD_02,D4,STD,0.456,N2,2,0,218,82.1,26.0,2100,46919,46.919,16.8,1377,30743,0.338,0.6552255,0.0073243,-4.365,-4.365,0.0036621,-4.365,,,,,,,,,,,,,,,,,,,,,,,,
18,47704,04/10/24,GA1_STD_02,D4,STD,0.456,CO2,3,0,376.2,95.5,,,,,,,,,,,,,,,1.2,3837,97027,97.027,0.7,3889,98086,1.079,2.7,5532,0.42,140099,1.0109068,0.0118011,-15.333,-15.333,1.4439061,0.0040181,-0.375,-0.375,0.0109966,-16.423,0.0020045,-0.338
18,47704,04/10/24,GA1_STD_02,D4,STD,0.456,CO2,4,1,525.2,38.5,,,,,,,,,,,,,,,2.6,4125,76944,76.944,2.1,4235,78994,0.869,4.6,5957,0.333,111141,1.0266479,0.0119849,0,0,1.4444475,0.0040196,0,0,0.0111802,0,0.0020052,0
19,47705,04/10/24,GA2_STD_02,D5,STD,0.464,N2,1,1,47.4,25.3,21.7,442,8133,8.133,14.0,291,5352,0.059,0.6581023,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
19,47705,04/10/24,GA2_STD_02,D5,STD,0.464,N2,2,0,218,80.9,25.9,2141,47767,47.767,16.7,1403,31268,0.344,0.6545981,0.0073172,-5.325,-5.325,0.0036586,-5.325,,,,,,,,,,,,,,,,,,,,,,,,
19,47705,04/10/24,GA2_STD_02,D5,STD,0.464,CO2,3,0,376.2,95.5,,,,,,,,,,,,,,,1.1,3895,98398,98.398,0.7,4003,100858,1.109,2.6,5614,0.426,142055,1.0249943,0.0119599,-2.086,-2.086,1.4436777,0.0040177,-0.45,-0.45,0.0111554,-2.22,0.0020043,-0.446
19,47705,04/10/24,GA2_STD_02,D5,STD,0.464,CO2,4,1,525.2,38.9,,,,,,,,,,,,,,,2.5,4151,77066,77.066,2.1,4261,79158,0.871,4.5,5993,0.334,111309,1.0271369,0.0119849,0,0,1.4443279,0.0040196,0,0,0.0111802,0,0.0020052,0
20,47706,04/10/24,SAL_STD_02,D6,STD,0.452,N2,1,1,47.4,25.5,21.6,441,8128,8.128,14.0,290,5348,0.059,0.6580457,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
20,47706,04/10/24,SAL_STD_02,D6,STD,0.452,N2,2,0,218.2,84.2,25.8,2614,58615,58.615,16.7,1742,39019,0.429,0.6656739,0.0074417,11.592,11.592,0.0037208,11.592,,,,,,,,,,,,,,,,,,,,,,,,
20,47706,04/10/24,SAL_STD_02,D6,STD,0.452,CO2,3,0,376,100.9,,,,,,,,,,,,,,,1.1,4148,105508,105.508,0.6,4236,107438,1.182,2.5,5977,0.457,152266,1.0182873,0.0118858,-8.264,-8.264,1.4431646,0.0040162,-0.826,-0.826,0.0110815,-8.828,0.0020036,-0.807
20,47706,04/10/24,SAL_STD_02,D6,STD,0.452,CO2,4,1,525.2,38.5,,,,,,,,,,,,,,,4.3,4134,76760,76.76,3.8,4244,78815,0.867,7.1,5969,0.333,110869,1.0267721,0.0119849,0,0,1.4443579,0.0040196,0,0,0.0111802,0,0.0020052,0
21,47707,04/10/24,01_W_03_g,D7,SAMPLE,0.465,N2,1,1,47.4,25.5,22.5,440,8120,8.12,14.7,290,5343,0.059,0.6580534,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
21,47707,04/10/24,01_W_03_g,D7,SAMPLE,0.465,N2,2,0,218.2,82.6,27.7,2310,51735,51.735,18.0,1539,34443,0.379,0.6657602,0.0074426,11.712,11.712,0.0037213,11.712,,,,,,,,,,,,,,,,,,,,,,,,
21,47707,04/10/24,01_W_03_g,D7,SAMPLE,0.465,CO2,3,0,379.1,92.6,,,,,,,,,,,,,,,1.8,2904,73030,73.03,1.3,3001,75365,0.829,3.7,4183,0.316,105410,1.0319734,0.0118839,-8.426,-8.426,1.4433855,0.0040246,1.244,1.244,0.0110787,-9.08,0.0020077,1.265
21,47707,04/10/24,01_W_03_g,D7,SAMPLE,0.465,CO2,4,1,525.2,33.4,,,,,,,,,,,,,,,3.0,4375,81293,81.293,2.6,4550,84605,0.931,5.3,6306,0.352,117191,1.0407432,0.0119849,0,0,1.4415928,0.0040196,0,0,0.0111802,0,0.0020052,0
22,47708,04/10/24,04_W_03_a,D8,SAMPLE,0.375,N2,1,1,36.2,25.5,22.5,455,8290,8.29,14.6,299,5455,0.06,0.6579704,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
22,47708,04/10/24,04_W_03_a,D8,SAMPLE,0.375,N2,2,0,218.4,76.9,26.3,1774,39755,39.755,17.0,1181,26454,0.291,0.6654412,0.0074399,11.354,11.354,0.00372,11.354,,,,,,,,,,,,,,,,,,,,,,,,
22,47708,04/10/24,04_W_03_a,D8,SAMPLE,0.375,CO2,3,0,378.7,89.9,,,,,,,,,,,,,,,1.3,2178,54745,54.745,0.8,2230,55998,0.616,2.9,3146,0.238,79197,1.0228921,0.011915,-5.827,-5.827,1.4466464,0.004027,1.853,1.853,0.0111096,-6.316,0.0020089,1.869
22,47708,04/10/24,04_W_03_a,D8,SAMPLE,0.375,CO2,4,1,525.2,37.4,,,,,,,,,,,,,,,2.3,4178,77497,77.497,1.8,4297,79736,0.877,4.1,6030,0.336,111903,1.0288874,0.0119849,0,0,1.4439704,0.0040196,0,0,0.0111802,0,0.0020052,0
23,47709,04/10/24,04_W_03_b,D9,SAMPLE,0.496,N2,1,1,47.4,25.5,21.7,441,8136,8.136,14.0,290,5350,0.059,0.6576505,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
23,47709,04/10/24,04_W_03_b,D9,SAMPLE,0.496,N2,2,0,218,76.3,26.0,2286,51164,51.164,16.7,1522,34040,0.374,0.6653076,0.0074421,11.643,11.643,0.003721,11.643,,,,,,,,,,,,,,,,,,,,,,,,
23,47709,04/10/24,04_W_03_b,D9,SAMPLE,0.496,CO2,3,0,377.9,92.6,,,,,,,,,,,,,,,1.2,2807,70687,70.687,0.7,2877,72314,0.795,2.6,4052,0.307,102176,1.0230195,0.0119281,-4.736,-4.736,1.4454843,0.0040234,0.949,0.949,0.011123,-5.112,0.0020071,0.962
23,47709,04/10/24,04_W_03_b,D9,SAMPLE,0.496,CO2,4,1,525.2,37.4,,,,,,,,,,,,,,,2.5,4153,77075,77.075,2.0,4267,79225,0.871,4.4,5995,0.334,111305,1.0278873,0.0119849,0,0,1.4441131,0.0040196,0,0,0.0111802,0,0.0020052,0
24,47710,04/10/24,04_W_03_c,D10,SAMPLE,0.645,N2,1,1,47.4,25.5,21.8,441,8125,8.125,14.1,291,5347,0.059,0.6581046,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
24,47710,04/10/24,04_W_03_c,D10,SAMPLE,0.645,N2,2,0,218.2,80.3,26.2,3228,72101,72.101,16.9,2151,47997,0.528,0.6656838,0.0074411,11.517,11.517,0.0037206,11.517,,,,,,,,,,,,,,,,,,,,,,,,
24,47710,04/10/24,04_W_03_c,D10,SAMPLE,0.645,CO2,3,0,376.6,95.9,,,,,,,,,,,,,,,1.2,3871,97970,97.97,0.7,3967,100142,1.102,2.6,5578,0.424,141416,1.0221647,0.0119138,-5.928,-5.928,1.44346,0.004018,-0.391,-0.391,0.0111093,-6.34,0.0020044,-0.377
