Row,Analysis,Date,Identifier 1,Identifier 2,Comment,Amount,Gasconfiguration,Peak Nr,Is Ref _,Rt,Width,BGD 28,Ampl  28,rArea 28,Area 28,BGD 29,Ampl  29,rArea 29,Area 29,rR 29N2/28N2,R 29N2/28N2,rd 29N2/28N2,d 29N2/28N2,R 15N/14N,d 15N/14N,BGD 44,Ampl  44,rArea 44,Area 44,BGD 45,Ampl  45,rArea 45,Area 45,BGD 46,Ampl  46,Area 46,rArea 46,rR 45CO2/44CO2,R 45CO2/44CO2,rd 45CO2/44CO2,d 45CO2/44CO2,rR 46CO2/44CO2,R 46CO2/44CO2,rd 46CO2/44CO2,d 46CO2/44CO2,R 13C/12C,d 13C/12C,R 18O/16O,d 18O/16O
4,47638,04/08/24,GA1_QTY_2,F11,QTY,0.45,N2,1,1,38.2,25.5,21.2,510,9390,9.39,13.6,335,6178,0.068,0.6579036,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
4,47638,04/08/24,GA1_QTY_2,F11,QTY,0.45,N2,2,0,218.2,84.2,27.1,2062,48480,48.48,17.3,1350,31721,0.349,0.6543087,0.0073162,-5.464,-5.464,0.0036581,-5.464,,,,,,,,,,,,,,,,,,,,,,,,
4,47638,04/08/24,GA1_QTY_2,F11,QTY,0.45,CO2,3,0,376.2,98.4,,,,,,,,,,,,,,,0.7,3845,100984,100.984,0.2,3938,103133,1.134,1.8,5515,0.435,145019,1.0212776,0.0118131,-14.328,-14.328,1.4360621,0.0039987,-5.196,-5.196,0.0110106,-15.167,0.0019948,-5.168
4,47638,04/08/24,GA1_QTY_2,F11,QTY,0.45,CO2,4,1,521.5,38.9,,,,,,,,,,,,,,,2.0,4353,81046,81.046,1.5,4511,83974,0.924,3.7,6281,0.351,116996,1.0361235,0.0119849,0,0,1.4435631,0.0040196,0,0,0.0111802,0,0.0020052,0
5,47639,04/08/24,GA1_QTY_3,F12,QTY,0.632,N2,1,1,37.2,25.7,21.6,519,9504,9.504,13.8,341,6256,0.069,0.65826,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
5,47639,04/08/24,GA1_QTY_3,F12,QTY,0.632,N2,2,0,218.2,85.9,26.2,2831,66133,66.133,16.8,1857,43340,0.477,0.6553481,0.0073239,-4.424,-4.424,0.0036619,-4.424,,,,,,,,,,,,,,,,,,,,,,,,
5,47639,04/08/24,GA1_QTY_3,F12,QTY,0.632,CO2,3,0,374.3,100.9,,,,,,,,,,,,,,,0.7,5176,136578,136.578,0.2,5258,138320,1.522,1.8,7424,0.588,196121,1.0127587,0.0118015,-15.301,-15.301,1.4359634,0.0039947,-6.19,-6.19,0.0109994,-16.173,0.0019928,-6.16
5,47639,04/08/24,GA1_QTY_3,F12,QTY,0.632,CO2,4,1,525.4,39.1,,,,,,,,,,,,,,,2.5,4236,78600,78.6,2.1,4357,80839,0.889,4.4,6122,0.341,113569,1.0284955,0.0119849,0,0,1.4449069,0.0040196,0,0,0.0111802,0,0.0020052,0
6,47640,04/08/24,GA1_STD_01,G1,STD,0.451,N2,1,1,44.7,25.5,21.5,512,9427,9.427,13.8,337,6205,0.068,0.6581594,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
6,47640,04/08/24,GA1_STD_01,G1,STD,0.451,N2,2,0,218,82.8,26.0,1976,46035,46.035,16.7,1296,30166,0.332,0.6552787,0.0073242,-4.377,-4.377,0.0036621,-4.377,,,,,,,,,,,,,,,,,,,,,,,,
6,47640,04/08/24,GA1_STD_01,G1,STD,0.451,CO2,3,0,376,97.6,,,,,,,,,,,,,,,0.8,3672,95852,95.852,0.3,3722,96982,1.067,2.0,5271,0.413,137802,1.0117879,0.011798,-15.591,-15.591,1.4376546,0.0039993,-5.051,-5.051,0.0109954,-16.527,0.0019951,-5.019
6,47640,04/08/24,GA1_STD_01,G1,STD,0.451,CO2,4,1,525.2,38.2,,,,,,,,,,,,,,,2.6,4211,78132,78.132,2.1,4327,80305,0.883,4.5,6082,0.339,112897,1.0278129,0.0119849,0,0,1.4449527,0.0040196,0,0,0.0111802,0,0.0020052,0
7,47641,04/08/24,GA2_STD_01,G2,STD,0.454,N2,1,1,39.7,25.5,21.5,514,9405,9.405,13.7,338,6190,0.068,0.6581632,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
7,47641,04/08/24,GA2_STD_01,G2,STD,0.454,N2,2,0,217.8,83.4,25.8,2050,47067,47.067,16.5,1343,30809,0.339,0.6545796,0.0073163,-5.445,-5.445,0.0036582,-5.445,,,,,,,,,,,,,,,,,,,,,,,,
7,47641,04/08/24,GA2_STD_01,G2,STD,0.454,CO2,3,0,375.8,96.8,,,,,,,,,,,,,,,0.8,3789,97752,97.752,0.3,3897,100286,1.103,2.0,5443,0.422,140624,1.0259257,0.0119524,-2.711,-2.711,1.4385759,0.0040027,-4.196,-4.196,0.0111495,-2.75,0.0019968,-4.195
7,47641,04/08/24,GA2_STD_01,G2,STD,0.454,CO2,4,1,525.2,38.9,,,,,,,,,,,,,,,2.0,4204,78027,78.027,1.6,4323,80267,0.883,3.7,6071,0.338,112721,1.0287146,0.0119849,0,0,1.4446379,0.0040196,0,0,0.0111802,0,0.0020052,0
8,47642,04/08/24,SAL_STD_01,G3,STD,0.462,N2,1,1,47.4,25.5,21.3,508,9359,9.359,13.6,334,6160,0.068,0.6581448,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
8,47642,04/08/24,SAL_STD_01,G3,STD,0.462,N2,2,0,218,87.8,25.7,2627,60218,60.218,16.5,1750,40089,0.441,0.6657277,0.0074412,11.522,11.522,0.0037206,11.522,,,,,,,,,,,,,,,,,,,,,,,,
8,47642,04/08/24,SAL_STD_01,G3,STD,0.462,CO2,3,0,375.4,91.8,,,,,,,,,,,,,,,0.7,4251,109836,109.836,0.2,4343,111916,1.231,2.0,6108,0.474,158067,1.0189322,0.0118681,-9.74,-9.74,1.4391128,0.0040047,-3.699,-3.699,0.011065,-10.304,0.0019978,-3.68
8,47642,04/08/24,SAL_STD_01,G3,STD,0.462,CO2,4,1,525.2,38.5,,,,,,,,,,,,,,,3.7,4198,77949,77.949,3.3,4321,80205,0.882,6.2,6063,0.338,112593,1.0289542,0.0119849,0,0,1.4444554,0.0040196,0,0,0.0111802,0,0.0020052,0
9,47643,04/08/24,68_W_02_b,G4,SAMPLE,0.721,N2,1,1,42,25.7,22.2,507,9349,9.349,14.4,334,6153,0.068,0.6580726,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
9,47643,04/08/24,68_W_02_b,G4,SAMPLE,0.721,N2,2,0,218,85.7,26.4,3535,80707,80.707,17.1,2355,53719,0.591,0.6656039,0.0074406,11.444,11.444,0.0037203,11.444,,,,,,,,,,,,,,,,,,,,,,,,
9,47643,04/08/24,68_W_02_b,G4,SAMPLE,0.721,CO2,3,0,375.4,98.2,,,,,,,,,,,,,,,1.4,4212,108355,108.355,0.9,4324,110941,1.22,2.9,6056,0.468,155998,1.0238691,0.0119226,-5.196,-5.196,1.4396973,0.0040068,-3.164,-3.164,0.0111192,-5.453,0.0019989,-3.155
9,47643,04/08/24,68_W_02_b,G4,SAMPLE,0.721,CO2,4,1,525.4,38.2,,,,,,,,,,,,,,,3.1,4191,77841,77.841,2.6,4313,80116,0.881,5.3,6053,0.337,112424,1.029217,0.0119849,0,0,1.4442669,0.0040196,0,0,0.0111802,0,0.0020052,0
10,47644,04/08/24,68_W_02_c,G5,SAMPLE,0.606,N2,1,1,47.4,25.5,21.8,507,9345,9.345,14.1,333,6150,0.068,0.658104,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
10,47644,04/08/24,68_W_02_c,G5,SAMPLE,0.606,N2,2,0,217.8,84,26.1,3007,68486,68.486,16.8,2003,45579,0.501,0.665526,0.0074394,11.278,11.278,0.0037197,11.278,,,,,,,,,,,,,,,,,,,,,,,,
10,47644,04/08/24,68_W_02_c,G5,SAMPLE,0.606,CO2,3,0,376,97,,,,,,,,,,,,,,,1.2,3645,93392,93.392,0.7,3741,95614,1.052,2.6,5243,0.404,134563,1.023794,0.0119269,-4.837,-4.837,1.4408369,0.0040099,-2.394,-2.394,0.0111232,-5.097,0.0020004,-2.385
10,47644,04/08/24,68_W_02_c,G5,SAMPLE,0.606,CO2,4,1,525.2,38.9,,,,,,,,,,,,,,,3.2,4187,77633,77.633,2.8,4308,79867,0.879,5.5,6046,0.336,112125,1.0287704,0.0119849,0,0,1.444295,0.0040196,0,0,0.0111802,0,0.0020052,0
11,47645,04/08/24,68_W_02_d,G6,SAMPLE,0.499,N2,1,1,46.8,25.5,22.0,514,9328,9.328,14.3,337,6137,0.068,0.6579699,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
11,47645,04/08/24,68_W_02_d,G6,SAMPLE,0.499,N2,2,0,218,84.6,26.2,2391,54400,54.4,17.0,1592,36190,0.398,0.6652631,0.0074379,11.084,11.084,0.003719,11.084,,,,,,,,,,,,,,,,,,,,,,,,
11,47645,04/08/24,68_W_02_d,G6,SAMPLE,0.499,CO2,3,0,377,94.7,,,,,,,,,,,,,,,1.3,2919,74454,74.454,0.8,2996,76296,0.839,2.8,4203,0.322,107361,1.0247354,0.0119275,-4.785,-4.785,1.4419823,0.0040139,-1.404,-1.404,0.0111234,-5.077,0.0020024,-1.395
11,47645,04/08/24,68_W_02_d,G6,SAMPLE,0.499,CO2,4,1,525.2,35.3,,,,,,,,,,,,,,,2.9,4185,77613,77.613,2.4,4307,79915,0.879,5.0,6042,0.336,112074,1.0296621,0.0119849,0,0,1.4440102,0.0040196,0,0,0.0111802,0,0.0020052,0
12,47646,04/08/24,68_W_02_e,G7,SAMPLE,0.592,N2,1,1,47.4,25.5,21.9,506,9320,9.32,14.2,333,6132,0.067,0.6579799,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
12,47646,04/08/24,68_W_02_e,G7,SAMPLE,0.592,N2,2,0,218,85.5,26.1,3004,68103,68.103,16.9,2001,45332,0.499,0.6656489,0.0074421,11.655,11.655,0.0037211,11.655,,,,,,,,,,,,,,,,,,,,,,,,
12,47646,04/08/24,68_W_02_e,G7,SAMPLE,0.592,CO2,3,0,376.2,96.6,,,,,,,,,,,,,,,1.2,3684,94054,94.054,0.7,3774,96128,1.057,2.7,5304,0.407,135639,1.022055,0.0119056,-6.613,-6.613,1.442144,0.0040144,-1.29,-1.29,0.0111015,-7.042,0.0020026,-1.276
12,47646,04/08/24,68_W_02_e,G7,SAMPLE,0.592,CO2,4,1,525.2,35.3,,,,,,,,,,,,,,,3.2,4173,77397,77.397,2.8,4292,79631,0.876,5.5,6023,0.335,111762,1.028859,0.0119849,0,0,1.4440069,0.0040196,0,0,0.0111802,0,0.0020052,0
13,47647,04/08/24,68_W_02_f,G8,SAMPLE,0.412,N2,1,1,47.4,25.5,22.0,504,9305,9.305,14.3,332,6123,0.067,0.6580228,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
13,47647,04/08/24,68_W_02_f,G8,SAMPLE,0.412,N2,2,0,217.8,81.9,26.2,1997,45290,45.29,16.9,1330,30143,0.332,0.6655547,0.0074406,11.446,11.446,0.0037203,11.446,,,,,,,,,,,,,,,,,,,,,,,,
13,47647,04/08/24,68_W_02_f,G8,SAMPLE,0.412,CO2,3,0,377.7,92.4,,,,,,,,,,,,,,,1.3,2447,62109,62.109,0.9,2514,63711,0.701,2.8,3528,0.269,89640,1.0257938,0.0119324,-4.374,-4.374,1.4432749,0.0040184,-0.288,-0.288,0.0111279,-4.678,0.0020046,-0.278
13,47647,04/08/24,68_W_02_f,G8,SAMPLE,0.412,CO2,4,1,525.2,36.6,,,,,,,,,,,,,,,2.8,4182,77622,77.622,2.4,4307,79974,0.88,5.0,6035,0.336,112062,1.0303003,0.0119849,0,0,1.4436913,0.0040196,0,0,0.0111802,0,0.0020052,0
14,47648,04/08/24,68_W_03_a,G9,SAMPLE,0.619,N2,1,1,47.4,25.5,22.0,505,9308,9.308,14.3,333,6124,0.067,0.6579314,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
14,47648,04/08/24,68_W_03_a,G9,SAMPLE,0.619,N2,2,0,218.8,82.1,26.2,3028,68292,68.292,16.9,2015,45429,0.5,0.665215,0.0074378,11.071,11.071,0.0037189,11.071,,,,,,,,,,,,,,,,,,,,,,,,
14,47648,04/08/24,68_W_03_a,G9,SAMPLE,0.619,CO2,3,0,376.2,96.1,,,,,,,,,,,,,,,1.3,3639,92560,92.56,0.8,3741,94947,1.044,2.8,5241,0.401,133504,1.025785,0.0119258,-4.928,-4.928,1.4423517,0.0040163,-0.801,-0.801,0.0111215,-5.253,0.0020036,-0.79
14,47648,04/08/24,68_W_03_a,G9,SAMPLE,0.619,CO2,4,1,525.4,38.2,,,,,,,,,,,,,,,3.3,4186,77745,77.745,2.9,4315,80144,0.882,5.6,6041,0.337,112225,1.0308648,0.0119849,0,0,1.443508,0.0040196,0,0,0.0111802,0,0.0020052,0
15,47649,04/08/24,68_W_03_b,G10,SAMPLE,0.505,N2,1,1,38.9,25.5,22.1,507,9286,9.286,14.3,333,6109,0.067,0.6579516,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
15,47649,04/08/24,68_W_03_b,G10,SAMPLE,0.505,N2,2,0,217.8,83.2,26.2,2455,55515,55.515,17.0,1635,36953,0.406,0.6656459,0.0074424,11.694,11.694,0.0037212,11.694,,,,,,,,,,,,,,,,,,,,,,,,
15,47649,04/08/24,68_W_03_b,G10,SAMPLE,0.505,CO2,3,0,377,93.6,,,,,,,,,,,,,,,1.4,2992,76062,76.062,0.9,3073,77989,0.858,3.0,4311,0.329,109777,1.0253375,0.0119092,-6.316,-6.316,1.443255,0.0040197,0.047,0.047,0.0111045,-6.773,0.0020053,0.062
15,47649,04/08/24,68_W_03_b,G10,SAMPLE,0.505,CO2,4,1,525.2,38.7,,,,,,,,,,,,,,,2.7,4192,77841,77.841,2.3,4324,80321,0.884,4.9,6048,0.337,112339,1.031855,0.0119849,0,0,1.443187,0.0040196,0,0,0.0111802,0,0.0020052,0
16,47650,04/08/24,68_W_03_c,G11,SAMPLE,0.585,N2,1,1,47.4,25.5,21.9,504,9286,9.286,14.1,332,6110,0.067,0.6579911,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
16,47650,04/08/24,68_W_03_c,G11,SAMPLE,0.585,N2,2,0,217.8,85.1,26.1,3090,69468,69.468,16.8,2057,46220,0.508,0.6653363,0.0074385,11.163,11.163,0.0037193,11.163,,,,,,,,,,,,,,,,,,,,,,,,
16,47650,04/08/24,68_W_03_c,G11,SAMPLE,0.585,CO2,3,0,376.2,88.8,,,,,,,,,,,,,,,1.2,3732,94646,94.646,0.8,3837,97080,1.068,2.7,5376,0.41,136557,1.0257146,0.0119147,-5.857,-5.857,1.4428142,0.0040187,-0.211,-0.211,0.0111101,-6.271,0.0020048,-0.198
16,47650,04/08/24,68_W_03_c,G11,SAMPLE,0.585,CO2,4,1,525.2,38.5,,,,,,,,,,,,,,,3.0,4189,77753,77.753,2.5,4321,80222,0.882,5.2,6045,0.337,112207,1.0317574,0.0119849,0,0,1.4431193,0.0040196,0,0,0.0111802,0,0.0020052,0
17,47651,04/08/24,68_W_03_d,G12,SAMPLE,0.493,N2,1,1,47.4,25.5,21.9,503,9284,9.284,14.2,331,6108,0.067,0.657887,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
17,47651,04/08/24,68_W_03_d,G12,SAMPLE,0.493,N2,2,0,218,83.6,26.0,2545,57330,57.33,16.8,1696,38169,0.42,0.6657906,0.0074448,12.014,12.014,0.0037224,12.014,,,,,,,,,,,,,,,,,,,,,,,,
17,47651,04/08/24,68_W_03_d,G12,SAMPLE,0.493,CO2,3,0,377,93.8,,,,,,,,,,,,,,,1.3,3060,77442,77.442,0.8,3146,79477,0.874,2.8,4410,0.335,111799,1.0262678,0.0119181,-5.57,-5.57,1.4436479,0.0040213,0.441,0.441,0.0111132,-5.988,0.0020061,0.455
17,47651,04/08/24,68_W_03_d,G12,SAMPLE,0.493,CO2,4,1,525.2,38.5,,,,,,,,,,,,,,,2.5,4182,77641,77.641,2.1,4315,80127,0.881,4.5,6034,0.336,112037,1.0320166,0.0119849,0,0,1.4430116,0.0040196,0,0,0.0111802,0,0.0020052,0
18,47652,04/08/24,GA1_STD_02,H1,STD,0.462,N2,1,1,45.4,25.5,21.7,507,9269,9.269,14.0,333,6099,0.067,0.6579504,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
18,47652,04/08/24,GA1_STD_02,H1,STD,0.462,N2,2,0,218,78.2,25.9,2124,47519,47.519,16.7,1392,31124,0.342,0.6549857,0.0073233,-4.506,-4.506,0.0036616,-4.506,,,,,,,,,,,,,,,,,,,,,,,,
18,47652,04/08/24,GA1_STD_02,H1,STD,0.462,CO2,3,0,375.8,95.7,,,,,,,,,,,,,,,1.2,3921,99232,99.232,0.7,3992,100755,1.108,2.6,5649,0.43,143190,1.0153452,0.0117908,-16.193,-16.193,1.4429828,0.0040198,0.069,0.069,0.0109861,-17.362,0.0020054,0.108
18,47652,04/08/24,GA1_STD_02,H1,STD,0.462,CO2,4,1,525.2,38.7,,,,,,,,,,,,,,,2.8,4180,77614,77.614,2.4,4314,80102,0.881,5.0,6031,0.336,111987,1.0320572,0.0119849,0,0,1.4428833,0.0040196,0,0,0.0111802,0,0.0020052,0
19,47653,04/08/24,GA2_STD_02,H2,STD,0.436,N2,1,1,37.6,25.5,21.7,507,9267,9.267,14.1,333,6097,0.067,0.657858,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
19,47653,04/08/24,GA2_STD_02,H2,STD,0.436,N2,2,0,217.8,80.3,25.9,1786,39990,39.99,16.7,1169,26168,0.288,0.654346,0.0073171,-5.338,-5.338,0.0036586,-5.338,,,,,,,,,,,,,,,,,,,,,,,,
19,47653,04/08/24,GA2_STD_02,H2,STD,0.436,CO2,3,0,376.6,93.8,,,,,,,,,,,,,,,1.2,3306,83404,83.404,0.7,3412,85877,0.945,2.6,4766,0.361,120422,1.029657,0.011843,-11.834,-11.834,1.4438414,0.0040277,2.021,2.021,0.0110375,-12.762,0.0020093,2.052
19,47653,04/08/24,GA2_STD_02,H2,STD,0.436,CO2,4,1,525.2,39.1,,,,,,,,,,,,,,,2.5,4342,80993,80.993,2.1,4520,84394,0.928,4.5,6257,0.35,116705,1.0419882,0.0119849,0,0,1.4409297,0.0040196,0,0,0.0111802,0,0.0020052,0
20,47654,04/08/24,SAL_STD_02,H3,STD,0.466,N2,1,1,41.6,25.5,22.7,531,9774,9.774,14.7,349,6422,0.071,0.6570759,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
20,47654,04/08/24,SAL_STD_02,H3,STD,0.466,N2,2,0,217.8,80.9,27.0,2316,51959,51.959,17.4,1541,34548,0.38,0.6649028,0.007444,11.912,11.912,0.003722,11.912,,,,,,,,,,,,,,,,,,,,,,,,
20,47654,04/08/24,SAL_STD_02,H3,STD,0.466,CO2,3,0,376,97.6,,,,,,,,,,,,,,,1.2,3770,95392,95.392,0.7,3908,98564,1.084,2.6,5425,0.413,137512,1.0332504,0.0118811,-8.659,-8.659,1.4415395,0.0040218,0.546,0.546,0.0110762,-9.303,0.0020063,0.567
20,47654,04/08/24,SAL_STD_02,H3,STD,0.466,CO2,4,1,524,39.1,,,,,,,,,,,,,,,3.3,4368,80954,80.954,2.9,4555,84377,0.928,5.7,6292,0.35,116635,1.0422752,0.0119849,0,0,1.4407531,0.0040196,0,0,0.0111802,0,0.0020052,0
21,47655,04/08/24,68_W_03_e,H4,SAMPLE,0.501,N2,1,1,47.4,25.5,22.7,516,9518,9.518,14.8,339,6259,0.069,0.6575706,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
21,47655,04/08/24,68_W_03_e,H4,SAMPLE,0.501,N2,2,0,217.8,81.7,26.6,2330,52215,52.215,17.2,1550,34710,0.382,0.6647551,0.0074368,10.926,10.926,0.0037184,10.926,,,,,,,,,,,,,,,,,,,,,,,,
21,47655,04/08/24,68_W_03_e,H4,SAMPLE,0.501,CO2,3,0,377.5,92.6,,,,,,,,,,,,,,,1.4,2841,71525,71.525,0.9,2936,73812,0.812,2.9,4096,0.31,103282,1.0319783,0.01193,-4.574,-4.574,1.4440011,0.0040255,1.478,1.478,0.0111248,-4.958,0.0020082,1.491
21,47655,04/08/24,68_W_03_e,H4,SAMPLE,0.501,CO2,4,1,525.2,39.1,,,,,,,,,,,,,,,2.6,4249,78927,78.927,2.2,4404,81825,0.9,4.7,6125,0.341,113803,1.03672,0.0119849,0,0,1.4418698,0.0040196,0,0,0.0111802,0,0.0020052,0
22,47656,04/08/24,68_W_03_f,H5,SAMPLE,0.544,N2,1,1,45.1,25.5,22.1,508,9362,9.362,14.3,334,6158,0.068,0.6578013,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
22,47656,04/08/24,68_W_03_f,H5,SAMPLE,0.544,N2,2,0,217.8,83.2,26.3,2746,61520,61.52,17.0,1827,40905,0.45,0.6649129,0.0074359,10.811,10.811,0.003718,10.811,,,,,,,,,,,,,,,,,,,,,,,,
22,47656,04/08/24,68_W_03_f,H5,SAMPLE,0.544,CO2,3,0,377,94.7,,,,,,,,,,,,,,,1.2,3253,82115,82.115,0.8,3360,84646,0.931,2.8,4689,0.356,118552,1.0308144,0.0119311,-4.482,-4.482,1.4437297,0.0040242,1.166,1.166,0.011126,-4.849,0.0020076,1.178
22,47656,04/08/24,68_W_03_f,H5,SAMPLE,0.544,CO2,4,1,525.4,38.9,,,,,,,,,,,,,,,2.8,4227,78430,78.43,2.4,4378,81211,0.893,4.9,6095,0.339,113099,1.0354558,0.0119849,0,0,1.4420478,0.0040196,0,0,0.0111802,0,0.0020052,0
23,47657,04/08/24,68_W_03_g,H6,SAMPLE,0.666,N2,1,1,43.3,25.7,22.1,507,9325,9.325,14.3,333,6133,0.067,0.6576897,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
23,47657,04/08/24,68_W_03_g,H6,SAMPLE,0.666,N2,2,0,217.8,86.1,26.4,3385,75781,75.781,17.1,2256,50459,0.555,0.6658506,0.0074477,12.408,12.408,0.0037238,12.408,,,,,,,,,,,,,,,,,,,,,,,,
23,47657,04/08/24,68_W_03_g,H6,SAMPLE,0.666,CO2,3,0,376,96.8,,,,,,,,,,,,,,,1.3,4056,102676,102.676,0.8,4186,105699,1.163,2.9,5843,0.444,148164,1.029446,0.0119207,-5.356,-5.356,1.4430222,0.0040221,0.639,0.639,0.0111157,-5.765,0.0020065,0.653
23,47657,04/08/24,68_W_03_g,H6,SAMPLE,0.666,CO2,4,1,525.4,37.6,,,,,,,,,,,,,,,3.3,4216,78260,78.26,2.9,4363,80998,0.891,5.7,6079,0.339,112859,1.0349891,0.0119849,0,0,1.4421004,0.0040196,0,0,0.0111802,0,0.0020052,0
24,47658,04/08/24,77_W_03_a,H7,SAMPLE,0.501,N2,1,1,40.8,25.5,22.3,505,9304,9.304,14.5,332,6120,0.067,0.6577965,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
24,47658,04/08/24,77_W_03_a,H7,SAMPLE,0.501,N2,2,0,217.8,82.3,26.5,2400,53806,53.806,17.2,1596,35758,0.393,0.664579,0.0074323,10.311,10.311,0.0037161,10.311,,,,,,,,,,,,,,,,,,,,,,,,
24,47658,04/08/24,77_W_03_a,H7,SAMPLE,0.501,CO2,3,0,377.2,92.8,,,,,,,,,,,,,,,1.5,2863,72125,72.125,1.0,2951,74219,0.816,3.1,4129,0.313,104199,1.0290226,0.0119149,-5.84,-5.84,1.4446879,0.0040266,1.763,1.763,0.0111095,-6.326,0.0020088,1.779
