Row,Analysis,Date,Identifier 1,Identifier 2,Comment,Amount,Gasconfiguration,Peak Nr,Is Ref _,Rt,Width,BGD 28,Ampl  28,rArea 28,Area 28,BGD 29,Ampl  29,rArea 29,Area 29,rR 29N2/28N2,R 29N2/28N2,rd 29N2/28N2,d 29N2/28N2,R 15N/14N,d 15N/14N,BGD 44,Ampl  44,rArea 44,Area 44,BGD 45,Ampl  45,rArea 45,Area 45,BGD 46,Ampl  46,Area 46,rArea 46,rR 45CO2/44CO2,R 45CO2/44CO2,rd 45CO2/44CO2,d 45CO2/44CO2,rR 46CO2/44CO2,R 46CO2/44CO2,rd 46CO2/44CO2,d 46CO2/44CO2,R 13C/12C,d 13C/12C,R 18O/16O,d 18O/16O
23,47502,03/28/24,NOR_6,C9,SAMPLE,0.434,N2,2,0,216.1,80,25.7,2232,48705,48.705,16.6,1490,32490,0.357,0.6670745,0.0074663,14.934,14.934,0.0037331,14.934,,,,,,,,,,,,,,,,,,,,,,,,
23,47502,03/28/24,NOR_6,C9,SAMPLE,0.434,CO2,3,0,371.6,96.1,,,,,,,,,,,,,,,1.0,4877,121230,121.23,0.6,5009,124042,1.364,2.5,6997,0.523,174226,1.0232008,0.0117967,-15.699,-15.699,1.4371574,0.00401,-2.386,-2.386,0.010993,-16.742,0.0020005,-2.351
23,47502,03/28/24,NOR_6,C9,SAMPLE,0.434,CO2,4,1,525.4,38.2,,,,,,,,,,,,,,,2.5,4057,75261,75.261,2.1,4216,78235,0.861,4.6,5844,0.325,108421,1.0395203,0.0119849,0,0,1.440594,0.0040196,0,0,0.0111802,0,0.0020052,0
24,47503,03/28/24,NOR_7,C10,SAMPLE,0.472,N2,1,1,47.4,26.1,21.6,923,17018,17.018,13.9,607,11185,0.123,0.6572525,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
24,47503,03/28/24,NOR_7,C10,SAMPLE,0.472,N2,2,0,216.1,80.7,25.7,2445,53279,53.279,16.6,1633,35552,0.391,0.6672756,0.0074686,15.25,15.25,0.0037343,15.25,,,,,,,,,,,,,,,,,,,,,,,,
24,47503,03/28/24,NOR_7,C10,SAMPLE,0.472,CO2,3,0,370.8,97,,,,,,,,,,,,,,,1.0,5322,132620,132.62,0.6,5469,135716,1.493,2.6,7632,0.571,190491,1.0233422,0.0117968,-15.692,-15.692,1.4363709,0.0040079,-2.895,-2.895,0.0109933,-16.716,0.0019995,-2.86
24,47503,03/28/24,NOR_7,C10,SAMPLE,0.472,CO2,4,1,525.4,38.5,,,,,,,,,,,,,,,2.6,4053,75195,75.195,2.2,4213,78177,0.86,4.8,5837,0.325,108322,1.039657,0.0119849,0,0,1.4405406,0.0040196,0,0,0.0111802,0,0.0020052,0
25,47504,03/28/24,NOR_8,C11,SAMPLE,0.44,N2,1,1,47.4,26.1,21.5,920,16970,16.97,13.9,604,11143,0.123,0.6566395,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
25,47504,03/28/24,NOR_8,C11,SAMPLE,0.44,N2,2,0,216.1,80,25.7,2275,49605,49.605,16.6,1518,33064,0.364,0.6665439,0.0074674,15.083,15.083,0.0037337,15.083,,,,,,,,,,,,,,,,,,,,,,,,
25,47504,03/28/24,NOR_8,C11,SAMPLE,0.44,CO2,3,0,371.4,95.5,,,,,,,,,,,,,,,1.0,4975,123493,123.493,0.6,5110,126352,1.39,2.6,7137,0.532,177432,1.0231509,0.011795,-15.84,-15.84,1.4367702,0.0040089,-2.654,-2.654,0.0109915,-16.883,0.0019999,-2.619
25,47504,03/28/24,NOR_8,C11,SAMPLE,0.44,CO2,4,1,525.4,38,,,,,,,,,,,,,,,2.5,4051,75141,75.141,2.1,4211,78118,0.859,4.6,5835,0.325,108247,1.0396182,0.0119849,0,0,1.4405933,0.0040196,0,0,0.0111802,0,0.0020052,0
26,47505,03/28/24,NOR_9,C12,SAMPLE,0.466,N2,1,1,47.4,25.9,21.6,920,16945,16.945,13.9,604,11126,0.122,0.656601,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
26,47505,03/28/24,NOR_9,C12,SAMPLE,0.466,N2,2,0,216.1,80.3,25.7,2432,52961,52.961,16.5,1623,35312,0.388,0.6667582,0.0074702,15.469,15.469,0.0037351,15.469,,,,,,,,,,,,,,,,,,,,,,,,
26,47505,03/28/24,NOR_9,C12,SAMPLE,0.466,CO2,3,0,371,96.6,,,,,,,,,,,,,,,1.0,5317,132138,132.138,0.6,5463,135166,1.487,2.6,7624,0.569,189772,1.022909,0.0117954,-15.807,-15.807,1.4361579,0.0040071,-3.094,-3.094,0.010992,-16.831,0.0019991,-3.059
26,47505,03/28/24,NOR_9,C12,SAMPLE,0.466,CO2,4,1,525.4,38.9,,,,,,,,,,,,,,,2.6,4054,75205,75.205,2.2,4213,78164,0.86,4.8,5838,0.325,108342,1.0393375,0.0119849,0,0,1.4406145,0.0040196,0,0,0.0111802,0,0.0020052,0
27,47506,03/28/24,NOR_10,D1,SAMPLE,0.434,N2,1,1,47.4,26.1,21.6,920,16959,16.959,14.0,604,11137,0.123,0.656675,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
27,47506,03/28/24,NOR_10,D1,SAMPLE,0.434,N2,2,0,216.1,78.2,25.7,2248,48992,48.992,16.6,1501,32667,0.359,0.6667814,0.0074696,15.39,15.39,0.0037348,15.39,,,,,,,,,,,,,,,,,,,,,,,,
27,47506,03/28/24,NOR_10,D1,SAMPLE,0.434,CO2,3,0,371.4,95.3,,,,,,,,,,,,,,,1.0,4917,121978,121.978,0.6,5051,124821,1.373,2.6,7053,0.526,175225,1.0233043,0.0117969,-15.683,-15.683,1.4365251,0.0040083,-2.798,-2.798,0.0109934,-16.709,0.0019997,-2.763
27,47506,03/28/24,NOR_10,D1,SAMPLE,0.434,CO2,4,1,525.4,38,,,,,,,,,,,,,,,2.5,4056,75219,75.219,2.0,4216,78199,0.86,4.6,5841,0.325,108358,1.0396082,0.0119849,0,0,1.4405555,0.0040196,0,0,0.0111802,0,0.0020052,0
28,47507,03/28/24,ALA_1,D2,SAMPLE,0.466,N2,1,1,47.4,25.9,21.6,921,16966,16.966,13.9,605,11150,0.123,0.657212,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
28,47507,03/28/24,ALA_1,D2,SAMPLE,0.466,N2,2,0,216.1,82.6,25.8,3563,77751,77.751,16.7,2341,51030,0.561,0.6563298,0.0073465,-1.342,-1.342,0.0036733,-1.342,,,,,,,,,,,,,,,,,,,,,,,,
28,47507,03/28/24,ALA_1,D2,SAMPLE,0.466,CO2,3,0,372.9,92.6,,,,,,,,,,,,,,,1.0,3921,96749,96.749,0.5,4060,99845,1.098,2.6,5631,0.417,139125,1.0319984,0.0118964,-7.378,-7.378,1.4379899,0.0040123,-1.816,-1.816,0.0110925,-7.842,0.0020016,-1.8
28,47507,03/28/24,ALA_1,D2,SAMPLE,0.466,CO2,4,1,525.4,38.2,,,,,,,,,,,,,,,2.2,4057,75242,75.242,1.8,4217,78227,0.86,4.2,5842,0.325,108394,1.0396691,0.0119849,0,0,1.4406057,0.0040196,0,0,0.0111802,0,0.0020052,0
29,47508,03/28/24,ALA_2,D3,SAMPLE,0.438,N2,1,1,47.4,25.9,21.6,921,16960,16.96,13.9,605,11147,0.123,0.6572125,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
29,47508,03/28/24,ALA_2,D3,SAMPLE,0.438,N2,2,0,216.1,81.9,25.8,3322,72465,72.465,16.6,2183,47565,0.523,0.6563856,0.0073471,-1.258,-1.258,0.0036736,-1.258,,,,,,,,,,,,,,,,,,,,,,,,
29,47508,03/28/24,ALA_2,D3,SAMPLE,0.438,CO2,3,0,373.1,92.6,,,,,,,,,,,,,,,1.0,3661,90188,90.188,0.5,3789,93068,1.024,2.6,5258,0.389,129736,1.0319316,0.0118982,-7.231,-7.231,1.4385029,0.0040135,-1.508,-1.508,0.0110942,-7.696,0.0020022,-1.492
29,47508,03/28/24,ALA_2,D3,SAMPLE,0.438,CO2,4,1,525.4,38.2,,,,,,,,,,,,,,,2.1,4060,75307,75.307,1.7,4219,78278,0.861,4.1,5848,0.325,108493,1.0394479,0.0119849,0,0,1.4406755,0.0040196,0,0,0.0111802,0,0.0020052,0
30,47509,03/28/24,ALA_3,D4,SAMPLE,0.483,N2,1,1,47.4,26.1,21.6,921,16981,16.981,13.9,605,11160,0.123,0.6572071,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
30,47509,03/28/24,ALA_3,D4,SAMPLE,0.483,N2,2,0,215.9,82.6,25.8,3573,78125,78.125,16.7,2348,51274,0.564,0.6563137,0.0073464,-1.359,-1.359,0.0036732,-1.359,,,,,,,,,,,,,,,,,,,,,,,,
30,47509,03/28/24,ALA_3,D4,SAMPLE,0.483,CO2,3,0,372.6,92.8,,,,,,,,,,,,,,,1.0,3919,96663,96.663,0.6,4055,99714,1.097,2.5,5628,0.417,139011,1.0315695,0.0118895,-7.957,-7.957,1.4381041,0.0040126,-1.725,-1.725,0.0110855,-8.467,0.0020018,-1.708
30,47509,03/28/24,ALA_3,D4,SAMPLE,0.483,CO2,4,1,525.4,38.5,,,,,,,,,,,,,,,2.2,4060,75305,75.305,1.7,4221,78306,0.861,4.1,5847,0.325,108484,1.039844,0.0119849,0,0,1.4405893,0.0040196,0,0,0.0111802,0,0.0020052,0
31,47510,03/28/24,GA1_STD_03,D5,STD,0.449,N2,1,1,47.4,26.1,21.6,920,16956,16.956,13.9,605,11143,0.123,0.6572077,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
31,47510,03/28/24,GA1_STD_03,D5,STD,0.449,N2,2,0,216.1,79,25.7,2073,45199,45.199,16.6,1358,29575,0.325,0.654325,0.0073241,-4.386,-4.386,0.0036621,-4.386,,,,,,,,,,,,,,,,,,,,,,,,
31,47510,03/28/24,GA1_STD_03,D5,STD,0.449,CO2,3,0,372.9,92.2,,,,,,,,,,,,,,,1.0,3813,94008,94.008,0.5,3914,96206,1.058,2.5,5476,0.406,135184,1.0233835,0.0117962,-15.737,-15.737,1.4380096,0.0040124,-1.775,-1.775,0.0109923,-16.805,0.0020017,-1.739
31,47510,03/28/24,GA1_STD_03,D5,STD,0.449,CO2,4,1,525.4,39.7,,,,,,,,,,,,,,,2.1,4061,75352,75.352,1.7,4222,78347,0.862,4.1,5850,0.326,108549,1.0397465,0.0119849,0,0,1.4405662,0.0040196,0,0,0.0111802,0,0.0020052,0
32,47511,03/28/24,GA2_STD_03,D6,STD,0.444,N2,1,1,47.4,26.1,21.6,920,16953,16.953,13.9,605,11141,0.123,0.6571929,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
32,47511,03/28/24,GA2_STD_03,D6,STD,0.444,N2,2,0,216.5,79.6,25.6,1898,42430,42.43,16.5,1242,27737,0.305,0.6537033,0.0073173,-5.31,-5.31,0.0036587,-5.31,,,,,,,,,,,,,,,,,,,,,,,,
32,47511,03/28/24,GA2_STD_03,D6,STD,0.444,CO2,3,0,373.7,93,,,,,,,,,,,,,,,1.0,3505,87934,87.934,0.5,3647,91257,1.004,2.5,5033,0.379,126431,1.0377874,0.0119593,-2.128,-2.128,1.4377931,0.0040119,-1.913,-1.913,0.0111555,-2.21,0.0020014,-1.911
32,47511,03/28/24,GA2_STD_03,D6,STD,0.444,CO2,4,1,525.4,38.7,,,,,,,,,,,,,,,2.0,4062,75381,75.381,1.6,4224,78396,0.862,3.9,5851,0.326,108590,1.0400006,0.0119849,0,0,1.4405494,0.0040196,0,0,0.0111802,0,0.0020052,0
33,47512,03/28/24,SAL_STD_03,D7,STD,0.438,N2,1,1,47.4,26.1,21.6,920,16940,16.94,13.9,604,11133,0.122,0.6572143,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
33,47512,03/28/24,SAL_STD_03,D7,STD,0.438,N2,2,0,216.1,81.3,25.8,2574,56322,56.322,16.6,1713,37446,0.412,0.6648603,0.007442,11.634,11.634,0.003721,11.634,,,,,,,,,,,,,,,,,,,,,,,,
33,47512,03/28/24,SAL_STD_03,D7,STD,0.438,CO2,3,0,372.4,94.7,,,,,,,,,,,,,,,1.0,4157,102882,102.882,0.5,4297,106010,1.166,2.5,5963,0.443,147803,1.030401,0.0118744,-9.217,-9.217,1.4366263,0.0040086,-2.729,-2.729,0.0110709,-9.779,0.0019998,-2.71
33,47512,03/28/24,SAL_STD_03,D7,STD,0.438,CO2,4,1,525.4,37.6,,,,,,,,,,,,,,,2.4,4064,75365,75.365,2.0,4225,78379,0.862,4.4,5853,0.326,108568,1.0399862,0.0119849,0,0,1.4405578,0.0040196,0,0,0.0111802,0,0.0020052,0
34,47513,03/28/24,BLANK,D8,BLANK,0,N2,1,1,47.4,26.1,21.7,919,16925,16.925,14.1,603,11112,0.122,0.6565482,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
34,47513,03/28/24,BLANK,D8,BLANK,0,CO2,2,1,525.2,38,,,,,,,,,,,,,,,0.7,4066,75383,75.383,0.3,4227,78390,0.862,2.0,5855,0.326,108609,1.0398782,0.0119849,0,0,1.4407552,0.0040196,0,0,0.0111802,0,0.0020052,0
35,47514,03/28/24,ALA_4,D9,SAMPLE,0.432,N2,1,1,47.4,26.1,21.3,918,16923,16.923,13.6,603,11112,0.122,0.6566222,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
35,47514,03/28/24,ALA_4,D9,SAMPLE,0.432,N2,2,0,216.1,81.9,25.6,3245,71074,71.074,16.4,2130,46608,0.513,0.6557581,0.0073467,-1.316,-1.316,0.0036734,-1.316,,,,,,,,,,,,,,,,,,,,,,,,
35,47514,03/28/24,ALA_4,D9,SAMPLE,0.432,CO2,3,0,373.3,92.4,,,,,,,,,,,,,,,0.8,3602,88969,88.969,0.3,3730,91842,1.01,2.2,5174,0.384,127982,1.0322944,0.0118971,-7.326,-7.326,1.4385106,0.0040138,-1.433,-1.433,0.011093,-7.8,0.0020024,-1.418
35,47514,03/28/24,ALA_4,D9,SAMPLE,0.432,CO2,4,1,525.4,38.5,,,,,,,,,,,,,,,2.0,4071,75489,75.489,1.6,4233,78502,0.864,4.0,5863,0.326,108748,1.0399123,0.0119849,0,0,1.4405756,0.0040196,0,0,0.0111802,0,0.0020052,0
36,47515,03/28/24,ALA_5,D10,SAMPLE,0.465,N2,1,1,47.4,26.1,21.6,919,16929,16.929,13.9,603,11116,0.122,0.6566466,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
36,47515,03/28/24,ALA_5,D10,SAMPLE,0.465,N2,2,0,216.1,83.2,25.8,3549,77608,77.608,16.6,2330,50892,0.56,0.6557514,0.0073464,-1.363,-1.363,0.0036732,-1.363,,,,,,,,,,,,,,,,,,,,,,,,
36,47515,03/28/24,ALA_5,D10,SAMPLE,0.465,CO2,3,0,372.9,92.8,,,,,,,,,,,,,,,0.9,3906,96460,96.46,0.5,4044,99569,1.095,2.4,5608,0.416,138710,1.0322336,0.011894,-7.584,-7.584,1.4380109,0.0040124,-1.78,-1.78,0.01109,-8.064,0.0020017,-1.764
36,47515,03/28/24,ALA_5,D10,SAMPLE,0.465,CO2,4,1,525.4,38,,,,,,,,,,,,,,,2.1,4070,75496,75.496,1.7,4232,78525,0.864,4.1,5862,0.326,108758,1.0401215,0.0119849,0,0,1.4405755,0.0040196,0,0,0.0111802,0,0.0020052,0
37,47516,03/28/24,ALA_6,D11,SAMPLE,0.444,N2,1,1,47.4,25.9,21.7,920,16945,16.945,14.0,604,11136,0.122,0.6571469,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
37,47516,03/28/24,ALA_6,D11,SAMPLE,0.444,N2,2,0,215.9,82.3,25.9,3311,72422,72.422,16.7,2175,47531,0.523,0.6563071,0.007347,-1.278,-1.278,0.0036735,-1.278,,,,,,,,,,,,,,,,,,,,,,,,
37,47516,03/28/24,ALA_6,D11,SAMPLE,0.444,CO2,3,0,373.1,92.4,,,,,,,,,,,,,,,0.9,3651,90047,90.047,0.5,3781,92968,1.023,2.5,5245,0.389,129521,1.032449,0.0118951,-7.493,-7.493,1.4383761,0.0040137,-1.454,-1.454,0.011091,-7.979,0.0020023,-1.438
37,47516,03/28/24,ALA_6,D11,SAMPLE,0.444,CO2,4,1,525.4,37.8,,,,,,,,,,,,,,,2.1,4073,75554,75.554,1.6,4236,78594,0.865,4.0,5866,0.326,108833,1.0402433,0.0119849,0,0,1.4404712,0.0040196,0,0,0.0111802,0,0.0020052,0
38,47517,03/28/24,ALA_7,D12,SAMPLE,0.444,N2,1,1,47.4,26.1,21.7,918,16912,16.912,13.9,603,11105,0.122,0.6566008,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
38,47517,03/28/24,ALA_7,D12,SAMPLE,0.444,N2,2,0,216.1,81.3,25.9,3402,74296,74.296,16.6,2233,48719,0.536,0.655739,0.0073467,-1.312,-1.312,0.0036734,-1.312,,,,,,,,,,,,,,,,,,,,,,,,
38,47517,03/28/24,ALA_7,D12,SAMPLE,0.444,CO2,3,0,373.1,92.8,,,,,,,,,,,,,,,0.9,3747,92411,92.411,0.5,3880,95403,1.049,2.5,5381,0.399,132905,1.0323749,0.0118243,-13.393,-13.393,1.4381982,0.0040165,-0.749,-0.749,0.01102,-14.33,0.0020038,-0.718
38,47517,03/28/24,ALA_7,D12,SAMPLE,0.444,CO2,4,1,514.6,38.5,,,,,,,,,,,,,,,2.2,4240,78408,78.408,1.8,4444,82046,0.903,4.3,6101,0.339,112851,1.0463888,0.0119849,0,0,1.4392765,0.0040196,0,0,0.0111802,0,0.0020052,0
39,47518,03/28/24,ALA_8,E1,SAMPLE,0.442,N2,1,1,47.4,26.1,21.7,920,16946,16.946,14.0,604,11136,0.122,0.6571692,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
39,47518,03/28/24,ALA_8,E1,SAMPLE,0.442,N2,2,0,215.9,81.9,25.9,3366,73528,73.528,16.7,2212,48259,0.531,0.6563357,0.0073471,-1.268,-1.268,0.0036735,-1.268,,,,,,,,,,,,,,,,,,,,,,,,
39,47518,03/28/24,ALA_8,E1,SAMPLE,0.442,CO2,3,0,373.1,92.8,,,,,,,,,,,,,,,0.9,3709,91492,91.492,0.5,3840,94449,1.039,2.4,5326,0.395,131585,1.0323262,0.0118954,-7.461,-7.461,1.4382228,0.0040131,-1.6,-1.6,0.0110914,-7.939,0.002002,-1.584
39,47518,03/28/24,ALA_8,E1,SAMPLE,0.442,CO2,4,1,525.4,38.2,,,,,,,,,,,,,,,2.1,4076,75601,75.601,1.7,4239,78632,0.865,4.1,5871,0.327,108906,1.0400858,0.0119849,0,0,1.440527,0.0040196,0,0,0.0111802,0,0.0020052,0
40,47519,03/28/24,ALA_9,E2,SAMPLE,0.436,N2,1,1,47.4,26.1,21.7,919,16933,16.933,14.0,604,11128,0.122,0.6571913,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
40,47519,03/28/24,ALA_9,E2,SAMPLE,0.436,N2,2,0,216.1,82.1,25.9,3318,72401,72.401,16.7,2180,47519,0.523,0.656338,0.0073468,-1.298,-1.298,0.0036734,-1.298,,,,,,,,,,,,,,,,,,,,,,,,
40,47519,03/28/24,ALA_9,E2,SAMPLE,0.436,CO2,3,0,373.3,92.4,,,,,,,,,,,,,,,1.0,3647,89825,89.825,0.5,3776,92730,1.02,2.5,5238,0.388,129194,1.0323388,0.0118971,-7.322,-7.322,1.4382811,0.0040131,-1.617,-1.617,0.0110931,-7.789,0.002002,-1.601
40,47519,03/28/24,ALA_9,E2,SAMPLE,0.436,CO2,4,1,525.4,38.5,,,,,,,,,,,,,,,2.1,4071,75569,75.569,1.6,4232,78588,0.864,4.0,5863,0.327,108865,1.0399529,0.0119849,0,0,1.4406101,0.0040196,0,0,0.0111802,0,0.0020052,0
41,47520,03/28/24,ALA_10,E3,SAMPLE,0.438,N2,1,1,47.4,26.1,21.7,918,16925,16.925,14.0,603,11113,0.122,0.6566205,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
41,47520,03/28/24,ALA_10,E3,SAMPLE,0.438,N2,2,0,215.9,81.7,25.9,3258,71136,71.136,16.7,2139,46647,0.513,0.6557458,0.0073466,-1.332,-1.332,0.0036733,-1.332,,,,,,,,,,,,,,,,,,,,,,,,
41,47520,03/28/24,ALA_10,E3,SAMPLE,0.438,CO2,3,0,373.3,92.2,,,,,,,,,,,,,,,0.9,3595,88663,88.663,0.5,3720,91516,1.007,2.5,5163,0.383,127528,1.0321783,0.0118952,-7.477,-7.477,1.438343,0.0040134,-1.543,-1.543,0.0110912,-7.959,0.0020021,-1.527
41,47520,03/28/24,ALA_10,E3,SAMPLE,0.438,CO2,4,1,525.4,38.5,,,,,,,,,,,,,,,2.1,4078,75616,75.616,1.6,4239,78637,0.865,4.0,5872,0.327,108930,1.0399545,0.0119849,0,0,1.4405662,0.0040196,0,0,0.0111802,0,0.0020052,0
42,47521,03/28/24,GLU_1,E4,SAMPLE,0.449,N2,1,1,47.4,26.1,21.7,920,16955,16.955,14.0,604,11143,0.123,0.6571857,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
42,47521,03/28/24,GLU_1,E4,SAMPLE,0.449,N2,2,0,216.3,79.8,25.9,2113,46291,46.291,16.7,1387,30339,0.334,0.6553822,0.0073362,-2.744,-2.744,0.0036681,-2.744,,,,,,,,,,,,,,,,,,,,,,,,
42,47521,03/28/24,GLU_1,E4,SAMPLE,0.449,CO2,3,0,372.9,93,,,,,,,,,,,,,,,1.0,3952,97639,97.639,0.5,4070,100193,1.102,2.5,5668,0.421,140284,1.0261575,0.0118215,-13.633,-13.633,1.4367628,0.0040092,-2.569,-2.569,0.0110179,-14.52,0.0020001,-2.539
42,47521,03/28/24,GLU_1,E4,SAMPLE,0.449,CO2,4,1,525.4,38.7,,,,,,,,,,,,,,,2.0,4084,75749,75.749,1.6,4248,78805,0.867,4.0,5881,0.327,109114,1.0403403,0.0119849,0,0,1.440463,0.0040196,0,0,0.0111802,0,0.0020052,0
43,47522,03/28/24,GLU_2,E5,SAMPLE,0.469,N2,1,1,47.4,25.9,21.6,920,16938,16.938,14.0,605,11130,0.122,0.6571441,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
43,47522,03/28/24,GLU_2,E5,SAMPLE,0.469,N2,2,0,216.5,80.9,25.8,2135,47953,47.953,16.6,1401,31430,0.346,0.6554382,0.0073373,-2.596,-2.596,0.0036687,-2.596,,,,,,,,,,,,,,,,,,,,,,,,
43,47522,03/28/24,GLU_2,E5,SAMPLE,0.469,CO2,3,0,373.3,94.5,,,,,,,,,,,,,,,0.9,3940,99505,99.505,0.5,4041,101769,1.119,2.5,5653,0.429,142942,1.0227509,0.0117847,-16.701,-16.701,1.4365284,0.0040084,-2.778,-2.778,0.0109812,-17.801,0.0019997,-2.741
43,47522,03/28/24,GLU_2,E5,SAMPLE,0.469,CO2,4,1,525.4,38.5,,,,,,,,,,,,,,,2.1,4084,75754,75.754,1.6,4247,78794,0.867,4.0,5882,0.327,109126,1.0401218,0.0119849,0,0,1.4405301,0.0040196,0,0,0.0111802,0,0.0020052,0
44,47523,03/28/24,GA1_STD_04,E6,STD,0.46,N2,1,1,47.4,26.1,21.7,919,16950,16.95,14.0,604,11139,0.123,0.657182,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
44,47523,03/28/24,GA1_STD_04,E6,STD,0.46,N2,2,0,216.5,79.6,25.8,1973,43920,43.92,16.6,1292,28736,0.316,0.6542851,0.007324,-4.408,-4.408,0.003662,-4.408,,,,,,,,,,,,,,,,,,,,,,,,
44,47523,03/28/24,GA1_STD_04,E6,STD,0.46,CO2,3,0,373.7,93.4,,,,,,,,,,,,,,,0.9,3658,91530,91.53,0.4,3755,93698,1.031,2.4,5249,0.395,131501,1.0236862,0.0117921,-16.079,-16.079,1.4366896,0.004009,-2.63,-2.63,0.0109886,-17.14,0.002,-2.594
44,47523,03/28/24,GA1_STD_04,E6,STD,0.46,CO2,4,1,525.4,38.5,,,,,,,,,,,,,,,2.0,4085,75769,75.769,1.6,4249,78832,0.867,3.9,5883,0.327,109144,1.040415,0.0119849,0,0,1.4404777,0.0040196,0,0,0.0111802,0,0.0020052,0
45,47524,03/28/24,GA2_STD_04,E7,STD,0.438,N2,1,1,47.4,26.1,21.7,919,16927,16.927,14.0,604,11124,0.122,0.6571771,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
45,47524,03/28/24,GA2_STD_04,E7,STD,0.438,N2,2,0,216.1,79.6,25.9,2018,44430,44.43,16.7,1320,29039,0.319,0.6535797,0.0073161,-5.474,-5.474,0.0036581,-5.474,,,,,,,,,,,,,,,,,,,,,,,,
45,47524,03/28/24,GA2_STD_04,E7,STD,0.438,CO2,3,0,373.3,93.2,,,,,,,,,,,,,,,0.9,3733,92643,92.643,0.4,3886,96160,1.058,2.3,5356,0.399,133129,1.0379564,0.0119527,-2.686,-2.686,1.4370016,0.00401,-2.376,-2.376,0.011149,-2.791,0.0020004,-2.372
45,47524,03/28/24,GA2_STD_04,E7,STD,0.438,CO2,4,1,525.4,38.2,,,,,,,,,,,,,,,2.1,4087,75828,75.828,1.7,4252,78918,0.868,4.0,5886,0.328,109225,1.0407518,0.0119849,0,0,1.4404236,0.0040196,0,0,0.0111802,0,0.0020052,0
46,47525,03/28/24,SAL_STD_04,E8,STD,0.462,N2,1,1,47.4,26.1,21.8,918,16918,16.918,14.0,603,11119,0.122,0.6572335,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
46,47525,03/28/24,SAL_STD_04,E8,STD,0.462,N2,2,0,216.5,82.1,25.9,2683,60015,60.015,16.6,1785,39905,0.439,0.6649091,0.0074423,11.679,11.679,0.0037212,11.679,,,,,,,,,,,,,,,,,,,,,,,,
46,47525,03/28/24,SAL_STD_04,E8,STD,0.462,CO2,3,0,372.9,94.9,,,,,,,,,,,,,,,0.9,4338,109405,109.405,0.4,4485,112741,1.24,2.4,6222,0.471,157102,1.0304918,0.0118711,-9.49,-9.49,1.4359629,0.0040071,-3.11,-3.11,0.0110677,-10.059,0.001999,-3.091
46,47525,03/28/24,SAL_STD_04,E8,STD,0.462,CO2,4,1,525.4,38.7,,,,,,,,,,,,,,,2.2,4087,75800,75.8,1.7,4250,78860,0.867,4.3,5885,0.328,109186,1.0403654,0.0119849,0,0,1.4404432,0.0040196,0,0,0.0111802,0,0.0020052,0
47,47526,03/28/24,GA2_QTY_1,E9,QTY,0.325,N2,1,1,43.9,25.9,21.8,919,16925,16.925,14.0,604,11123,0.122,0.6571736,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
47,47526,03/28/24,GA2_QTY_1,E9,QTY,0.325,N2,2,0,216.1,77.5,25.9,1474,32542,32.542,16.7,964,21269,0.234,0.6535958,0.0073163,-5.444,-5.444,0.0036582,-5.444,,,,,,,,,,,,,,,,,,,,,,,,
47,47526,03/28/24,GA2_QTY_1,E9,QTY,0.325,CO2,3,0,374.5,89.7,,,,,,,,,,,,,,,0.9,2753,68131,68.131,0.5,2864,70726,0.778,2.4,3956,0.294,98028,1.0380862,0.0119627,-1.847,-1.847,1.4388146,0.0040145,-1.248,-1.248,0.0111586,-1.934,0.0020027,-1.245
