"","Analysis","ID1","RT","AreaAll","d29N","d15N","AAID","d15N.correct","adj"
"39",46941,"07_E_3",2055.1,5.003,22.534,22.534,"GLU",22.10385,22.2345036818847
"40",46941,"07_E_3",2172.6,2.788,2.818,2.818,"PHE",2.38785,2.29710382916011
"41",46942,"07_E_3",1271.1,6.219,22.401,22.401,"ALA",21.97085,22.0379469808542
"42",46942,"07_E_3",1394.2,4.401,20.948,20.948,"VAL",20.51785,22.1512584683358
"43",46942,"07_E_3",1523.8,3.979,14.025,14.025,"NOR",13.59485,13.836753313698
"44",46942,"07_E_3",2055.5,4.914,22.729,22.729,"GLU",22.29885,22.3988232695136
"45",46942,"07_E_3",2172.8,2.644,3.177,3.177,"PHE",2.74685,2.60626620029407
"51",46944,"01_W_2",1281.4,20.712,21.876,21.876,"ALA",21.44585,21.5193387334316
"52",46944,"01_W_2",1403.4,13.273,17.908,17.908,"VAL",17.47785,19.1235986745214
"53",46944,"01_W_2",1529.5,6.665,13.884,13.884,"NOR",13.45385,13.8971038291617
"54",46944,"01_W_2",2074.1,12.823,22.014,22.014,"GLU",21.58385,21.6224624447714
"55",46944,"01_W_2",2179.5,3.781,2.889,2.889,"PHE",2.45885,2.21859094256244
"56",46945,"01_W_2",1282.2,18.435,22.172,22.172,"ALA",21.74185,21.8185346097202
"57",46945,"01_W_2",1404.1,12.436,16.631,16.631,"VAL",16.20085,17.8527687776142
"58",46945,"01_W_2",1530.3,7.472,13.897,13.897,"NOR",13.46685,14.010779086893
"59",46945,"01_W_2",2075,12.043,22.226,22.226,"GLU",21.79585,21.8037820324003
"60",46945,"01_W_2",2180.5,3.482,4.241,4.241,"PHE",3.81085,3.52075331369639
"61",46946,"01_W_2",1283.7,18.177,22.755,22.755,"ALA",22.32485,22.4047304860089
"62",46946,"01_W_2",1405.5,11.974,16.44,16.44,"VAL",16.00985,17.667938880707
"63",46946,"01_W_2",1531.8,6.292,14.684,14.684,"NOR",14.25385,14.8984543446253
"64",46946,"01_W_2",2077.5,12.036,22.935,22.935,"GLU",22.50485,22.4821016200292
"65",46946,"01_W_2",2182.2,3.473,4.442,4.442,"PHE",4.01185,3.67191568483035
"66",46947,"98_E_3",1282.4,11.631,23.614,23.614,"ALA",23.18385,23.2669263622975
"67",46947,"98_E_3",1404.1,6.107,13.308,13.308,"VAL",12.87785,14.5421089837998
"68",46947,"98_E_3",1530.9,4.426,10.915,10.915,"NOR",10.48485,11.2301296023576
"69",46947,"98_E_3",2072,6.642,22.929,22.929,"GLU",22.49885,22.4454212076581
"70",46947,"98_E_3",2179.9,1.563,7.307,7.307,"PHE",6.87685,6.4870780559643
"71",46948,"98_E_3",1285.8,10.942,23.455,23.455,"ALA",23.02485,23.1111222385862
"72",46948,"98_E_3",1407.4,5.722,13.552,13.552,"VAL",13.12185,14.7922790868926
"73",46948,"98_E_3",1534.7,1.894,14.437,14.437,"NOR",14.00685,14.852804860089
"74",46948,"98_E_3",2078.1,6.216,23.292,23.292,"GLU",22.86185,22.777740795287
"75",46948,"98_E_3",2184.9,1.443,5.578,5.578,"PHE",5.14785,4.70824042709826
"76",46949,"98_E_3",1292.2,10.404,23.415,23.415,"ALA",22.98485,23.0743181148749
"77",46949,"98_E_3",1413.9,6.807,15.314,15.314,"VAL",14.88385,16.5604491899854
"78",46949,"98_E_3",1541.4,3.009,17.166,17.166,"NOR",16.73585,17.6824801178213
"79",46949,"98_E_3",2087.3,6.165,22.843,22.843,"GLU",22.41285,22.2980603829158
"80",46949,"98_E_3",2192.4,1.397,6.854,6.854,"PHE",6.42385,5.93440279823267
