"","Analysis","ID1","RT","AreaAll","d29N","d15N","AAID","d15N.correct","adj"
"16",46915,"16_E_2",1269,3.599,23.395,23.395,"ALA",22.96485,23.281422727273
"17",46915,"16_E_2",1393.4,3.782,24.901,24.901,"VAL",24.47085,25.9728681818185
"18",46915,"16_E_2",1523.2,3.345,12.057,12.057,"NOR",11.62685,11.2843681818202
"19",46915,"16_E_2",2048.8,2.676,22.413,22.413,"GLU",21.98285,22.1578999999997
"20",46915,"16_E_2",2170.7,2.213,3.677,3.677,"PHE",3.24685,3.31155454545435
"21",46916,"16_E_2",1268.8,3.524,22.524,22.524,"ALA",22.09385,22.4279860795458
"22",46916,"16_E_2",1393.2,3.642,24.343,24.343,"VAL",23.91285,25.4480957386367
"23",46916,"16_E_2",1523.2,3.222,11.341,11.341,"NOR",10.91085,10.6448769886381
"24",46916,"16_E_2",2049.2,2.647,21.472,21.472,"GLU",21.04185,21.2095812499998
"25",46916,"16_E_2",2171.3,2.182,3.264,3.264,"PHE",2.83385,2.87957784090887
"26",46917,"16_E_2",1268.6,3.353,24.248,24.248,"ALA",23.81785,24.1695494318184
"27",46917,"16_E_2",1393,3.554,24.007,24.007,"VAL",23.57685,25.145323295455
"28",46917,"16_E_2",1522.8,3.168,11.314,11.314,"NOR",10.88385,10.6943857954564
"29",46917,"16_E_2",2047.8,2.603,21.458,21.458,"GLU",21.02785,21.1882624999998
"30",46917,"16_E_2",2170,2.16,3.763,3.763,"PHE",3.33285,3.35960113636351
"31",46918,"13_W_2_a",1274.3,13.657,22.489,22.489,"ALA",22.05885,22.4281127840912
"32",46918,"13_W_2_a",1395.5,5.387,22.145,22.145,"VAL",21.71485,23.3165508522732
"33",46918,"13_W_2_a",1525.1,6.099,12.958,12.958,"NOR",12.52785,12.4148946022743
"34",46918,"13_W_2_a",2058.4,6.891,23.016,23.016,"GLU",22.58585,22.7389437499998
"35",46918,"13_W_2_a",2170.9,2.076,3.478,3.478,"PHE",3.04785,3.05562443181803
"36",46919,"13_W_2_a",1274.5,12.721,22.529,22.529,"ALA",22.09885,22.4856761363639
"37",46919,"13_W_2_a",1395.7,5.642,21.107,21.107,"VAL",20.67685,22.3117784090912
"38",46919,"13_W_2_a",1525.5,5.589,12.832,12.832,"NOR",12.40185,12.3654034090926
"39",46919,"13_W_2_a",2058.7,6.415,22.635,22.635,"GLU",22.20485,22.3506249999998
"40",46919,"13_W_2_a",2171.3,1.907,3.44,3.44,"PHE",3.00985,2.99864772727255
"41",46920,"13_W_2_a",1274.3,11.956,22.308,22.308,"ALA",21.87785,22.2822394886366
"42",46920,"13_W_2_a",1395.7,6.627,19.106,19.106,"VAL",18.67585,20.3440059659095
"43",46920,"13_W_2_a",1525.3,5.167,12.785,12.785,"NOR",12.35485,12.3949122159104
"44",46920,"13_W_2_a",2058.7,6.119,23.189,23.189,"GLU",22.75885,22.8973062499998
"45",46920,"13_W_2_a",2171.1,1.749,3.03,3.03,"PHE",2.59985,2.56967102272707
"51",46922,"13_W_3_a",1276.6,12.058,20.921,20.921,"ALA",20.49085,20.930366193182
"52",46922,"13_W_3_a",1397.8,8.716,16.231,16.231,"VAL",15.80085,17.5354610795458
"53",46922,"13_W_3_a",1526.1,4.205,14.67,14.67,"NOR",14.23985,14.4329298295466
"54",46922,"13_W_3_a",2064.3,7.689,22.621,22.621,"GLU",22.19085,22.3146687499999
"55",46922,"13_W_3_a",2173.2,1.574,2.266,2.266,"PHE",1.83585,1.76771761363622
"56",46923,"13_W_3_a",1276.4,10.883,21.769,21.769,"ALA",21.33885,21.7959295454547
"57",46923,"13_W_3_a",1397.6,8.497,14.164,14.164,"VAL",13.73385,15.501688636364
"58",46923,"13_W_3_a",1526.1,3.779,15.173,15.173,"NOR",14.74285,15.0124386363649
"59",46923,"13_W_3_a",2064.1,6.615,23.327,23.327,"GLU",22.89685,23.0133499999999
"60",46923,"13_W_3_a",2173.2,1.349,3.315,3.315,"PHE",2.88485,2.79774090909074
"61",46924,"13_W_3_a",1278.2,9.886,21.701,21.701,"ALA",21.27085,21.7454928977274
"62",46924,"13_W_3_a",1399.5,8.156,14.096,14.096,"VAL",13.66585,15.4669161931822
"63",46924,"13_W_3_a",1528,5.931,13.73,13.73,"NOR",13.29985,13.6459474431832
"64",46924,"13_W_3_a",2066.8,6.235,23.615,23.615,"GLU",23.18485,23.29403125
"66",46925,"07_W_2",1271.3,1.436,21.449,21.449,"ALA",21.01885,21.5110562500001
"67",46925,"07_W_2",1395.5,1.252,23.337,23.337,"VAL",22.90685,24.7411437500003
"68",46925,"07_W_2",1526.3,1.639,15.192,15.192,"NOR",14.76185,15.1844562500011
"69",46925,"07_W_2",2058,2.403,20.221,20.221,"GLU",19.79085,19.8927124999999
