"","Sample.ID","ALA.mean","VAL.mean","NOR.mean","GLU.mean","PHE.mean","ALA.sd","VAL.sd","NOR.sd","GLU.sd","PHE.sd"
"1","01_E_2",23.4434185606053,16.1348238636352,14.5500284090909,23.1676818181801,5.39524242423935,0.485001008160124,0.0996041338897248,1.81005858066522,0.0656280853270229,0.7108904653068
"2","01_K_3",23.9444992424237,15.1787371212112,15.0746553030303,22.2803939393926,6.28936969696728,0.392574358281172,0.631147452789243,1.81471045059859,0.494237042234703,0.422905683693657
"3","04_W_2",22.9252747159082,18.8210555871199,13.0665582386364,22.5447310606041,3.38889696969401,0.297054345316925,1.68180260639526,0.824426921369262,0.249182192944276,0.303206378905885
"4","5AA",-1.2100000000006,0.360999999999022,14.163,-3.33600000000148,-5.00400000000221,0.432613790918406,0.421059296877305,0.394234479779926,0.455782361008158,0.269588418058765
"5","98_K_2",22.8977237689391,14.4480853219691,13.8847523674242,22.1860568181814,6.97317575757449,0.143808792587169,0.434537012039861,0.153398423492313,0.288432086133067,0.745968326789493
"6","98_W_2",23.8629764204541,15.1291720643932,14.2594588068182,21.8720113636353,6.82404848484656,0.403349136397869,0.587784367641876,2.0685844901073,0.564558315002084,0.356620193980692
