"","Analysis","ID1","RT","AreaAll","d29N","d15N","AAID","d15N.correct","adj"
"80",46516,"86_E_2",2183.8,1.721,8.336,8.336,"PHE",7.90585,7.75864772727269
"81",46517,"5AA",1290.6,21.165,-0.361,-0.361,"ALA",-0.79115,-0.458123579545684
"82",46517,"5AA",1410.8,12.546,-0.509,-0.509,"VAL",-0.93915,0.319027272727226
"83",46517,"5AA",1549.7,24.007,14.403,14.403,"NOR",13.97285,15.7228218750008
"84",46517,"5AA",2094.4,14.491,-2.622,-2.622,"GLU",-3.05215,-2.33898125000006
"85",46517,"5AA",2204.7,12.511,-3.464,-3.464,"PHE",-3.89415,-4.05505965909096
"86",46518,"83_K_2",1274.1,6.225,21.2,21.2,"ALA",20.76985,21.1575539772725
"87",46518,"83_K_2",1396.3,5.371,13.481,13.481,"VAL",13.05085,14.3666363636362
"88",46518,"83_K_2",1525.1,4.382,15.225,15.225,"NOR",14.79485,16.6602812500006
"89",46518,"83_K_2",2062.8,4.151,21.05,21.05,"GLU",20.61985,21.3448124999999
"90",46518,"83_K_2",2175.7,1.526,4.561,4.561,"PHE",4.13085,3.95623295454539
"91",46519,"83_K_2",1277.6,5.601,20.388,20.388,"ALA",19.95785,20.4002315340907
"92",46519,"83_K_2",1399.9,5.229,13.525,13.525,"VAL",13.09485,14.4682454545456
"93",46519,"83_K_2",1528.8,3.496,18.146,18.146,"NOR",17.71585,19.6967406250004
"94",46519,"83_K_2",2069.1,3.895,20.228,20.228,"GLU",19.79785,20.5346062499999
"95",46520,"83_K_2",1285.8,5.357,20.091,20.091,"ALA",19.66085,20.1579090909089
"96",46520,"83_K_2",1408.5,5.491,16.122,16.122,"VAL",15.69185,17.1228545454545
"97",46520,"83_K_2",1538,5.242,17.592,17.592,"NOR",17.16185,19.2582000000001
"98",46520,"83_K_2",2083.9,3.591,18.969,18.969,"GLU",18.53885,19.2873999999998
"99",46521,"5AA",1309.8,19.476,-1.866,-1.866,"ALA",-2.29615,-1.74441335227286
"100",46521,"5AA",1430.6,12.876,-1.278,-1.278,"VAL",-1.70815,-0.219536363636502
"101",46521,"5AA",1569,18.172,11.987,11.987,"NOR",11.55685,13.7686593749999
"102",46521,"5AA",2124.7,12.944,-3.562,-3.562,"GLU",-3.99215,-3.23180625000014
"103",46521,"5AA",2230.2,10.937,-5.624,-5.624,"PHE",-6.05415,-6.26988920454555
"104",46522,"5AA",1322.8,20.099,-2.643,-2.643,"ALA",-3.07315,-2.46673579545466
"105",46522,"5AA",1443.4,11.005,-2.999,-2.999,"VAL",-3.42915,-1.88292727272755
"106",46522,"5AA",1580.7,17.255,11.817,11.817,"NOR",11.38685,13.7141187500006
"107",46522,"5AA",2141.2,13.675,-3.819,-3.819,"GLU",-4.24915,-3.47701250000021
"108",46522,"5AA",2244,13.856,-4.023,-4.023,"PHE",-4.45315,-4.6825965909092
