"","Analysis","ID1","RT","AreaAll","d29N","d15N","AAID","d15N.correct","adj"
"33",45916,"10_W_2",1527.4,3.852,16.528,16.528,"NOR",16.09785,16.5047857954553
"34",45916,"10_W_2",2059.7,4.154,23.381,23.381,"GLU",22.95085,23.0324582386354
"35",45916,"10_W_2",2175.1,1.913,4.273,4.273,"PHE",3.84285,3.45988636363554
"36",45917,"10_W_2",1276.6,11.138,22.858,22.858,"ALA",22.42785,21.9135681818181
"37",45917,"10_W_2",1398.8,7.781,16.066,16.066,"VAL",15.63585,15.9293579545453
"38",45917,"10_W_2",1526.5,3.89,17.31,17.31,"NOR",16.87985,17.3566931818187
"39",45917,"10_W_2",2058.9,4.055,24.557,24.557,"GLU",24.12685,24.1288579545447
"40",45917,"10_W_2",2174.4,1.844,4.82,4.82,"PHE",4.38985,3.93354545454474
"41",45918,"10_W_2",1277.4,11.008,23.254,23.254,"ALA",22.82385,22.3044193181817
"42",45918,"10_W_2",1399.5,5.162,16.504,16.504,"VAL",16.07385,16.3548826704544
"43",45918,"10_W_2",1527.4,3.932,17.627,17.627,"NOR",17.19685,17.7436005681826
"44",45918,"10_W_2",2059.9,3.929,24.889,24.889,"GLU",24.45885,24.3812576704535
"45",45918,"10_W_2",2175.3,1.825,7.573,7.573,"PHE",7.14285,6.61320454545348
"46",45919,"5AA",1282,19.05,0.062,0.062,"ALA",-0.36815,-0.892729545454615
"47",45919,"5AA",1402.6,11.507,0.04,0.04,"VAL",-0.39015,-0.121592613636473
"48",45919,"5AA",1540.5,22.208,15.191,15.191,"NOR",14.76085,15.377507954546
"49",45919,"5AA",2077.7,12.46,-1.907,-1.907,"GLU",-2.33715,-2.49434261363719
"50",45919,"5AA",2191.6,11.083,-3.139,-3.139,"PHE",-3.56915,-4.17213636363732
"51",45920,"04_K_2",1287.2,18.616,24.715,24.715,"ALA",24.28485,23.755121590909
"52",45920,"04_K_2",1409.3,11.211,15.039,15.039,"VAL",14.60885,14.8649321022726
"53",45920,"04_K_2",1533.9,8.675,14.536,14.536,"NOR",14.10585,14.7924153409094
"54",45920,"04_K_2",2081.8,12.313,24.342,24.342,"GLU",23.91185,23.6750571022721
"55",45920,"04_K_2",2183.6,2.921,9.608,9.608,"PHE",9.17785,8.50152272727188
"56",45921,"04_K_2",1290.8,18.285,25.008,25.008,"ALA",24.57785,24.0429727272727
"57",45921,"04_K_2",1413,10.372,16.46,16.46,"VAL",16.02985,16.2734568181817
"58",45921,"04_K_2",1537.8,8.288,14.616,14.616,"NOR",14.18585,14.9423227272732
"59",45921,"04_K_2",2086.9,11.829,24.339,24.339,"GLU",23.90885,23.5924568181809
"60",45921,"04_K_2",2188,2.787,10.101,10.101,"PHE",9.67085,8.92118181818107
"61",45922,"04_K_2",1294.3,18.014,25.251,25.251,"ALA",24.82085,24.2808238636363
"62",45922,"04_K_2",1416.8,10.533,16.358,16.358,"VAL",15.92785,16.1589815340907
"63",45922,"04_K_2",1542,4.427,16.999,16.999,"NOR",16.56885,17.3952301136367
"64",45922,"04_K_2",2093.1,11.599,24.066,24.066,"GLU",23.63585,23.2398565340902
"65",45922,"04_K_2",2193.2,2.677,9.974,9.974,"PHE",9.54385,8.72084090909027
"66",45923,"01_E_3",1305,28.864,24.129,24.129,"ALA",23.69885,23.153675
"67",45923,"01_E_3",1427.1,15.504,16.231,16.231,"VAL",15.80085,16.0195062499998
"68",45923,"01_E_3",1547.9,9.03,14.265,14.265,"NOR",13.83485,14.7311375000005
"69",45923,"01_E_3",2111.3,19.695,23.554,23.554,"GLU",23.12385,22.6482562499991
"70",45923,"01_E_3",2203.9,4.566,7.971,7.971,"PHE",7.54085,6.64449999999947
"71",45924,"01_E_3",1314.2,28.113,24.385,24.385,"ALA",23.95485,23.4045261363636
"72",45924,"01_E_3",1436.5,15.491,16.393,16.393,"VAL",15.96285,16.1690309659089
"73",45924,"01_E_3",1557.3,8.296,14.555,14.555,"NOR",14.12485,15.0910448863639
"74",45924,"01_E_3",2124.3,18.749,23.36,23.36,"GLU",22.92985,22.3746559659084
"75",45924,"01_E_3",2215,4.196,8.906,8.906,"PHE",8.47585,7.50615909090821
"76",45925,"01_E_3",1326.5,25.718,23.911,23.911,"ALA",23.48085,22.9253772727272
"77",45925,"01_E_3",1449,16.31,15.018,15.018,"VAL",14.58785,14.781555681818
"78",45925,"01_E_3",1569.2,8.026,14.851,14.851,"NOR",14.42085,15.4569522727273
"79",45925,"01_E_3",2140.8,18.184,22.863,22.863,"GLU",22.43285,21.7980556818177
"80",45925,"01_E_3",2229.4,4.187,9.02,9.02,"PHE",8.58985,7.54681818181741
"81",45926,"5AA",1332.2,17.852,0.241,0.241,"ALA",-0.18915,-0.749771590909123
"82",45926,"5AA",1453,10.314,0.401,0.401,"VAL",-0.02915,0.152080397727136
"83",45926,"5AA",1587.8,16.458,15.062,15.062,"NOR",14.63185,15.7378596590912
"84",45926,"5AA",2146,11.517,-0.813,-0.813,"GLU",-1.24315,-1.95754460227347
"85",45926,"5AA",2248.2,10.438,-2.987,-2.987,"PHE",-3.41715,-4.5335227272734
"86",45927,"13_K_2",1345.1,11.826,22.04,22.04,"ALA",21.60985,21.0440795454545
"87",45927,"13_K_2",1467.2,6.824,13.931,13.931,"VAL",13.50085,13.6696051136362
"88",45927,"13_K_2",1591.5,4.281,13.888,13.888,"NOR",13.45785,14.6337670454546
"89",45927,"13_K_2",2156.5,5.923,20.633,20.633,"GLU",20.20285,19.4088551136358
"90",45927,"13_K_2",2251.1,1.916,7.928,7.928,"PHE",7.49785,6.3081363636358
"91",45928,"13_K_2",1362.1,11.5,21.569,21.569,"ALA",21.13885,20.5679306818181
"92",45928,"13_K_2",1484.1,8.022,14.929,14.929,"VAL",14.49885,14.6551298295453
"93",45928,"13_K_2",1607.6,6.002,16.104,16.104,"NOR",15.67385,16.9196744318185
"94",45928,"13_K_2",2176.1,6.927,21.434,21.434,"GLU",21.00385,20.1302548295451
"95",45928,"13_K_2",2268.3,1.902,7.932,7.932,"PHE",7.50185,6.238795454545
"96",45929,"13_K_2",1372.3,10.925,21.005,21.005,"ALA",20.57485,19.9987818181818
"97",45929,"13_K_2",1493.9,11.228,13.95,13.95,"VAL",13.51985,13.6636545454543
"98",45929,"13_K_2",1617.5,3.013,18.236,18.236,"NOR",17.80585,19.1215818181819
"99",45929,"13_K_2",2185.5,6.324,21.156,21.156,"GLU",20.72585,19.772654545454
"100",45929,"13_K_2",2276.8,1.68,6.997,6.997,"PHE",6.56685,5.2304545454542
"101",45930,"5AA",1388,17.339,-0.802,-0.802,"ALA",-1.23215,-1.81336704545458
"102",45930,"5AA",1508.4,10.981,-0.772,-0.772,"VAL",-1.20215,-1.07082073863657
"103",45930,"5AA",1643.2,17.747,13.836,13.836,"NOR",13.40585,14.7914892045453
"104",45930,"5AA",2206.8,12.043,-2.217,-2.217,"GLU",-2.64715,-3.67994573863673
"105",45930,"5AA",2300.9,13.358,-3.314,-3.314,"PHE",-3.74415,-5.15388636363661
"106",45931,"5AA",1398.6,18.8,-1.306,-1.306,"ALA",-1.73615,-2.32251590909093
"107",45931,"5AA",1518.8,13.529,-0.815,-0.815,"VAL",-1.24515,-1.12629602272746
"108",45931,"5AA",1654,19.488,11.877,11.877,"NOR",11.44685,12.9023965909092
"109",45931,"5AA",2216.7,11.311,-1.875,-1.875,"GLU",-2.30515,-3.41754602272744
"110",45931,"5AA",2309.7,9.933,-3.605,-3.605,"PHE",-4.03515,-5.51822727272786
