"","Sample.ID","ALA.mean","VAL.mean","NOR.mean","GLU.mean","PHE.mean","ALA.sd","VAL.sd","NOR.sd","GLU.sd","PHE.sd"
"1","01_K_2",21.9963610013172,13.6333840579707,13.3995210803689,21.0970204216073,6.35491897233156,0.366000484505783,0.980990304474625,2.3050261256777,0.51327355730725,0.969320825057637
"2","01_W_3",22.840913043478,14.0793405797098,11.4491956521739,21.9353405797101,6.47999275362264,0.198978988654363,1.12926064657722,2.36210636890628,0.289453508466983,0.756098454627124
"3","04_E_3",22.2694624505925,15.7860144927533,14.6195428194993,20.9539841897231,2.40971442687666,0.300158004473048,1.62604480768632,0.645591763145703,0.247254941627596,0.429109007862526
"4","04_K_3",23.5227931488798,19.2227318840576,13.1392154150197,24.0979743083,3.579843873517,0.0728305393690158,1.41346945925825,0.475726349167716,0.242634837280217,1.23142724571758
"5","5AA",-1.21000000000034,0.360999999999665,14.163,-3.33600000000024,-5.00400000000081,0.158163971552456,0.333533975845757,0.120918152503039,0.26402325026385,0.229765699528613
