"","Analysis","ID1","RT","AreaAll","d29N","d15N","AAID","d15N.correct","adj"
"37",46831,"68_K_2",1398.4,7.182,19.638,19.638,"VAL",19.20785,20.3148238636352
"38",46831,"68_K_2",1527.2,5.745,13.554,13.554,"NOR",13.12385,13.7721761363622
"39",46831,"68_K_2",2070.1,11.911,22.523,22.523,"GLU",22.09285,23.0891761363627
"40",46831,"68_K_2",2177.8,3.671,1.686,1.686,"PHE",1.25585,1.89127840908976
"41",46832,"68_K_2",1275.7,10.6,23.101,23.101,"ALA",22.67085,22.9732568181809
"42",46832,"68_K_2",1398.6,7.339,18.37,18.37,"VAL",17.93985,19.1528355113627
"43",46832,"68_K_2",1527.6,5.934,15.157,15.157,"NOR",14.72685,15.4869144886346
"44",46832,"68_K_2",2070.4,10.906,22.666,22.666,"GLU",22.23585,23.3035644886357
"45",46832,"68_K_2",2178.4,3.263,1.439,1.439,"PHE",1.00885,1.71853096590823
"46",46833,"5AA",1278.5,13.07,-1.509,-1.509,"ALA",-1.93915,-1.5538045454552
"47",46833,"5AA",1400.5,8.791,-1.478,-1.478,"VAL",-1.90815,-0.589152840910805
"48",46833,"5AA",1536.6,15.616,13.736,13.736,"NOR",13.30585,14.177652840907
"49",46833,"5AA",2068.9,8.916,-3.829,-3.829,"GLU",-4.25915,-3.12004715909165
"50",46833,"5AA",2185.9,7.933,-5.841,-5.841,"PHE",-6.27115,-5.48721647727377
"51",46834,"67_E_2",1272.8,4.893,21.861,21.861,"ALA",21.43085,21.8991340909083
"52",46834,"67_E_2",1395.9,4.112,13.166,13.166,"VAL",12.73585,14.1608588068166
"53",46834,"67_E_2",1525.9,3.758,16.233,16.233,"NOR",15.80285,16.7863911931802
"54",46834,"67_E_2",2069.3,9.121,22.395,22.395,"GLU",21.96485,23.175341193181
"55",46834,"67_E_2",2178.8,2.994,2.528,2.528,"PHE",2.09785,2.9560360795447
"56",46835,"67_E_2",1274.1,4.482,21.43,21.43,"ALA",20.99985,21.5510727272722
"57",46835,"67_E_2",1397.4,3.857,13.129,13.129,"VAL",12.69885,14.2298704545441
"58",46835,"67_E_2",1527.2,3.357,16.615,16.615,"NOR",16.18485,17.2801295454526
"59",46835,"67_E_2",2070.1,8.308,22.604,22.604,"GLU",22.17385,23.455729545454
"60",46835,"67_E_2",2180.3,2.655,1.008,1.008,"PHE",0.57785,1.51028863636271
"61",46836,"67_E_2",1275.1,4.258,21.288,21.288,"ALA",20.85785,21.4920113636356
"62",46836,"67_E_2",1398.4,5.351,15.261,15.261,"VAL",14.83085,16.4678821022715
"63",46836,"67_E_2",1528.2,3.211,16.666,16.666,"NOR",16.23585,17.4428678977259
"64",46836,"67_E_2",2071.4,8.278,22.476,22.476,"GLU",22.04585,23.3991178977266
"65",46836,"67_E_2",2181.3,2.57,0.764,0.764,"PHE",0.33385,1.34054119318117
"66",46837,"67_E_3",1277.8,5.462,21.768,21.768,"ALA",21.33785,22.0549499999995
"67",46837,"67_E_3",1401.1,6.017,10.846,10.846,"VAL",10.41585,12.1588937499989
"68",46837,"67_E_3",1529.9,3.376,17.228,17.228,"NOR",16.79785,18.1166062499983
"69",46837,"67_E_3",2081.4,13.009,22.731,22.731,"GLU",22.30085,23.7255062499992
"70",46837,"67_E_3",2184.7,3.044,3.612,3.612,"PHE",3.18185,4.26279374999918
"71",46838,"67_E_3",1281,5.172,21.976,21.976,"ALA",21.54585,22.345888636363
"72",46838,"67_E_3",1404.3,5.633,11.201,11.201,"VAL",10.77085,12.6199053977263
"73",46838,"67_E_3",1533.2,3.258,17.561,17.561,"NOR",17.13085,18.5613446022715
"74",46838,"67_E_3",2085,12.327,23.481,23.481,"GLU",23.05085,24.5468946022718
"75",46838,"67_E_3",2188,2.854,3.413,3.413,"PHE",2.98285,4.13804630681719
"76",46839,"67_E_3",1281.4,4.99,21.114,21.114,"ALA",20.68385,21.5668272727269
"77",46839,"67_E_3",1404.7,4.789,11.872,11.872,"VAL",11.44185,13.3969170454538
"78",46839,"67_E_3",1533.9,3.189,17.196,17.196,"NOR",16.76585,18.3080829545439
"79",46839,"67_E_3",2086.7,11.511,22.15,22.15,"GLU",21.71985,23.2872829545449
"80",46839,"67_E_3",2189.3,2.782,2.502,2.502,"PHE",2.07185,3.30129886363566
"81",46840,"5AA",1292,11.882,-1.508,-1.508,"ALA",-1.93815,-0.972234090909673
"82",46840,"5AA",1413.9,7.413,-2.15,-2.15,"VAL",-2.58015,-0.519071306818811
"83",46840,"5AA",1550.2,13.134,13.661,13.661,"NOR",13.23085,14.8848213068172
"84",46840,"5AA",2090,8.119,-3.598,-3.598,"GLU",-4.02815,-2.38932869318249
"85",46840,"5AA",2202.4,7.107,-4.772,-4.772,"PHE",-5.20215,-3.89844857954633
"86",46841,"65_W_2",1313.6,9.624,21.327,21.327,"ALA",20.89685,21.9457045454542
"87",46841,"65_W_2",1436.5,10.881,14.099,14.099,"VAL",13.66885,15.8359403409077
"88",46841,"65_W_2",1562.5,2.403,17.588,17.588,"NOR",17.15785,18.9235596590896
"89",46841,"65_W_2",2127.8,15.001,22.99,22.99,"GLU",22.55985,24.2700596590901
"90",46841,"65_W_2",2221.5,2.982,5.188,5.188,"PHE",4.75785,6.13580397727213
"91",46842,"65_W_2",1369.6,9.945,20.439,20.439,"ALA",20.00885,21.1406431818177
"92",46842,"65_W_2",1492.1,11.825,14.052,14.052,"VAL",13.62185,15.8949519886351
"93",46842,"65_W_2",1562.1,7.132,15.527,15.527,"NOR",15.09685,16.9742980113619
"94",46842,"65_W_2",2193.5,15.117,22.394,22.394,"GLU",21.96385,23.7454480113632
"95",46842,"65_W_2",2279.4,2.801,3.163,3.163,"PHE",2.73285,4.18505653409014
"96",46843,"65_W_2",1447.1,10.915,20.277,20.277,"ALA",19.84685,21.0615818181816
"97",46843,"65_W_2",1569,11.101,14.422,14.422,"VAL",13.99185,16.3709636363626
"98",46843,"65_W_2",1696,6.134,15.222,15.222,"NOR",14.79185,16.7810363636352
"99",46843,"65_W_2",2272.2,16.505,22.251,22.251,"GLU",21.82085,23.6738363636358
"100",46843,"65_W_2",2352.1,2.795,1.424,1.424,"PHE",0.99385,2.52030909090861
"101",46844,"5AA",1481.6,15.572,-2.31,-2.31,"ALA",-2.74015,-1.44247954545496
"102",46844,"5AA",1598,6.724,-2.74,-2.74,"VAL",-3.17015,-0.68502471591001
"103",46844,"5AA",1748.5,15.395,12.813,12.813,"NOR",12.38285,14.4837747159076
"104",46844,"5AA",2299.8,9.621,-4.569,-4.569,"GLU",-4.99915,-3.07477528409161
"105",46844,"5AA",2387.8,8.477,-6.236,-6.236,"PHE",-6.66615,-5.06543835227338
"106",46845,"5AA",1544.3,15.896,-3.259,-3.259,"ALA",-3.68915,-2.30854090909105
"107",46845,"5AA",1655.1,8.134,-2.973,-2.973,"VAL",-3.40315,-0.812013068182582
"108",46845,"5AA",1829.4,17.034,12.507,12.507,"NOR",12.07685,14.2895130681808
"109",46845,"5AA",2357.5,10.687,-5.024,-5.024,"GLU",-5.45415,-3.45838693181855
"110",46845,"5AA",2442.6,9.024,-6.829,-6.829,"PHE",-7.25915,-5.58418579545537
