"","Analysis","ID1","RT","AreaAll","d29N","d15N","AAID","d15N.correct","adj"
"83",46495,"5AA",1579.4,20.576,14.908,14.908,"NOR",14.47785,15.0917125
"84",46495,"5AA",2135.8,14.469,-1.801,-1.801,"GLU",-2.23115,-2.48463039772788
"85",46495,"5AA",2239.2,12.734,-3.483,-3.483,"PHE",-3.91315,-4.87738721590927
"86",46496,"80_W_2",1324.6,5.165,21.385,21.385,"ALA",20.95485,20.4990113636363
"87",46496,"80_W_2",1448,3.904,14.217,14.217,"VAL",13.78685,13.8479602272727
"88",46496,"80_W_2",1577.5,4.121,14.368,14.368,"NOR",13.93785,14.580875
"89",46496,"80_W_2",2135.8,3.796,21.285,21.285,"GLU",20.85485,20.5508948863632
"90",46496,"80_W_2",2236.5,1.302,6.491,6.491,"PHE",6.06085,5.02473579545455
"91",46497,"80_W_2",1334.7,4.609,21.167,21.167,"ALA",20.73685,20.2764329545455
"92",46497,"80_W_2",1457.8,4.718,12.626,12.626,"VAL",12.19585,12.2329346590909
"93",46497,"80_W_2",1586.3,3.071,17.337,17.337,"NOR",16.90685,17.5790374999999
"94",46497,"80_W_2",2145.6,3.427,20.985,20.985,"GLU",20.55485,20.2004201704539
"95",46498,"80_W_2",1341.4,4.348,20.842,20.842,"ALA",20.41185,19.9468545454546
"96",46498,"80_W_2",1464.7,4.916,12.054,12.054,"VAL",11.62385,11.6369090909092
"97",46498,"80_W_2",1593,3.56,14.395,14.395,"NOR",13.96485,14.6661999999999
"98",46498,"80_W_2",2155.6,3.198,18.505,18.505,"GLU",18.07485,17.669945454545
"99",46499,"5AA",1358.9,20.414,-0.986,-0.986,"ALA",-1.41615,-1.88572386363637
"100",46499,"5AA",1479.9,15.282,-0.374,-0.374,"VAL",-0.80415,-0.815116477272787
"101",46499,"5AA",1615.2,19.091,14.106,14.106,"NOR",13.67585,14.4063624999999
"102",46499,"5AA",2180.9,12.603,-2.025,-2.025,"GLU",-2.45515,-2.91052926136384
"103",46499,"5AA",2278.3,12.862,-3.116,-3.116,"PHE",-3.54615,-4.79789517045489
"104",46500,"5AA",1366.9,19.781,-1.226,-1.226,"ALA",-1.65615,-2.13030227272727
"105",46500,"5AA",1487.9,14.713,-0.365,-0.365,"VAL",-0.79515,-0.830142045454528
"106",46500,"5AA",1623.5,18.135,13.49,13.49,"NOR",13.05985,13.8195249999997
"107",46500,"5AA",2191.2,12.541,-2.817,-2.817,"GLU",-3.24715,-3.75300397727317
"108",46500,"5AA",2287.5,13.802,-3.654,-3.654,"PHE",-4.08415,-5.40777215909107
