"","Analysis","ID1","RT","AreaAll","d29N","d15N","AAID","d15N.correct","adj"
"1",44865,"5AA",1279.5,31.896,-0.707,-0.707,"ALA",-1.13715,-1.70427897727253
"2",44865,"5AA",1400.5,20.622,-0.827,-0.827,"VAL",-1.25715,-0.88189517045443
"3",44865,"5AA",1538,35.05,14.776,14.776,"NOR",14.34585,14.294535511364
"4",44865,"5AA",2072.9,17.788,-2.795,-2.795,"GLU",-3.22515,-2.82119034090907
"5",44865,"5AA",2188.6,17.751,-4.809,-4.809,"PHE",-5.23915,-5.32491136363636
"6",44866,"5AA",1280.1,31.341,-0.94,-0.94,"ALA",-1.37015,-1.88287386363631
"7",44866,"5AA",1401.1,20.837,-0.648,-0.648,"VAL",-1.07815,-0.717471022727172
"8",44866,"5AA",1538.7,35.615,14.767,14.767,"NOR",14.33685,14.352713068182
"9",44866,"5AA",2073.5,17.88,-3.037,-3.037,"GLU",-3.46715,-3.04214204545453
"10",44866,"5AA",2189.3,17.194,-4.389,-4.389,"PHE",-4.81915,-4.9262681818181
"11",44867,"5AA",1280.1,29.637,-0.57,-0.57,"ALA",-1.00015,-1.45846875000009
"12",44867,"5AA",1401.1,19.836,-0.48,-0.48,"VAL",-0.91015,-0.564046874999914
"13",44867,"5AA",1538.7,33.951,15.039,15.039,"NOR",14.60885,14.6918906250005
"14",44867,"5AA",2073.7,17.196,-2.935,-2.935,"GLU",-3.36515,-2.91909375
"15",44867,"5AA",2189.5,16.474,-4.407,-4.407,"PHE",-4.83715,-4.96562499999996
"16",44868,"22_W_3",1272.2,9.511,21.813,21.813,"ALA",21.38285,20.9789363636366
"17",44868,"22_W_3",1394.9,3.455,25.029,25.029,"VAL",24.59885,24.9303772727273
"18",44868,"22_W_3",1524,4.235,13.216,13.216,"NOR",12.78585,12.9360681818185
"19",44868,"22_W_3",2059.5,6.509,20.737,20.737,"GLU",20.30685,20.7739545454545
"20",44868,"22_W_3",2172.6,2.362,4.617,4.617,"PHE",4.18685,4.03701818181818
"21",44869,"22_W_3",1272,9.22,22.105,22.105,"ALA",21.67485,21.3253414772728
"22",44869,"22_W_3",1394.9,4.113,20.41,20.41,"VAL",19.97985,20.2968014204546
"23",44869,"22_W_3",1523.8,4.083,13.516,13.516,"NOR",13.08585,13.3032457386366
"24",44869,"22_W_3",2059.5,6.203,20.522,20.522,"GLU",20.09185,20.5800028409091
"25",44869,"22_W_3",2172.3,2.215,5.269,5.269,"PHE",4.83885,4.66766136363632
"26",44870,"22_W_3",1272.2,8.59,21.929,21.929,"ALA",21.49885,21.203746590909
"27",44870,"22_W_3",1395.1,3.932,19.552,19.552,"VAL",19.12185,19.424225568182
"28",44870,"22_W_3",1524,3.764,13.545,13.545,"NOR",13.11485,13.3994232954546
"29",44870,"22_W_3",2059.7,5.679,20.372,20.372,"GLU",19.94185,20.4510511363636
"30",44870,"22_W_3",2172.6,1.98,5.032,5.032,"PHE",4.60185,4.40930454545458
"31",44871,"22_K_3",1273,9.682,21.873,21.873,"ALA",21.44285,21.2021517045453
"32",44871,"22_K_3",1395.5,4.839,16.926,16.926,"VAL",16.49585,16.7836497159092
"33",44871,"22_K_3",1524.4,4.234,14.638,14.638,"NOR",14.20785,14.5596008522731
"34",44871,"22_K_3",2059.1,5.31,21.921,21.921,"GLU",21.49085,22.0210994318181
"35",44871,"22_K_3",2172.3,1.804,4.323,4.323,"PHE",3.89285,3.67894772727272
"36",44872,"22_K_3",1273.4,9.131,21.768,21.768,"ALA",21.33785,21.1515568181819
"37",44872,"22_K_3",1396.1,6.05,17.133,17.133,"VAL",16.70285,16.9760738636365
"38",44872,"22_K_3",1525.1,6.863,15.361,15.361,"NOR",14.93085,15.3497784090911
"39",44872,"22_K_3",2059.7,5.608,21.586,21.586,"GLU",21.15585,21.7071477272728
"40",44872,"22_K_3",2172.8,1.722,4.205,4.205,"PHE",3.77485,3.53959090909087
"41",44873,"22_K_3",1273.6,8.503,21.728,21.728,"ALA",21.29785,21.1659619318181
"42",44873,"22_K_3",1396.3,6.11,17.043,17.043,"VAL",16.61285,16.8714980113637
"43",44873,"22_K_3",1525.3,3.783,14.993,14.993,"NOR",14.56285,15.0489559659091
"44",44873,"22_K_3",2059.9,5.196,21.767,21.767,"GLU",21.33685,21.9091960227273
"45",44873,"22_K_3",2172.8,1.577,3.139,3.139,"PHE",2.70885,2.45223409090912
"46",44874,"5AA",1280.5,24.201,-0.786,-0.786,"ALA",-1.21615,-1.29363295454563
"47",44874,"5AA",1401.6,18.534,-0.277,-0.277,"VAL",-0.70715,-0.463077840908994
"48",44874,"5AA",1539.1,26.659,15.11,15.11,"NOR",14.67985,15.2331335227271
"49",44874,"5AA",2074.7,12.483,-3.789,-3.789,"GLU",-4.21915,-3.62575568181815
"50",44874,"5AA",2190.1,12.886,-3.915,-3.915,"PHE",-4.34515,-4.62312272727273
"51",44881,"5AA",1293.1,21.112,-1.338,-1.338,"ALA",-1.76815,-1.46479715909117
"52",44881,"5AA",1414.1,18.933,-0.213,-0.213,"VAL",-0.64315,-0.501108806818074
"53",44881,"5AA",1552,27.796,12.585,12.585,"NOR",12.15485,13.1783764204542
"54",44881,"5AA",2094.4,12.686,-3.314,-3.314,"GLU",-3.74415,-3.00341761363641
"55",44881,"5AA",2206.2,12.411,-4.23,-4.23,"PHE",-4.66015,-5.08762045454551
"56",44885,"5AA",1305.4,21.219,-1.665,-1.665,"ALA",-2.09515,-1.57417670454583
"57",44885,"5AA",1426.6,17.129,-0.265,-0.265,"VAL",-0.69515,-0.611412215909042
"58",44885,"5AA",1564.2,20.334,13.893,13.893,"NOR",13.46285,14.7550866477268
"59",44885,"5AA",2112.8,11.961,-3.594,-3.594,"GLU",-4.02415,-3.19922443181816
"60",44885,"5AA",2221.3,14.603,-3.758,-3.758,"PHE",-4.18815,-4.70104772727282
"61",44886,"5AA",1320.9,20.92,-2.037,-2.037,"ALA",-2.46715,-1.89177159090961
"62",44886,"5AA",1442.1,16.19,-0.59,-0.59,"VAL",-1.02015,-0.950988068181784
"63",44886,"5AA",1578,18.774,13.96,13.96,"NOR",13.52985,14.8892642045452
"64",44886,"5AA",2132.4,12.424,-3.099,-3.099,"GLU",-3.52915,-2.68317613636362
"65",44886,"5AA",2237.1,12.227,-4.435,-4.435,"PHE",-4.86515,-5.39940454545457
