"","Analysis","ID1","RT","AreaAll","d29N","d15N","AAID","d15N.correct","adj"
"44",46898,"22_E_2",2062.2,9.208,22.739,22.739,"GLU",22.30885,22.5618448863632
"45",46898,"22_E_2",2171.9,2.262,3.174,3.174,"PHE",2.74385,2.4961042613623
"46",46899,"5AA",1277.6,18.193,-0.964,-0.964,"ALA",-1.39415,-1.67964374999987
"47",46899,"5AA",1398.6,11.386,-1.198,-1.198,"VAL",-1.62815,-0.986589204545432
"48",46899,"5AA",1535.1,20.717,14.241,14.241,"NOR",13.81085,14.0839880681824
"49",46899,"5AA",2068.1,12.092,-3.419,-3.419,"GLU",-3.84915,-3.61607159090962
"50",46899,"5AA",2184.3,10.727,-5.015,-5.015,"PHE",-5.44515,-5.74749034091027
"51",46900,"22_E_3",1275.5,13.524,21.916,21.916,"ALA",21.48585,21.2054406250001
"52",46900,"22_E_3",1397.8,8.281,18.993,18.993,"VAL",18.56285,19.207931534091
"53",46900,"22_E_3",1528.4,8.043,13.45,13.45,"NOR",13.01985,13.3320019886371
"54",46900,"22_E_3",2067,9.809,20.572,20.572,"GLU",20.14185,20.3550119318177
"55",46900,"22_E_3",2175.7,3.333,2.859,2.859,"PHE",2.42885,2.07191505681716
"56",46901,"22_E_3",1275.3,11.515,21.741,21.741,"ALA",21.31085,21.0355250000001
"57",46901,"22_E_3",1397.6,8.145,17.454,17.454,"VAL",17.02385,17.6724522727274
"58",46901,"22_E_3",1528.2,9.814,14.77,14.77,"NOR",14.33985,14.6910159090915
"59",46901,"22_E_3",2066.4,8.705,20.581,20.581,"GLU",20.15085,20.3440954545451
"60",46901,"22_E_3",2175.7,2.852,1.738,1.738,"PHE",1.30785,0.896320454544582
"61",46903,"16_W_2",1279.1,13.233,23.693,23.693,"ALA",23.26285,22.9976937500001
"62",46903,"16_W_2",1401.1,9.349,15.182,15.182,"VAL",14.75185,15.4074937500002
"63",46903,"16_W_2",1527.8,3.491,15.589,15.589,"NOR",15.15885,15.5880437500005
"64",46903,"16_W_2",2072.9,11.546,23.772,23.772,"GLU",23.34185,23.4952624999997
"65",46903,"16_W_2",2176.5,2.192,3.47,3.47,"PHE",3.03985,2.51913124999944
"66",46904,"16_W_2",1279.3,12.631,23.986,23.986,"ALA",23.55585,23.2957781250001
"67",46904,"16_W_2",1401.1,10.177,14.407,14.407,"VAL",13.97685,14.6360144886365
"68",46904,"16_W_2",1527.8,3.515,16.084,16.084,"NOR",15.65385,16.1220576704549
"69",46904,"16_W_2",2072.9,10.504,24.61,24.61,"GLU",24.17985,24.3133460227271
"70",46904,"16_W_2",2176.9,1.936,4.646,4.646,"PHE",4.21585,3.64053664772641
"71",46905,"16_W_2",1280.3,11.483,24.187,24.187,"ALA",23.75685,23.5018625000001
"72",46905,"16_W_2",1402.2,8.535,15.142,15.142,"VAL",14.71185,15.3745352272729
"73",46905,"16_W_2",1529,3.415,17.131,17.131,"NOR",16.70085,17.2080715909093
"74",46905,"16_W_2",2075,9.805,24.252,24.252,"GLU",23.82185,23.9354295454544
"75",46905,"16_W_2",2178.4,1.843,6.347,6.347,"PHE",5.91685,5.28694204545384
"76",46906,"5AA",1283.3,12.669,-1.164,-1.164,"ALA",-1.59415,-1.84405312499993
"77",46906,"5AA",1404.3,7.2,-1.329,-1.329,"VAL",-1.75915,-1.09294403409067
"78",46906,"5AA",1540.7,14.48,14.497,14.497,"NOR",14.06685,14.613085511364
"79",46906,"5AA",2076.4,8.064,-3.29,-3.29,"GLU",-3.72015,-3.62648693181823
"80",46906,"5AA",2190.9,7.151,-4.225,-4.225,"PHE",-4.65515,-5.33965255681874
"81",46907,"16_W_3",1286.6,11.438,23.464,23.464,"ALA",23.03385,22.7890312500001
"82",46907,"16_W_3",1409.1,8.845,15.382,15.382,"VAL",14.95185,15.6215767045457
"83",46907,"16_W_3",1535.7,7.968,13.913,13.913,"NOR",13.48285,14.0680994318184
"84",46907,"16_W_3",2086.2,12.562,23.689,23.689,"GLU",23.25885,23.3325965909091
"85",46907,"16_W_3",2185.9,2.35,6.28,6.28,"PHE",5.84985,5.11075284090869
"86",46908,"16_W_3",1288.7,11.527,23.714,23.714,"ALA",23.28385,23.0441156250001
"87",46908,"16_W_3",1411.2,7.551,15.572,15.572,"VAL",15.14185,15.8150974431821
"88",46908,"16_W_3",1538.2,7.16,13.71,13.71,"NOR",13.27985,13.9041133522728
"89",46908,"16_W_3",2089.6,11.169,23.63,23.63,"GLU",23.19985,23.2536801136364
"90",46908,"16_W_3",2188.9,2.088,6.049,6.049,"PHE",5.61885,4.82515823863612
"91",46909,"16_W_3",1292.2,10.927,23.725,23.725,"ALA",23.29485,23.0602000000001
"92",46909,"16_W_3",1414.7,5.634,14.616,14.616,"VAL",14.18585,14.8626181818185
"93",46909,"16_W_3",1541.8,5.75,11.406,11.406,"NOR",10.97585,11.6391272727274
"94",46909,"16_W_3",2094.8,11.172,23.811,23.811,"GLU",23.38085,23.4147636363638
"95",46909,"16_W_3",2193.5,2.08,6.376,6.376,"PHE",5.94585,5.09756363636354
"96",46910,"5AA",1295.6,12.055,-0.773,-0.773,"ALA",-1.20315,-1.43271562499995
"97",46910,"5AA",1416.4,6.894,-0.578,-0.578,"VAL",-1.00815,-0.327861079545085
"98",46910,"5AA",1553.1,13.431,14.359,14.359,"NOR",13.92885,14.6311411931818
"99",46910,"5AA",2094.8,8.041,-2.318,-2.318,"GLU",-2.74815,-2.73415284090887
"100",46910,"5AA",2205.4,6.91,-3.403,-3.403,"PHE",-3.83315,-4.73603096590948
"101",46911,"5AA",1299.1,11.804,-0.926,-0.926,"ALA",-1.35615,-1.58063124999995
"102",46911,"5AA",1419.9,6.809,-0.79,-0.79,"VAL",-1.22015,-0.536340340908703
"103",46911,"5AA",1556.6,12.868,14.088,14.088,"NOR",13.65785,14.3991551136362
"104",46911,"5AA",2100,7.73,-2.203,-2.203,"GLU",-2.63315,-2.63906931818152
"105",46911,"5AA",2210,7.009,-3.317,-3.317,"PHE",-3.74715,-4.70462556818206
