"","Analysis","ID1","RT","AreaAll","d29N","d15N","AAID","d15N.correct","adj"
"1",44821,"5AA",1401.1,22.884,-0.465,-0.465,"VAL",-0.89515,-0.759654261364273
"2",44821,"5AA",1539.3,39.093,15.124,15.124,"NOR",14.69385,14.5107247159087
"3",44821,"5AA",2076.6,20.667,-2.283,-2.283,"GLU",-2.71315,-2.57613494318234
"4",44821,"5AA",2190.7,19.721,-4.021,-4.021,"PHE",-4.45115,-4.62026619318226
"5",44822,"5AA",1281.4,35.283,-0.253,-0.253,"ALA",-0.68315,-1.52693196405565
"6",44822,"5AA",1402,23.051,-0.146,-0.146,"VAL",-0.57615,-0.490225568182325
"7",44822,"5AA",1540.1,39.552,15.32,15.32,"NOR",14.88985,14.6494482954543
"8",44822,"5AA",2077.3,21.165,-2.885,-2.885,"GLU",-3.31515,-3.2473096590913
"9",44822,"5AA",2191.4,18.998,-4.552,-4.552,"PHE",-4.98215,-5.24429715909109
"10",44823,"5AA",1281.2,34.67,-0.38,-0.38,"ALA",-0.81015,-1.70541463414528
"11",44823,"5AA",1401.8,22.542,-0.374,-0.374,"VAL",-0.80415,-0.767796875000377
"12",44823,"5AA",1540.1,38.629,15.067,15.067,"NOR",14.63685,14.3391718749999
"13",44823,"5AA",2077,20.608,-2.979,-2.979,"GLU",-3.40915,-3.41048437500071
"14",44823,"5AA",2190.9,18.066,-4.4,-4.4,"PHE",-4.83015,-5.18532812500084
"15",44827,"19_W_2",1269.3,5.929,25.026,25.026,"ALA",24.59585,23.4946546854949
"16",44827,"19_W_2",1391.9,1.908,22.264,22.264,"VAL",21.83385,21.671917897727
"17",44827,"19_W_2",1522.6,3.105,20.088,20.088,"NOR",19.65785,19.1310661931814
"18",44827,"19_W_2",2057.2,6.329,24.418,24.418,"GLU",23.98785,23.7098167613635
"19",44827,"19_W_2",2168.8,1.348,6.367,6.367,"PHE",5.93685,5.20954801136381
"20",44828,"19_W_2",1269.3,5.564,25.643,25.643,"ALA",25.21285,24.0601720154052
"21",44828,"19_W_2",1391.9,1.891,20.167,20.167,"VAL",19.73685,19.5253465909089
"22",44828,"19_W_2",1522.8,2.941,23.121,23.121,"NOR",22.69085,22.106789772727
"23",44828,"19_W_2",2057.4,6.006,24.61,24.61,"GLU",24.17985,23.8326420454541
"24",44828,"19_W_2",2169,1.258,6.865,6.865,"PHE",6.43485,5.61451704545406
"25",44829,"19_W_2",1269.7,5.327,24.991,24.991,"ALA",24.56085,23.3566893453151
"26",44829,"19_W_2",1392.4,1.07,24.651,24.651,"VAL",24.22085,23.9597752840904
"27",44829,"19_W_2",1523.2,2.884,22.779,22.779,"NOR",22.34885,21.7075133522726
"28",44829,"19_W_2",2057.6,5.886,25.049,25.049,"GLU",24.61885,24.2024673295451
"29",44829,"19_W_2",2169.2,1.205,6.833,6.833,"PHE",6.40285,5.48948607954522
"30",44830,"5AA",1282,32.636,0.003,0.003,"ALA",-0.42715,-1.68279332477448
"31",44830,"5AA",1402.6,20.948,0.052,0.052,"VAL",-0.37815,-0.688796022727651
"32",44830,"5AA",1540.7,37.032,15.531,15.531,"NOR",15.10085,14.4022369318182
"33",44830,"5AA",2078.1,18.876,-2.171,-2.171,"GLU",-2.60115,-3.08670738636386
