"","Analysis","ID1","RT","AreaAll","d29N","d15N","AAID","d15N.correct","adj"
"1",45888,"5AA",1278.2,26.248,-0.596,-0.596,"ALA",-1.02615,-1.49580596590995
"2",45888,"5AA",1399.7,17.647,-0.818,-0.818,"VAL",-1.24815,-0.7678576704557
"3",45888,"5AA",1536.6,29.205,14.677,14.677,"NOR",14.24685,14.3985980113637
"4",45888,"5AA",2070.8,14.197,-3.083,-3.083,"GLU",-3.51315,-2.76664772727676
"5",45888,"5AA",2187,14.053,-4.749,-4.749,"PHE",-5.17915,-4.85756363636681
"6",45889,"5AA",1280.1,26.437,-0.825,-0.825,"ALA",-1.25515,-1.76153579545544
"7",45889,"5AA",1401.3,17.752,-0.851,-0.851,"VAL",-1.28115,-0.851046022728626
"8",45889,"5AA",1538.4,30.548,14.646,14.646,"NOR",14.21585,14.3680880681819
"9",45889,"5AA",2073.1,15.274,-3.43,-3.43,"GLU",-3.86015,-3.22488636363971
"10",45889,"5AA",2189.1,14.33,-5.027,-5.027,"PHE",-5.45715,-5.25578181818483
"11",45890,"5AA",1280.3,24.443,-1.158,-1.158,"ALA",-1.58815,-2.13126562500094
"12",45890,"5AA",1401.6,16.41,-0.909,-0.909,"VAL",-1.33915,-0.959234375001097
"13",45890,"5AA",1538.7,28.174,14.457,14.457,"NOR",14.02685,14.1795781250001
"14",45890,"5AA",2073.5,14.576,-3.737,-3.737,"GLU",-4.16715,-3.64312500000356
"15",45890,"5AA",2189.3,14.072,-4.839,-4.839,"PHE",-5.26915,-5.18800000000284
"16",45891,"04_W_2",1281.2,21.092,23.246,23.246,"ALA",22.81585,22.2360045454538
"17",45891,"04_W_2",1402.8,7.864,19.77,19.77,"VAL",19.33985,19.669577272726
"18",45891,"04_W_2",1528.2,5.27,12.731,12.731,"NOR",12.30085,12.4540681818182
"19",45891,"04_W_2",2071,12.018,22.707,22.707,"GLU",22.27685,22.6896363636326
"20",45891,"04_W_2",2176.1,2.862,4.053,4.053,"PHE",3.62285,3.58378181817914
"21",45892,"04_W_2",1280.5,18.692,23.557,23.557,"ALA",23.12685,22.5102747159083
"22",45892,"04_W_2",1402.4,8.957,17.424,17.424,"VAL",16.99385,17.2733889204535
"23",45892,"04_W_2",1528,7.366,13.975,13.975,"NOR",13.54485,13.6985582386364
"24",45892,"04_W_2",2070.1,11.152,23.255,23.255,"GLU",22.82485,23.1263977272696
"25",45892,"04_W_2",2175.9,2.491,3.629,3.629,"PHE",3.19885,3.03956363636112
"26",45893,"04_W_2",1280.3,17.792,23.913,23.913,"ALA",23.48285,22.829544886363
"27",45893,"04_W_2",1402.2,10.036,16.628,16.628,"VAL",16.19785,16.4272005681806
"28",45893,"04_W_2",1527.8,7.395,14.289,14.289,"NOR",13.85885,14.0130482954546
"29",45893,"04_W_2",2069.9,10.184,22.94,22.94,"GLU",22.50985,22.7001590909058
"30",45893,"04_W_2",2175.7,2.203,4.253,4.253,"PHE",3.82285,3.5433454545431
"31",45894,"01_E_2",1282,20.001,23.608,23.608,"ALA",23.17785,22.4878150568175
"32",45894,"01_E_2",1403.4,11.926,15.4,15.4,"VAL",14.96985,15.1490122159081
"33",45894,"01_E_2",1527.2,3.854,14.327,14.327,"NOR",13.89685,14.0515383522728
"34",45894,"01_E_2",2072.7,11.778,23.879,23.879,"GLU",23.44885,23.5279204545419
"35",45894,"01_E_2",2176.7,2.839,5.405,5.405,"PHE",4.97485,4.57512727272509
"36",45895,"01_E_2",1282.4,18.143,24.539,24.539,"ALA",24.10885,23.3820852272721
"37",45895,"01_E_2",1403.4,10.753,15.474,15.474,"VAL",15.04385,15.1728238636352
"38",45895,"01_E_2",1527.6,4.615,17.222,17.222,"NOR",16.79185,16.9470284090909
"39",45895,"01_E_2",2072.7,11.438,23.859,23.859,"GLU",23.42885,23.396681818179
"40",45895,"01_E_2",2177.4,2.832,6.725,6.725,"PHE",6.29485,5.77490909090707
"41",45896,"01_E_2",1282.2,18.557,24.454,24.454,"ALA",24.02385,23.2603553977268
"42",45896,"01_E_2",1403.4,10.294,15.341,15.341,"VAL",14.91085,14.9896355113627
"43",45896,"01_E_2",1527.4,7.531,13.892,13.892,"NOR",13.46185,13.6175184659091
"44",45896,"01_E_2",2073.3,11.803,24.034,24.034,"GLU",23.60385,23.4604431818152
