"","Analysis","ID1","RT","AreaAll","d29N","d15N","AAID","d15N.correct","adj"
"24",46916,"16_E_2",2049.2,2.647,21.472,21.472,"GLU",21.04185,21.5035812499998
"25",46916,"16_E_2",2171.3,2.182,3.264,3.264,"PHE",2.83385,2.87957784090887
"26",46917,"16_E_2",1268.6,3.353,24.248,24.248,"ALA",23.81785,23.7695494318184
"27",46917,"16_E_2",1393,3.554,24.007,24.007,"VAL",23.57685,24.114323295455
"28",46917,"16_E_2",1522.8,3.168,11.314,11.314,"NOR",10.88385,11.0163857954564
"29",46917,"16_E_2",2047.8,2.603,21.458,21.458,"GLU",21.02785,21.4822624999998
"30",46917,"16_E_2",2170,2.16,3.763,3.763,"PHE",3.33285,3.35960113636351
"31",46918,"13_W_2_a",1274.3,13.657,22.489,22.489,"ALA",22.05885,22.0281127840912
"32",46918,"13_W_2_a",1395.5,5.387,22.145,22.145,"VAL",21.71485,22.2855508522732
"33",46918,"13_W_2_a",1525.1,6.099,12.958,12.958,"NOR",12.52785,12.7368946022743
"34",46918,"13_W_2_a",2058.4,6.891,23.016,23.016,"GLU",22.58585,23.0329437499998
"35",46918,"13_W_2_a",2170.9,2.076,3.478,3.478,"PHE",3.04785,3.05562443181803
"36",46919,"13_W_2_a",1274.5,12.721,22.529,22.529,"ALA",22.09885,22.0856761363639
"37",46919,"13_W_2_a",1395.7,5.642,21.107,21.107,"VAL",20.67685,21.2807784090912
"38",46919,"13_W_2_a",1525.5,5.589,12.832,12.832,"NOR",12.40185,12.6874034090926
"39",46919,"13_W_2_a",2058.7,6.415,22.635,22.635,"GLU",22.20485,22.6446249999998
"40",46919,"13_W_2_a",2171.3,1.907,3.44,3.44,"PHE",3.00985,2.99864772727255
"41",46920,"13_W_2_a",1274.3,11.956,22.308,22.308,"ALA",21.87785,21.8822394886366
"42",46920,"13_W_2_a",1395.7,6.627,19.106,19.106,"VAL",18.67585,19.3130059659095
"43",46920,"13_W_2_a",1525.3,5.167,12.785,12.785,"NOR",12.35485,12.7169122159104
"44",46920,"13_W_2_a",2058.7,6.119,23.189,23.189,"GLU",22.75885,23.1913062499998
"45",46920,"13_W_2_a",2171.1,1.749,3.03,3.03,"PHE",2.59985,2.56967102272707
"46",46921,"5AA",1278,17.913,-1.452,-1.452,"ALA",-1.88215,-1.86019715909068
"47",46921,"5AA",1398.8,10.942,-1.629,-1.629,"VAL",-2.05915,-1.38876647727227
"48",46921,"5AA",1535.5,19.958,14.133,14.133,"NOR",13.70285,14.1414210227287
"49",46921,"5AA",2069.1,11.695,-4.039,-4.039,"GLU",-4.46915,-4.04401250000014
"50",46921,"5AA",2184.9,10.344,-5.551,-5.551,"PHE",-5.98115,-6.03030568181841
"51",46922,"13_W_3_a",1276.6,12.058,20.921,20.921,"ALA",20.49085,20.530366193182
"52",46922,"13_W_3_a",1397.8,8.716,16.231,16.231,"VAL",15.80085,16.5044610795458
"53",46922,"13_W_3_a",1526.1,4.205,14.67,14.67,"NOR",14.23985,14.7549298295466
"54",46922,"13_W_3_a",2064.3,7.689,22.621,22.621,"GLU",22.19085,22.6086687499999
"55",46922,"13_W_3_a",2173.2,1.574,2.266,2.266,"PHE",1.83585,1.76771761363622
"56",46923,"13_W_3_a",1276.4,10.883,21.769,21.769,"ALA",21.33885,21.3959295454547
"57",46923,"13_W_3_a",1397.6,8.497,14.164,14.164,"VAL",13.73385,14.470688636364
"58",46923,"13_W_3_a",1526.1,3.779,15.173,15.173,"NOR",14.74285,15.3344386363649
"59",46923,"13_W_3_a",2064.1,6.615,23.327,23.327,"GLU",22.89685,23.3073499999999
"60",46923,"13_W_3_a",2173.2,1.349,3.315,3.315,"PHE",2.88485,2.79774090909074
"61",46924,"13_W_3_a",1278.2,9.886,21.701,21.701,"ALA",21.27085,21.3454928977274
"62",46924,"13_W_3_a",1399.5,8.156,14.096,14.096,"VAL",13.66585,14.4359161931822
"63",46924,"13_W_3_a",1528,5.931,13.73,13.73,"NOR",13.29985,13.9679474431832
"64",46924,"13_W_3_a",2066.8,6.235,23.615,23.615,"GLU",23.18485,23.58803125
"65",46924,"13_W_3_a",2175.5,1.276,4.582,4.582,"PHE",4.15185,4.04576420454526
"66",46925,"07_W_2",1271.3,1.436,21.449,21.449,"ALA",21.01885,21.1110562500001
"67",46925,"07_W_2",1395.5,1.252,23.337,23.337,"VAL",22.90685,23.7101437500003
"68",46925,"07_W_2",1526.3,1.639,15.192,15.192,"NOR",14.76185,15.5064562500011
"69",46925,"07_W_2",2058,2.403,20.221,20.221,"GLU",19.79085,20.1867124999999
"70",46925,"07_W_2",2176.3,1.447,3.533,3.533,"PHE",3.10285,2.97778749999978
"71",46926,"07_W_2",1273.4,1.308,21.765,21.765,"ALA",21.33485,21.4446196022728
"72",46926,"07_W_2",1397.6,1.711,17.055,17.055,"VAL",16.62485,17.4613713068185
"73",46926,"07_W_2",1528.2,1.548,16.46,16.46,"NOR",16.02985,16.8509650568194
"74",46926,"07_W_2",2060.9,2.113,20.531,20.531,"GLU",20.10085,20.48939375
"75",46926,"07_W_2",2178.8,1.336,3.658,3.658,"PHE",3.22785,3.0838107954543
"76",46927,"07_W_2",1275.9,1.281,21.255,21.255,"ALA",20.82485,20.9521829545455
"77",46927,"07_W_2",1400.1,1.128,22.692,22.692,"VAL",22.26185,23.1315988636368
"78",46927,"07_W_2",1530.5,1.518,15.609,15.609,"NOR",15.17885,16.0764738636372
"79",46927,"07_W_2",2063.7,2.117,19.769,19.769,"GLU",19.33885,19.720075
"80",46927,"07_W_2",2180.9,1.276,4.51,4.51,"PHE",4.07985,3.91683409090893
"81",46928,"5AA",1287.6,13.384,-0.803,-0.803,"ALA",-1.23315,-1.08825369318182
"82",46928,"5AA",1408.5,7.862,-0.399,-0.399,"VAL",-0.82915,0.0738264204550064
"83",46928,"5AA",1545.6,15.181,14.733,14.733,"NOR",14.30285,15.2769826704555
"84",46928,"5AA",2083.7,8.768,-2.682,-2.682,"GLU",-3.11215,-2.73824374999997
"85",46928,"5AA",2196.6,7.915,-3.867,-3.867,"PHE",-4.29715,-4.47914261363655
"86",46932,"5AA",1304.8,12.648,-1.379,-1.379,"ALA",-1.80915,-1.59400028409101
"87",46932,"5AA",1425.6,8.366,-1.403,-1.403,"VAL",-1.83315,-0.797263352272461
"88",46932,"5AA",1562.1,12.025,13.208,13.208,"NOR",12.77785,14.0580178977279
"89",46932,"5AA",2108.2,8.346,-2.978,-2.978,"GLU",-3.40815,-3.06351874999989
"90",46932,"5AA",2216.2,6.739,-4.669,-4.669,"PHE",-5.09915,-5.35704943181835
"91",46933,"5AA",1310.8,11.152,-1.732,-1.732,"ALA",-2.16215,-1.92943693181825
"92",46933,"5AA",1431.7,6.832,-1.441,-1.441,"VAL",-1.87115,-0.802035795454215
"93",46933,"5AA",1567.5,11.381,13.504,13.504,"NOR",13.07385,14.4305267045457
"94",46933,"5AA",2116.5,7.913,-2.753,-2.753,"GLU",-3.18315,-2.84583749999986
"95",46933,"5AA",2223.3,7.091,-3.965,-3.965,"PHE",-4.39515,-4.67202613636383
