"","Analysis","ID1","RT","AreaAll","d29N","d15N","AAID","d15N.correct","adj"
"44",46465,"89_E_3",2078.5,15.03,23.724,23.724,"GLU",23.29385,23.1142732954543
"45",46465,"89_E_3",2178.8,3.034,4.71,4.71,"PHE",4.27985,3.99107812499916
"51",46467,"89_K_2",1283.9,19.883,24.88,24.88,"ALA",24.44985,24.4061159090911
"52",46467,"89_K_2",1375.4,77.533,7.276,7.276,"VAL",6.84585,8.2940588068183
"53",46467,"89_K_2",1529,5.681,16.53,16.53,"NOR",16.09985,16.5249571022736
"54",46467,"89_K_2",2075.2,12.934,23.165,23.165,"GLU",22.73485,22.4569789772722
"56",46468,"89_K_2",1283.5,20.343,24.58,24.58,"ALA",24.14985,24.1219272727274
"57",46468,"89_K_2",1404.3,10.151,15.797,15.797,"VAL",15.36685,16.8254704545456
"58",46468,"89_K_2",1528.6,8.519,14.06,14.06,"NOR",13.62985,14.1276568181826
"59",46468,"89_K_2",2077.9,12.905,23.381,23.381,"GLU",22.95085,22.6238318181814
"60",46468,"89_K_2",2181.5,2.674,8.442,8.442,"PHE",8.01185,7.53187499999926
"61",46469,"89_K_2",1284.5,19.973,24.683,24.683,"ALA",24.25285,24.2407386363638
"62",46469,"89_K_2",1405.1,10.332,15.831,15.831,"VAL",15.40085,16.8698821022728
"63",46469,"89_K_2",1529.7,8.718,14.313,14.313,"NOR",13.88285,14.4533565340917
"64",46469,"89_K_2",2076.2,12.623,23.392,23.392,"GLU",22.96185,22.5856846590906
"65",46469,"89_K_2",2178.4,2.724,8.89,8.89,"PHE",8.45985,7.91614062499929
"66",46470,"89_E_2",1285.6,20.46,24.698,24.698,"ALA",24.26785,24.2715500000001
"67",46470,"89_E_2",1406.6,11.37,15.819,15.819,"VAL",15.38885,16.8682937500001
"68",46470,"89_E_2",1530.3,8.381,13.97,13.97,"NOR",13.53985,14.1830562500007
"69",46470,"89_E_2",2079.1,13.145,23.049,23.049,"GLU",22.61885,22.1935374999998
"70",46470,"89_E_2",2180.5,2.778,6.484,6.484,"PHE",6.05385,5.44640624999932
"71",46471,"89_E_2",1287.6,20.111,24.632,24.632,"ALA",24.20185,24.2213613636364
"72",46471,"89_E_2",1409.1,11.635,16.528,16.528,"VAL",16.09785,17.5877053977274
"73",46471,"89_E_2",1532.4,3.057,10.35,10.35,"NOR",9.91985,10.6357559659098
"74",46471,"89_E_2",2082.1,12.881,23.058,23.058,"GLU",22.62785,22.1533903409085
"75",46471,"89_E_2",2182.4,2.81,7.264,7.264,"PHE",6.83385,6.16267187499935
"76",46472,"89_E_2",1290.2,19.316,24.242,24.242,"ALA",23.81185,23.8471727272729
"77",46472,"89_E_2",1411.6,12.43,15.899,15.899,"VAL",15.46885,16.9691170454546
"78",46472,"89_E_2",1535.1,8.863,14.098,14.098,"NOR",13.66785,14.4564556818188
"79",46472,"89_E_2",2086.9,12.596,23.446,23.446,"GLU",23.01585,22.4922431818177
"80",46472,"89_E_2",2186.1,2.636,7.321,7.321,"PHE",6.89085,6.15593749999939
