Row,Analysis,Date,Identifier 1,Identifier 2,Comment,Amount,Gasconfiguration,Peak Nr,Is Ref _,Rt,Width,BGD 28,Ampl  28,rArea 28,Area 28,BGD 29,Ampl  29,rArea 29,Area 29,rR 29N2/28N2,R 29N2/28N2,rd 29N2/28N2,d 29N2/28N2,R 15N/14N,d 15N/14N,BGD 44,Ampl  44,rArea 44,Area 44,BGD 45,Ampl  45,rArea 45,Area 45,BGD 46,Ampl  46,Area 46,rArea 46,rR 45CO2/44CO2,R 45CO2/44CO2,rd 45CO2/44CO2,d 45CO2/44CO2,rR 46CO2/44CO2,R 46CO2/44CO2,rd 46CO2/44CO2,d 46CO2/44CO2,R 13C/12C,d 13C/12C,R 18O/16O,d 18O/16O
38,46346,10/01/23,BVR-CMS-02,C12,SAMPLE,0.448,N2,3,0,316.8,2.9,22.7,74,117,0.117,15.1,44,78,0.001,0.6642981,0.0074223,8.958,8.958,0.0037111,8.958,,,,,,,,,,,,,,,,,,,,,,,,
38,46346,10/01/23,BVR-CMS-02,C12,SAMPLE,0.448,CO2,4,0,370.3,95.7,,,,,,,,,,,,,,,1.2,5372,129815,129.815,0.7,5638,135723,1.493,3.5,7616,0.553,184235,1.0455122,0.0117994,-15.474,-15.474,1.4192093,0.0039746,-11.194,-11.194,0.0109994,-16.172,0.0019828,-11.171
38,46346,10/01/23,BVR-CMS-02,C12,SAMPLE,0.448,CO2,5,1,526.1,41.2,,,,,,,,,,,,,,,2.8,5175,96064,96.064,2.2,5495,102015,1.122,5.7,7427,0.414,137879,1.0619451,0.0119849,0,0,1.4352764,0.0040196,0,0,0.0111802,0,0.0020052,0
39,46347,10/01/23,SHW-CMS-04,D1,SAMPLE,0.452,N2,1,1,47.7,28,22.3,3282,60531,60.531,14.9,2161,39855,0.438,0.6584266,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
39,46347,10/01/23,SHW-CMS-04,D1,SAMPLE,0.452,N2,2,0,214.4,80.7,25.8,3456,73385,73.385,17.1,2297,48720,0.536,0.6638951,0.0074175,8.305,8.305,0.0037087,8.305,,,,,,,,,,,,,,,,,,,,,,,,
39,46347,10/01/23,SHW-CMS-04,D1,SAMPLE,0.452,CO2,3,0,370.3,95.3,,,,,,,,,,,,,,,1.2,5134,124031,124.031,0.6,5406,130137,1.432,3.5,7276,0.528,176006,1.0492357,0.0118417,-11.946,-11.946,1.419049,0.0039743,-11.257,-11.257,0.0110417,-12.388,0.0019827,-11.241
39,46347,10/01/23,SHW-CMS-04,D1,SAMPLE,0.452,CO2,4,1,525.6,41.2,,,,,,,,,,,,,,,2.7,5155,95726,95.726,2.2,5472,101654,1.118,5.6,7395,0.412,137387,1.061922,0.0119849,0,0,1.435205,0.0040196,0,0,0.0111802,0,0.0020052,0
40,46348,10/01/23,NTH-CMS-07,D2,SAMPLE,0.444,N2,1,1,47.7,28,22.3,3290,60684,60.684,15.0,2167,39982,0.44,0.6588504,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
40,46348,10/01/23,NTH-CMS-07,D2,SAMPLE,0.444,N2,2,0,214.2,79.8,25.9,3243,68653,68.653,17.2,2152,45511,0.501,0.6629097,0.0074017,6.161,6.161,0.0037009,6.161,,,,,,,,,,,,,,,,,,,,,,,,
40,46348,10/01/23,NTH-CMS-07,D2,SAMPLE,0.444,CO2,3,0,370.1,94.9,,,,,,,,,,,,,,,1.2,5035,121310,121.31,0.6,5295,127126,1.398,3.5,7136,0.516,172156,1.0479493,0.0118269,-13.175,-13.175,1.419149,0.0039744,-11.234,-11.234,0.011027,-13.706,0.0019827,-11.216
40,46348,10/01/23,NTH-CMS-07,D2,SAMPLE,0.444,CO2,4,1,525.6,41.6,,,,,,,,,,,,,,,2.7,5177,96203,96.203,2.1,5496,102162,1.124,5.5,7429,0.414,138078,1.0619407,0.0119849,0,0,1.435273,0.0040196,0,0,0.0111802,0,0.0020052,0
41,46349,10/01/23,STR-CMS-12,D3,SAMPLE,0.457,N2,1,1,47.9,28,22.3,3290,60774,60.774,15.0,2166,40011,0.44,0.6583694,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
41,46349,10/01/23,STR-CMS-12,D3,SAMPLE,0.457,N2,2,0,214.4,79.6,25.9,3351,70437,70.437,17.2,2227,46778,0.515,0.6641055,0.0074205,8.713,8.713,0.0037102,8.713,,,,,,,,,,,,,,,,,,,,,,,,
41,46349,10/01/23,STR-CMS-12,D3,SAMPLE,0.457,CO2,3,0,370.3,94.5,,,,,,,,,,,,,,,1.2,5009,120034,120.034,0.6,5267,125764,1.383,3.4,7101,0.511,170368,1.0477373,0.0118244,-13.39,-13.39,1.4193276,0.0039749,-11.103,-11.103,0.0110243,-13.941,0.001983,-11.084
41,46349,10/01/23,STR-CMS-12,D3,SAMPLE,0.457,CO2,4,1,525.6,41.6,,,,,,,,,,,,,,,2.7,5173,96092,96.092,2.1,5491,102045,1.123,5.5,7422,0.414,137917,1.0619568,0.0119849,0,0,1.4352631,0.0040196,0,0,0.0111802,0,0.0020052,0
42,46350,10/01/23,AGL-CMS-02,D4,SAMPLE,0.454,N2,1,1,47.9,28,22.3,3282,60595,60.595,15.0,2161,39895,0.439,0.6583966,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
42,46350,10/01/23,AGL-CMS-02,D4,SAMPLE,0.454,N2,2,0,214.6,80.5,25.8,3847,80699,80.699,17.1,2551,53458,0.588,0.6624384,0.0074016,6.139,6.139,0.0037008,6.139,,,,,,,,,,,,,,,,,,,,,,,,
42,46350,10/01/23,AGL-CMS-02,D4,SAMPLE,0.454,CO2,3,0,370.1,94.9,,,,,,,,,,,,,,,1.2,5299,126964,126.964,0.6,5628,134321,1.478,3.5,7510,0.541,180176,1.0579524,0.0119402,-3.726,-3.726,1.4191189,0.0039744,-11.229,-11.229,0.0111402,-3.576,0.0019827,-11.233
42,46350,10/01/23,AGL-CMS-02,D4,SAMPLE,0.454,CO2,4,1,525.6,41.2,,,,,,,,,,,,,,,2.8,5148,95724,95.724,2.3,5466,101650,1.118,5.6,7388,0.412,137386,1.0619093,0.0119849,0,0,1.4352352,0.0040196,0,0,0.0111802,0,0.0020052,0
43,46351,10/01/23,PNE-CMS-07,D5,SAMPLE,0.449,N2,1,1,47.9,27.8,22.3,3289,60271,60.271,15.0,2167,39709,0.437,0.6588402,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
43,46351,10/01/23,PNE-CMS-07,D5,SAMPLE,0.449,N2,2,0,214.2,79.6,25.9,3254,67638,67.638,17.3,2160,44858,0.493,0.6632077,0.0074052,6.629,6.629,0.0037026,6.629,,,,,,,,,,,,,,,,,,,,,,,,
43,46351,10/01/23,PNE-CMS-07,D5,SAMPLE,0.449,CO2,3,0,370.1,94.5,,,,,,,,,,,,,,,1.2,4976,118212,118.212,0.6,5243,124113,1.365,3.5,7057,0.504,167851,1.0499187,0.0118492,-11.315,-11.315,1.4199124,0.0039765,-10.717,-10.717,0.011049,-11.731,0.0019837,-10.703
43,46351,10/01/23,PNE-CMS-07,D5,SAMPLE,0.449,CO2,4,1,525.6,41.8,,,,,,,,,,,,,,,2.8,5176,96148,96.148,2.3,5494,102102,1.123,5.7,7425,0.414,138000,1.0619345,0.0119849,0,0,1.4352947,0.0040196,0,0,0.0111802,0,0.0020052,0
44,46352,10/01/23,NTH-CMS-05,D6,SAMPLE,0.455,N2,1,1,47.9,28,22.4,3292,60619,60.619,15.1,2167,39909,0.439,0.6583659,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
44,46352,10/01/23,NTH-CMS-05,D6,SAMPLE,0.455,N2,2,0,214.6,79.4,25.8,2864,60957,60.957,17.2,1900,40395,0.444,0.6626785,0.0074046,6.55,6.55,0.0037023,6.55,,,,,,,,,,,,,,,,,,,,,,,,
44,46352,10/01/23,NTH-CMS-05,D6,SAMPLE,0.455,N2,3,0,316.8,3.1,22.7,71,118,0.118,15.1,43,76,0.001,0.6470196,0.0072296,-17.234,-17.234,0.0036148,-17.234,,,,,,,,,,,,,,,,,,,,,,,,
44,46352,10/01/23,NTH-CMS-05,D6,SAMPLE,0.455,CO2,4,0,370.8,95.1,,,,,,,,,,,,,,,1.2,4662,112618,112.618,0.6,4902,118023,1.298,3.5,6614,0.48,159955,1.0479945,0.0118279,-13.099,-13.099,1.4203343,0.0039777,-10.405,-10.405,0.0110275,-13.655,0.0019844,-10.386
44,46352,10/01/23,NTH-CMS-05,D6,SAMPLE,0.455,CO2,5,1,525.8,41.2,,,,,,,,,,,,,,,2.6,5146,95730,95.73,2.1,5464,101656,1.118,5.4,7386,0.412,137398,1.0619043,0.0119849,0,0,1.4352683,0.0040196,0,0,0.0111802,0,0.0020052,0
45,46353,10/01/23,SAL_STD_04,D7,STD,0.375,N2,1,1,47.7,28,22.3,3289,60289,60.289,15.0,2164,39692,0.437,0.658369,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
45,46353,10/01/23,SAL_STD_04,D7,STD,0.375,N2,2,0,214.2,79.2,25.9,2946,61398,61.398,17.2,1964,40897,0.45,0.6660844,0.0074426,11.719,11.719,0.0037213,11.719,,,,,,,,,,,,,,,,,,,,,,,,
45,46353,10/01/23,SAL_STD_04,D7,STD,0.375,CO2,3,0,370.3,95.1,,,,,,,,,,,,,,,1.2,4600,109427,109.427,0.6,4856,115124,1.266,3.5,6524,0.466,155390,1.0520702,0.0118734,-9.302,-9.302,1.420036,0.0039766,-10.683,-10.683,0.0110732,-9.574,0.0019838,-10.673
45,46353,10/01/23,SAL_STD_04,D7,STD,0.375,CO2,4,1,525.6,41.4,,,,,,,,,,,,,,,3.1,5176,95600,95.6,2.6,5494,101522,1.117,6.1,7427,0.412,137221,1.0619484,0.0119849,0,0,1.4353695,0.0040196,0,0,0.0111802,0,0.0020052,0
46,46354,10/01/23,GA1_STD_04,D8,STD,0.426,N2,1,1,47.9,28,22.5,3289,60555,60.555,15.2,2167,39898,0.439,0.6588622,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
46,46354,10/01/23,GA1_STD_04,D8,STD,0.426,N2,2,0,214.2,77.5,26.0,2642,54874,54.874,17.3,1734,35999,0.396,0.6560262,0.0073247,-4.304,-4.304,0.0036624,-4.304,,,,,,,,,,,,,,,,,,,,,,,,
46,46354,10/01/23,GA1_STD_04,D8,STD,0.426,CO2,3,0,370.1,93.4,,,,,,,,,,,,,,,1.2,4718,111901,111.901,0.6,4948,116949,1.286,3.5,6693,0.477,158939,1.0451116,0.011795,-15.843,-15.843,1.4203592,0.0039775,-10.474,-10.474,0.0109947,-16.594,0.0019842,-10.449
46,46354,10/01/23,GA1_STD_04,D8,STD,0.426,CO2,4,1,525.6,41.4,,,,,,,,,,,,,,,2.7,5174,96073,96.073,2.2,5492,102023,1.122,5.6,7423,0.414,137902,1.0619356,0.0119849,0,0,1.4353939,0.0040196,0,0,0.0111802,0,0.0020052,0
47,46355,10/01/23,GA2_STD_04,D9,STD,0.426,N2,1,1,47.9,28,22.4,3282,60636,60.636,15.0,2160,39921,0.439,0.6583768,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
47,46355,10/01/23,GA2_STD_04,D9,STD,0.426,N2,2,0,214.4,79,25.8,2555,54454,54.454,17.1,1675,35666,0.392,0.6549839,0.0073185,-5.153,-5.153,0.0036592,-5.153,,,,,,,,,,,,,,,,,,,,,,,,
47,46355,10/01/23,GA2_STD_04,D9,STD,0.426,CO2,3,0,370.8,94.7,,,,,,,,,,,,,,,1.2,4555,110145,110.145,0.6,4842,116703,1.284,3.5,6463,0.469,156446,1.0595391,0.011958,-2.239,-2.239,1.4203565,0.0039778,-10.382,-10.382,0.0111577,-2.014,0.0019844,-10.389
47,46355,10/01/23,GA2_STD_04,D9,STD,0.426,CO2,4,1,525.6,41.4,,,,,,,,,,,,,,,2.5,5152,95728,95.728,2.0,5468,101656,1.118,5.4,7391,0.412,137395,1.061917,0.0119849,0,0,1.4352575,0.0040196,0,0,0.0111802,0,0.0020052,0
48,46356,10/01/23,GA2_QTY_01,D10,QTY,0.302,N2,1,1,47.9,28,22.3,3290,60659,60.659,14.9,2165,39936,0.439,0.6583688,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
48,46356,10/01/23,GA2_QTY_01,D10,QTY,0.302,N2,2,0,214,75.9,25.8,1857,38814,38.814,17.1,1218,25419,0.28,0.6548877,0.0073175,-5.287,-5.287,0.0036588,-5.287,,,,,,,,,,,,,,,,,,,,,,,,
48,46356,10/01/23,GA2_QTY_01,D10,QTY,0.302,CO2,3,0,371.6,89.5,,,,,,,,,,,,,,,1.2,3333,78938,78.938,0.6,3540,83643,0.92,3.4,4731,0.337,112211,1.0596153,0.0119582,-2.226,-2.226,1.421519,0.0039808,-9.648,-9.648,0.0111575,-2.026,0.0019858,-9.654
48,46356,10/01/23,GA2_QTY_01,D10,QTY,0.302,CO2,4,1,525.6,40.8,,,,,,,,,,,,,,,2.2,5175,96141,96.141,1.7,5493,102100,1.123,4.9,7425,0.414,137998,1.0619789,0.0119849,0,0,1.4353676,0.0040196,0,0,0.0111802,0,0.0020052,0
49,46357,10/01/23,GA2_QTY_02,D11,QTY,0.463,N2,1,1,47.9,28.2,22.2,3289,61024,61.024,14.9,2165,40178,0.442,0.6584078,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
49,46357,10/01/23,GA2_QTY_02,D11,QTY,0.463,N2,2,0,214,78.6,25.8,2860,59510,59.51,17.2,1875,38974,0.429,0.6549147,0.0073174,-5.305,-5.305,0.0036587,-5.305,,,,,,,,,,,,,,,,,,,,,,,,
49,46357,10/01/23,GA2_QTY_02,D11,QTY,0.463,CO2,3,0,369.7,94.7,,,,,,,,,,,,,,,1.2,5083,120887,120.887,0.5,5406,128083,1.409,3.4,7206,0.515,171627,1.0595249,0.0119575,-2.285,-2.285,1.4197266,0.0039759,-10.868,-10.868,0.0111573,-2.045,0.0019834,-10.875
49,46357,10/01/23,GA2_QTY_02,D11,QTY,0.463,CO2,4,1,525.6,41.2,,,,,,,,,,,,,,,2.7,5173,96112,96.112,2.2,5490,102067,1.123,5.6,7421,0.414,137953,1.0619518,0.0119849,0,0,1.4353258,0.0040196,0,0,0.0111802,0,0.0020052,0
50,46358,10/01/23,GA2_QTY_03,D12,QTY,0.596,N2,1,1,47.9,28,22.4,3280,60482,60.482,15.0,2159,39821,0.438,0.658401,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
50,46358,10/01/23,GA2_QTY_03,D12,QTY,0.596,N2,2,0,214.2,80,25.9,3690,76412,76.412,17.2,2419,50044,0.55,0.6549233,0.0073175,-5.282,-5.282,0.0036588,-5.282,,,,,,,,,,,,,,,,,,,,,,,,
50,46358,10/01/23,GA2_QTY_03,D12,QTY,0.596,CO2,3,0,368.3,98.9,,,,,,,,,,,,,,,1.2,6487,154808,154.808,0.6,6907,164016,1.804,3.4,9189,0.659,219544,1.0594816,0.0119575,-2.285,-2.285,1.4181708,0.0039719,-11.852,-11.852,0.0111578,-2.007,0.0019814,-11.86
50,46358,10/01/23,GA2_QTY_03,D12,QTY,0.596,CO2,4,1,525.6,42,,,,,,,,,,,,,,,3.1,5150,95480,95.48,2.7,5466,101390,1.115,6.2,7388,0.411,137030,1.0619077,0.0119849,0,0,1.4351808,0.0040196,0,0,0.0111802,0,0.0020052,0
51,46359,10/01/23,Blank,Extra,BLANK,0,N2,1,1,47.9,28,22.5,3289,60675,60.675,15.2,2165,39948,0.439,0.6583888,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
51,46359,10/01/23,Blank,Extra,BLANK,0,CO2,2,1,525.6,40.5,,,,,,,,,,,,,,,1.1,5172,96316,96.316,0.5,5491,102298,1.125,3.2,7421,0.415,138254,1.062109,0.0119849,0,0,1.4354269,0.0040196,0,0,0.0111802,0,0.0020052,0
52,46360,10/01/23,EmptyHole,Extra,ZERO,0,N2,1,1,47.9,28,21.9,3287,60596,60.596,14.6,2164,39901,0.439,0.6584751,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
52,46360,10/01/23,EmptyHole,Extra,ZERO,0,CO2,2,1,525.6,40.3,,,,,,,,,,,,,,,1.0,5149,95584,95.584,0.4,5467,101520,1.117,3.0,7390,0.412,137213,1.062104,0.0119849,0,0,1.4355273,0.0040196,0,0,0.0111802,0,0.0020052,0
