Row,Analysis,Date,Identifier 1,Identifier 2,Comment,Amount,Gasconfiguration,Peak Nr,Is Ref _,Rt,Width,BGD 28,Ampl  28,rArea 28,Area 28,BGD 29,Ampl  29,rArea 29,Area 29,rR 29N2/28N2,R 29N2/28N2,rd 29N2/28N2,d 29N2/28N2,R 15N/14N,d 15N/14N,BGD 44,Ampl  44,rArea 44,Area 44,BGD 45,Ampl  45,rArea 45,Area 45,BGD 46,Ampl  46,Area 46,rArea 46,rR 45CO2/44CO2,R 45CO2/44CO2,rd 45CO2/44CO2,d 45CO2/44CO2,rR 46CO2/44CO2,R 46CO2/44CO2,rd 46CO2/44CO2,d 46CO2/44CO2,R 13C/12C,d 13C/12C,R 18O/16O,d 18O/16O
1,45312,09/14/23,CONDITIONER,Extra,CONDITIONER,0.45,N2,1,1,47.7,28,28.3,3306,60949,60.949,18.2,2179,40175,0.442,0.6591525,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
1,45312,09/14/23,CONDITIONER,Extra,CONDITIONER,0.45,N2,2,0,217.8,101.6,32.0,3322,82393,82.393,20.7,2214,54945,0.604,0.6668654,0.0074425,11.701,11.701,0.0037212,11.701,,,,,,,,,,,,,,,,,,,,,,,,
1,45312,09/14/23,CONDITIONER,Extra,CONDITIONER,0.45,CO2,3,0,371.4,120.6,,,,,,,,,,,,,,,0.4,5268,148238,148.238,-0.2,5558,156035,1.716,2.3,7479,0.632,210661,1.0525964,0.0118757,-9.111,-9.111,1.4210985,0.0039817,-9.409,-9.409,0.0110749,-9.417,0.0019864,-9.398
1,45312,09/14/23,CONDITIONER,Extra,CONDITIONER,0.45,CO2,4,1,525.4,41.4,,,,,,,,,,,,,,,2.5,5212,95973,95.973,1.9,5533,101950,1.121,5.2,7473,0.413,137683,1.0622749,0.0119849,0,0,1.4345966,0.0040196,0,0,0.0111802,0,0.0020052,0
2,45313,09/14/23,BLANK,Extra,BLANK,0,N2,1,1,47.7,28,29.2,3301,60758,60.758,19.2,2174,40024,0.44,0.6587331,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
2,45313,09/14/23,BLANK,Extra,BLANK,0,CO2,2,1,525.4,40.3,,,,,,,,,,,,,,,0.7,5198,96434,96.434,0.1,5520,102452,1.127,2.5,7459,0.415,138397,1.0624034,0.0119849,0,0,1.4351495,0.0040196,0,0,0.0111802,0,0.0020052,0
3,45314,09/14/23,GA1_QTY_1,E1,QTY,0.263,N2,1,1,47.4,28,28.9,3296,60353,60.353,18.8,2170,39718,0.437,0.6581056,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
3,45314,09/14/23,GA1_QTY_1,E1,QTY,0.263,N2,2,0,216.9,91.3,32.3,1379,33104,33.104,21.0,904,21691,0.239,0.6552405,0.0073244,-4.354,-4.354,0.0036622,-4.354,,,,,,,,,,,,,,,,,,,,,,,,
3,45314,09/14/23,GA1_QTY_1,E1,QTY,0.263,CO2,3,0,373.1,108.5,,,,,,,,,,,,,,,0.6,2548,68375,68.375,0.0,2667,71490,0.786,2.6,3624,0.292,97372,1.0455676,0.0117966,-15.708,-15.708,1.4240975,0.0039888,-7.642,-7.642,0.0109951,-16.555,0.0019899,-7.613
3,45314,09/14/23,GA1_QTY_1,E1,QTY,0.263,CO2,4,1,525.4,41,,,,,,,,,,,,,,,1.6,5173,96071,96.071,1.1,5492,102052,1.123,4.0,7421,0.414,137868,1.0622535,0.0119849,0,0,1.4350639,0.0040196,0,0,0.0111802,0,0.0020052,0
4,45315,09/14/23,GA1_QTY_2,E2,QTY,0.46,N2,1,1,47.4,28,29.3,3304,60876,60.876,19.2,2174,40063,0.441,0.6581192,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
4,45315,09/14/23,GA1_QTY_2,E2,QTY,0.46,N2,2,0,217.8,98.6,32.9,2397,58892,58.892,21.4,1570,38588,0.424,0.6552388,0.0073242,-4.377,-4.377,0.0036621,-4.377,,,,,,,,,,,,,,,,,,,,,,,,
4,45315,09/14/23,GA1_QTY_2,E2,QTY,0.46,CO2,3,0,371.8,117.5,,,,,,,,,,,,,,,0.7,4337,120664,120.664,0.1,4542,126146,1.388,2.8,6160,0.515,171616,1.0454288,0.0117956,-15.792,-15.792,1.422255,0.0039838,-8.908,-8.908,0.0109946,-16.598,0.0019874,-8.88
4,45315,09/14/23,GA1_QTY_2,E2,QTY,0.46,CO2,4,1,525.4,42,,,,,,,,,,,,,,,2.3,5194,96562,96.562,1.8,5514,102568,1.128,4.9,7449,0.416,138570,1.0622034,0.0119849,0,0,1.4350381,0.0040196,0,0,0.0111802,0,0.0020052,0
5,45316,09/14/23,GA1_QTY_3,E3,QTY,0.601,N2,1,1,47.4,28,29.6,3297,60730,60.73,19.5,2172,40001,0.44,0.6586706,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
5,45316,09/14/23,GA1_QTY_3,E3,QTY,0.601,N2,2,0,217.8,100.7,33.1,3164,77332,77.332,21.6,2075,50716,0.558,0.6558154,0.0073245,-4.335,-4.335,0.0036623,-4.335,,,,,,,,,,,,,,,,,,,,,,,,
5,45316,09/14/23,GA1_QTY_3,E3,QTY,0.601,CO2,3,0,370.6,120.4,,,,,,,,,,,,,,,0.8,5686,158462,158.462,0.2,5959,165644,1.822,2.9,8065,0.675,225107,1.0453287,0.0117951,-15.836,-15.836,1.4205789,0.0039793,-10.003,-10.003,0.0109946,-16.604,0.0019852,-9.977
5,45316,09/14/23,GA1_QTY_3,E3,QTY,0.601,CO2,4,1,525.4,41.6,,,,,,,,,,,,,,,2.7,5195,96428,96.428,2.2,5515,102421,1.127,5.5,7452,0.415,138367,1.0621488,0.0119849,0,0,1.4349328,0.0040196,0,0,0.0111802,0,0.0020052,0
6,45317,09/14/23,GA1_STD_01,E4,STD,0.426,N2,1,1,47.7,28,29.7,3289,60657,60.657,19.6,2166,39956,0.44,0.6587129,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
6,45317,09/14/23,GA1_STD_01,E4,STD,0.426,N2,2,0,217.8,97.6,33.0,2215,54147,54.147,21.6,1452,35518,0.391,0.6559448,0.0073255,-4.202,-4.202,0.0036627,-4.202,,,,,,,,,,,,,,,,,,,,,,,,
6,45317,09/14/23,GA1_STD_01,E4,STD,0.426,CO2,3,0,372.2,116,,,,,,,,,,,,,,,0.9,3997,110716,110.716,0.3,4185,115732,1.273,3.1,5678,0.472,157448,1.0453046,0.0117951,-15.833,-15.833,1.4220825,0.0039836,-8.939,-8.939,0.0109941,-16.641,0.0019873,-8.911
6,45317,09/14/23,GA1_STD_01,E4,STD,0.426,CO2,4,1,525.4,41.6,,,,,,,,,,,,,,,2.2,5168,95956,95.956,1.7,5486,101917,1.121,4.9,7412,0.413,137688,1.0621216,0.0119849,0,0,1.4349085,0.0040196,0,0,0.0111802,0,0.0020052,0
7,45318,09/14/23,GA2_STD_01,E5,STD,0.422,N2,1,1,47.7,28,29.7,3297,60791,60.791,19.6,2171,40041,0.44,0.6586742,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
7,45318,09/14/23,GA2_STD_01,E5,STD,0.422,N2,2,0,217.4,96.8,33.1,2250,54300,54.3,21.7,1474,35577,0.391,0.6551801,0.0073174,-5.305,-5.305,0.0036587,-5.305,,,,,,,,,,,,,,,,,,,,,,,,
7,45318,09/14/23,GA2_STD_01,E5,STD,0.422,CO2,3,0,371.6,116,,,,,,,,,,,,,,,0.9,4047,110649,110.649,0.3,4296,117263,1.29,3.0,5747,0.472,157328,1.0597784,0.0119583,-2.219,-2.219,1.421874,0.0039831,-9.062,-9.062,0.0111574,-2.041,0.001987,-9.068
7,45318,09/14/23,GA2_STD_01,E5,STD,0.422,CO2,4,1,525.4,41.6,,,,,,,,,,,,,,,2.2,5189,96526,96.526,1.6,5509,102523,1.128,4.8,7443,0.416,138503,1.0621353,0.0119849,0,0,1.4348773,0.0040196,0,0,0.0111802,0,0.0020052,0
8,45319,09/14/23,PCH_STD_01,E6,STD,1.378,N2,1,1,47.4,28,29.7,3296,60628,60.628,19.6,2170,39935,0.439,0.6586901,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
8,45319,09/14/23,PCH_STD_01,E6,STD,1.378,N2,2,0,219.5,98.9,33.0,2133,51586,51.586,21.7,1407,34050,0.375,0.6600738,0.0073719,2.101,2.101,0.0036859,2.101,,,,,,,,,,,,,,,,,,,,,,,,
8,45319,09/14/23,PCH_STD_01,E6,STD,1.378,CO2,3,0,363.7,136.7,,,,,,,,,,,,,,,0.9,14269,410866,410.866,0.3,15068,430251,4.733,3.1,20143,1.743,580954,1.0471796,0.0118181,-13.911,-13.911,1.413973,0.0039615,-14.433,-14.433,0.0110195,-14.375,0.0019763,-14.417
8,45319,09/14/23,PCH_STD_01,E6,STD,1.378,CO2,4,1,525.4,42.4,,,,,,,,,,,,,,,5.5,5186,96366,96.366,5.2,5505,102336,1.126,9.7,7437,0.415,138255,1.061953,0.0119849,0,0,1.4346797,0.0040196,0,0,0.0111802,0,0.0020052,0
9,45320,09/14/23,MTA-PGT-01,E7,SAMPLE,1.5,N2,1,1,47.4,28,30.5,3286,60629,60.629,20.4,2162,39905,0.439,0.6581885,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
9,45320,09/14/23,MTA-PGT-01,E7,SAMPLE,1.5,N2,2,0,219.7,101.4,33.5,2538,62082,62.082,22.1,1681,41121,0.452,0.6623634,0.0074031,6.343,6.343,0.0037015,6.343,,,,,,,,,,,,,,,,,,,,,,,,
9,45320,09/14/23,MTA-PGT-01,E7,SAMPLE,1.5,CO2,3,0,363.9,139.2,,,,,,,,,,,,,,,1.2,14532,422728,422.728,0.6,15459,445832,4.904,3.5,20503,1.793,597507,1.0546557,0.0119033,-6.807,-6.807,1.413456,0.0039605,-14.692,-14.692,0.0111047,-6.749,0.0019757,-14.692
9,45320,09/14/23,MTA-PGT-01,E7,SAMPLE,1.5,CO2,4,1,525.4,42.4,,,,,,,,,,,,,,,6.1,5159,95778,95.778,5.8,5475,101705,1.119,10.5,7397,0.412,137396,1.061884,0.0119849,0,0,1.4345315,0.0040196,0,0,0.0111802,0,0.0020052,0
10,45321,09/14/23,TLV-ERM-01,E8,SAMPLE,1.501,N2,1,1,47.4,28,30.7,3292,60608,60.608,20.5,2167,39894,0.439,0.658228,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
10,45321,09/14/23,TLV-ERM-01,E8,SAMPLE,1.501,N2,2,0,219,98.2,33.8,2170,52551,52.551,22.4,1435,34766,0.382,0.6615623,0.0073937,5.065,5.065,0.0036968,5.065,,,,,,,,,,,,,,,,,,,,,,,,
10,45321,09/14/23,TLV-ERM-01,E8,SAMPLE,1.501,CO2,3,0,364.9,136.1,,,,,,,,,,,,,,,1.4,13261,382006,382.006,0.9,14087,402698,4.43,3.9,18710,1.62,539971,1.0541671,0.0118982,-7.227,-7.227,1.4135121,0.0039609,-14.584,-14.584,0.0110997,-7.203,0.001976,-14.584
10,45321,09/14/23,TLV-ERM-01,E8,SAMPLE,1.501,CO2,4,1,525.4,42.2,,,,,,,,,,,,,,,5.1,5178,96111,96.111,4.7,5496,102054,1.123,9.1,7424,0.414,137864,1.0618406,0.0119849,0,0,1.4344319,0.0040196,0,0,0.0111802,0,0.0020052,0
11,45322,09/14/23,BVR-NYM-01,E9,SAMPLE,1.491,N2,1,1,47.4,28,30.6,3287,60598,60.598,20.5,2163,39892,0.439,0.6583021,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
11,45322,09/14/23,BVR-NYM-01,E9,SAMPLE,1.491,N2,2,0,219.2,97.6,33.7,1916,46575,46.575,22.4,1266,30785,0.339,0.6609774,0.0073863,4.064,4.064,0.0036931,4.064,,,,,,,,,,,,,,,,,,,,,,,,
11,45322,09/14/23,BVR-NYM-01,E9,SAMPLE,1.491,CO2,3,0,363.7,137.9,,,,,,,,,,,,,,,1.4,14744,428217,428.217,0.9,15550,447654,4.924,3.8,20786,1.814,604748,1.0453909,0.0117996,-15.457,-15.457,1.4122466,0.0039576,-15.418,-15.418,0.0110014,-15.995,0.0019743,-15.399
11,45322,09/14/23,BVR-NYM-01,E9,SAMPLE,1.491,CO2,4,1,525.4,42.8,,,,,,,,,,,,,,,5.7,5175,96247,96.247,5.3,5492,102195,1.124,9.9,7419,0.414,138053,1.0618031,0.0119849,0,0,1.4343621,0.0040196,0,0,0.0111802,0,0.0020052,0
12,45323,09/14/23,SHC-NYM-W-01,E10,SAMPLE,1.504,N2,1,1,47.4,28,30.7,3285,60498,60.498,20.6,2162,39825,0.438,0.6582941,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
12,45323,09/14/23,SHC-NYM-W-01,E10,SAMPLE,1.504,N2,2,0,219.5,95.3,33.9,1565,38052,38.052,22.5,1036,25192,0.277,0.6620385,0.0073982,5.688,5.688,0.0036991,5.688,,,,,,,,,,,,,,,,,,,,,,,,
12,45323,09/14/23,SHC-NYM-W-01,E10,SAMPLE,1.504,CO2,3,0,363.5,137.5,,,,,,,,,,,,,,,1.5,14945,433870,433.87,0.9,15813,454946,5.004,3.9,21065,1.838,612616,1.0485759,0.0118362,-12.405,-12.405,1.4119797,0.003957,-15.572,-15.572,0.011038,-12.718,0.001974,-15.56
12,45323,09/14/23,SHC-NYM-W-01,E10,SAMPLE,1.504,CO2,4,1,525.4,42.4,,,,,,,,,,,,,,,5.6,5172,96069,96.069,5.2,5488,102001,1.122,9.8,7415,0.413,137794,1.0617468,0.0119849,0,0,1.4343145,0.0040196,0,0,0.0111802,0,0.0020052,0
13,45324,09/14/23,SHW-NJA-01,E11,SAMPLE,1.508,N2,1,1,47.7,28.2,30.7,3280,60482,60.482,20.6,2161,39847,0.438,0.6588305,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
13,45324,09/14/23,SHW-NJA-01,E11,SAMPLE,1.508,N2,2,0,219.2,98.4,33.8,2044,49520,49.52,22.5,1352,32761,0.36,0.6615695,0.007387,4.157,4.157,0.0036935,4.157,,,,,,,,,,,,,,,,,,,,,,,,
13,45324,09/14/23,SHW-NJA-01,E11,SAMPLE,1.508,CO2,3,0,364.7,136.1,,,,,,,,,,,,,,,1.5,12986,371787,371.787,0.9,13862,393902,4.333,3.9,18310,1.576,525253,1.0594834,0.0119592,-2.139,-2.139,1.4127798,0.0039592,-15.006,-15.006,0.0111608,-1.733,0.0019751,-15.018
13,45324,09/14/23,SHW-NJA-01,E11,SAMPLE,1.508,CO2,4,1,525.6,42.4,,,,,,,,,,,,,,,5.2,5170,95413,95.413,4.8,5489,101305,1.114,9.3,7414,0.411,136851,1.0617546,0.0119849,0,0,1.4343029,0.0040196,0,0,0.0111802,0,0.0020052,0
14,45325,09/14/23,BLANK,Extra,BLANK,0,N2,1,1,47.4,28,30.7,3270,60379,60.379,20.6,2154,39777,0.438,0.6587879,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
14,45325,09/14/23,BLANK,Extra,BLANK,0,CO2,2,1,525.4,40.3,,,,,,,,,,,,,,,1.1,5155,95754,95.754,0.6,5472,101688,1.119,3.3,7393,0.412,137365,1.0619668,0.0119849,0,0,1.4345632,0.0040196,0,0,0.0111802,0,0.0020052,0
15,45326,09/14/23,MTA-NYM-W-01,E12,SAMPLE,1.499,N2,1,1,47.4,28,29.6,3282,60508,60.508,19.6,2163,39883,0.439,0.6591337,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
15,45326,09/14/23,MTA-NYM-W-01,E12,SAMPLE,1.499,N2,2,0,219.2,98.4,33.1,2091,50744,50.744,21.9,1385,33639,0.37,0.6629168,0.0073986,5.74,5.74,0.0036993,5.74,,,,,,,,,,,,,,,,,,,,,,,,
15,45326,09/14/23,MTA-NYM-W-01,E12,SAMPLE,1.499,CO2,3,0,363.2,137.7,,,,,,,,,,,,,,,1.0,14883,432439,432.439,0.4,15751,453568,4.989,3.2,20981,1.832,610618,1.0488612,0.0118393,-12.147,-12.147,1.4120333,0.003957,-15.554,-15.554,0.0110411,-12.442,0.001974,-15.543
15,45326,09/14/23,MTA-NYM-W-01,E12,SAMPLE,1.499,CO2,4,1,525.4,42.2,,,,,,,,,,,,,,,5.7,5167,95996,95.996,5.3,5484,101925,1.121,9.9,7408,0.413,137692,1.061758,0.0119849,0,0,1.4343429,0.0040196,0,0,0.0111802,0,0.0020052,0
16,45327,09/14/23,TLV-NYM-W-01,F1,SAMPLE,1.51,N2,1,1,47.4,28.2,30.6,3278,60415,60.415,20.5,2157,39771,0.437,0.6583024,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
16,45327,09/14/23,TLV-NYM-W-01,F1,SAMPLE,1.51,N2,2,0,219.2,100.9,33.8,2515,61044,61.044,22.4,1657,40229,0.443,0.6590177,0.0073644,1.087,1.087,0.0036822,1.087,,,,,,,,,,,,,,,,,,,,,,,,
16,45327,09/14/23,TLV-NYM-W-01,F1,SAMPLE,1.51,CO2,3,0,363.2,137.5,,,,,,,,,,,,,,,1.4,15008,436466,436.466,0.8,15833,456305,5.019,3.8,21145,1.848,616101,1.0454536,0.0118015,-15.296,-15.296,1.4115683,0.0039562,-15.756,-15.756,0.0110034,-15.81,0.0019736,-15.738
16,45327,09/14/23,TLV-NYM-W-01,F1,SAMPLE,1.51,CO2,4,1,525.4,42.6,,,,,,,,,,,,,,,5.6,5162,95886,95.886,5.3,5477,101802,1.12,9.9,7400,0.413,137516,1.0616929,0.0119849,0,0,1.4341648,0.0040196,0,0,0.0111802,0,0.0020052,0
17,45328,09/14/23,CTG-CNT-01,F2,SAMPLE,1.489,N2,1,1,47.4,28,30.8,3275,60402,60.402,20.7,2157,39793,0.438,0.658792,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
17,45328,09/14/23,CTG-CNT-01,F2,SAMPLE,1.489,N2,2,0,218.8,98.6,33.9,2351,56833,56.833,22.5,1561,37751,0.415,0.6642457,0.0074173,8.278,8.278,0.0037086,8.278,,,,,,,,,,,,,,,,,,,,,,,,
17,45328,09/14/23,CTG-CNT-01,F2,SAMPLE,1.489,CO2,3,0,365.1,134.8,,,,,,,,,,,,,,,1.5,12296,352062,352.062,0.9,12981,369137,4.061,4.0,17334,1.492,497364,1.0485002,0.0118357,-12.444,-12.444,1.412716,0.0039593,-14.99,-14.99,0.0110373,-12.781,0.0019752,-14.978
17,45328,09/14/23,CTG-CNT-01,F2,SAMPLE,1.489,CO2,4,1,525.4,42.4,,,,,,,,,,,,,,,4.9,5165,96031,96.031,4.5,5482,101957,1.122,9.0,7406,0.413,137728,1.0617122,0.0119849,0,0,1.4342145,0.0040196,0,0,0.0111802,0,0.0020052,0
18,45329,09/14/23,MTA-NYM-W-01,F3,SAMPLE,1.506,N2,1,1,47.4,28,30.7,3278,60421,60.421,20.6,2157,39775,0.438,0.6582922,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
18,45329,09/14/23,MTA-NYM-W-01,F3,SAMPLE,1.506,N2,2,0,219.2,98.9,33.9,2071,50349,50.349,22.5,1370,33333,0.367,0.662052,0.0073984,5.711,5.711,0.0036992,5.711,,,,,,,,,,,,,,,,,,,,,,,,
18,45329,09/14/23,MTA-NYM-W-01,F3,SAMPLE,1.506,CO2,3,0,363,137.7,,,,,,,,,,,,,,,1.4,14955,434845,434.845,0.9,15825,456029,5.016,3.9,21065,1.841,613636,1.048718,0.0118385,-12.215,-12.215,1.4111627,0.003955,-16.055,-16.055,0.0110405,-12.496,0.001973,-16.045
18,45329,09/14/23,MTA-NYM-W-01,F3,SAMPLE,1.506,CO2,4,1,525.4,42.4,,,,,,,,,,,,,,,5.9,5164,96032,96.032,5.5,5480,101956,1.122,10.3,7403,0.413,137728,1.0616861,0.0119849,0,0,1.4341886,0.0040196,0,0,0.0111802,0,0.0020052,0
19,45330,09/14/23,SHC-NYM-W-01,F4,SAMPLE,1.487,N2,1,1,47.7,28,30.9,3272,60262,60.262,20.8,2157,39722,0.437,0.6591626,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
19,45330,09/14/23,SHC-NYM-W-01,F4,SAMPLE,1.487,N2,2,0,219.5,95.9,33.9,1515,36992,36.992,22.6,1004,24521,0.27,0.6628658,0.0073977,5.618,5.618,0.0036989,5.618,,,,,,,,,,,,,,,,,,,,,,,,
19,45330,09/14/23,SHC-NYM-W-01,F4,SAMPLE,1.487,CO2,3,0,363.5,137.3,,,,,,,,,,,,,,,1.5,14655,426382,426.382,1.0,15499,447028,4.917,4.1,20643,1.805,601753,1.0484214,0.0118355,-12.463,-12.463,1.4112997,0.0039557,-15.897,-15.897,0.0110375,-12.768,0.0019733,-15.885
19,45330,09/14/23,SHC-NYM-W-01,F4,SAMPLE,1.487,CO2,4,1,525.4,42.2,,,,,,,,,,,,,,,5.6,5163,95819,95.819,5.3,5478,101727,1.119,10.0,7401,0.412,137414,1.0616526,0.0119849,0,0,1.4340969,0.0040196,0,0,0.0111802,0,0.0020052,0
20,45331,09/14/23,GA1_STD_02,F5,STD,0.434,N2,1,1,47.4,27.8,30.8,3276,59563,59.563,20.8,2157,39213,0.431,0.6583491,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
20,45331,09/14/23,GA1_STD_02,F5,STD,0.434,N2,2,0,217.4,97.4,34.0,2271,55077,55.077,22.6,1488,36103,0.397,0.6554967,0.0073245,-4.333,-4.333,0.0036623,-4.333,,,,,,,,,,,,,,,,,,,,,,,,
20,45331,09/14/23,GA1_STD_02,F5,STD,0.434,CO2,3,0,371.2,117.5,,,,,,,,,,,,,,,1.5,4112,113184,113.184,1.0,4304,118266,1.301,4.1,5821,0.481,160444,1.0448974,0.0117943,-15.896,-15.896,1.4175432,0.0039724,-11.727,-11.727,0.0109946,-16.605,0.0019817,-11.703
20,45331,09/14/23,GA1_STD_02,F5,STD,0.434,CO2,4,1,525.4,41.2,,,,,,,,,,,,,,,2.6,5168,95987,95.987,2.1,5484,101917,1.121,5.5,7409,0.413,137681,1.0617757,0.0119849,0,0,1.4343644,0.0040196,0,0,0.0111802,0,0.0020052,0
21,45332,09/14/23,GA2_STD_02,F6,STD,0.422,N2,1,1,47.7,28,30.1,3268,60245,60.245,20.1,2153,39692,0.437,0.6588491,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
21,45332,09/14/23,GA2_STD_02,F6,STD,0.422,N2,2,0,217.6,97.2,33.5,2204,53644,53.644,22.2,1444,35152,0.387,0.6552915,0.0073167,-5.4,-5.4,0.0036583,-5.4,,,,,,,,,,,,,,,,,,,,,,,,
21,45332,09/14/23,GA2_STD_02,F6,STD,0.422,CO2,3,0,371.6,116.2,,,,,,,,,,,,,,,1.2,3979,109878,109.878,0.6,4221,116407,1.28,3.6,5637,0.468,155867,1.0594153,0.0119581,-2.233,-2.233,1.4185375,0.0039755,-10.962,-10.962,0.011158,-1.986,0.0019832,-10.97
21,45332,09/14/23,GA2_STD_02,F6,STD,0.422,CO2,4,1,525.4,40.8,,,,,,,,,,,,,,,2.4,5146,94857,94.857,1.9,5461,100718,1.108,5.2,7377,0.408,136050,1.0617866,0.0119849,0,0,1.43426,0.0040196,0,0,0.0111802,0,0.0020052,0
22,45333,09/14/23,PCH_STD_02,F7,STD,1.376,N2,1,1,47.4,28,30.0,3274,60328,60.328,20.0,2158,39767,0.437,0.6591762,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
22,45333,09/14/23,PCH_STD_02,F7,STD,1.376,N2,2,0,219.2,98.6,33.4,2094,50705,50.705,22.1,1382,33490,0.368,0.6604835,0.007371,1.983,1.983,0.0036855,1.983,,,,,,,,,,,,,,,,,,,,,,,,
22,45333,09/14/23,PCH_STD_02,F7,STD,1.376,CO2,3,0,363.2,144.6,,,,,,,,,,,,,,,1.1,14124,407041,407.041,0.5,14908,426111,4.687,3.5,19903,1.724,574620,1.046851,0.0118175,-13.964,-13.964,1.4117025,0.0039567,-15.628,-15.628,0.0110193,-14.387,0.0019739,-15.613
22,45333,09/14/23,PCH_STD_02,F7,STD,1.376,CO2,4,1,525.4,41.4,,,,,,,,,,,,,,,5.6,5158,95771,95.771,5.2,5473,101677,1.118,9.9,7394,0.412,137346,1.0616764,0.0119849,0,0,1.4341144,0.0040196,0,0,0.0111802,0,0.0020052,0
23,45334,09/14/23,MTA-PGT-02,F8,SAMPLE,1.499,N2,1,1,47.4,28,30.8,3271,60255,60.255,20.7,2155,39699,0.437,0.6588524,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
23,45334,09/14/23,MTA-PGT-02,F8,SAMPLE,1.499,N2,2,0,219.5,101.4,33.9,2475,60700,60.7,22.5,1640,40242,0.443,0.662975,0.0074024,6.257,6.257,0.0037012,6.257,,,,,,,,,,,,,,,,,,,,,,,,
23,45334,09/14/23,MTA-PGT-02,F8,SAMPLE,1.499,CO2,3,0,363.7,140,,,,,,,,,,,,,,,1.4,14431,420319,420.319,0.8,15341,443082,4.874,3.9,20331,1.78,593279,1.0541585,0.0119005,-7.042,-7.042,1.4114989,0.0039563,-15.743,-15.743,0.0111024,-6.962,0.0019736,-15.744
23,45334,09/14/23,MTA-PGT-02,F8,SAMPLE,1.499,CO2,4,1,525.4,42.4,,,,,,,,,,,,,,,5.7,5159,95866,95.866,5.4,5474,101775,1.12,10.0,7395,0.412,137479,1.0616345,0.0119849,0,0,1.434075,0.0040196,0,0,0.0111802,0,0.0020052,0
24,45335,09/14/23,TLV-ERM-02,F9,SAMPLE,1.495,N2,1,1,47.7,28,30.9,3269,60161,60.161,20.8,2154,39638,0.436,0.6588645,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
24,45335,09/14/23,TLV-ERM-02,F9,SAMPLE,1.495,N2,2,0,218.8,98.2,34.0,2124,51433,51.433,22.6,1406,34059,0.375,0.6622105,0.0073938,5.078,5.078,0.0036969,5.078,,,,,,,,,,,,,,,,,,,,,,,,
24,45335,09/14/23,TLV-ERM-02,F9,SAMPLE,1.495,CO2,3,0,364.5,136.1,,,,,,,,,,,,,,,1.5,13076,376448,376.448,0.9,13884,396747,4.364,4.0,18423,1.594,531477,1.0539229,0.0118978,-7.263,-7.263,1.4118212,0.0039572,-15.51,-15.51,0.0110996,-7.208,0.0019741,-15.51
24,45335,09/14/23,TLV-ERM-02,F9,SAMPLE,1.495,CO2,4,1,525.4,42.4,,,,,,,,,,,,,,,5.1,5156,95871,95.871,4.7,5472,101780,1.12,9.1,7393,0.412,137485,1.0616336,0.0119849,0,0,1.434063,0.0040196,0,0,0.0111802,0,0.0020052,0
25,45336,09/14/23,BVR-NYM-02,F10,SAMPLE,1.516,N2,1,1,47.4,28,30.7,3267,60198,60.198,20.7,2152,39662,0.436,0.6588639,0.0073564,0,0,0.0036782,0,,,,,,,,,,,,,,,,,,,,,,,,
25,45336,09/14/23,BVR-NYM-02,F10,SAMPLE,1.516,N2,2,0,219.2,98.6,33.9,1942,47378,47.378,22.6,1284,31343,0.345,0.6615553,0.0073864,4.085,4.085,0.0036932,4.085,,,,,,,,,,,,,,,,,,,,,,,,
