district, date, card, age, position
wood, 19860709, 24, 2, 24
wood, 19860709, 24, 2, 27
wood, 19860709, 24, 2, 29
wood, 19860709, 24, 2, 31
wood, 19860709, 24, 2, 32
wood, 19860709, 24, 2, 33
wood, 19860709, 24, 2, 35
wood, 19860709, 24, 2, 36
wood, 19860709, 24, 2, 38
wood, 19860709, 24, 2, 39
wood, 19860709, 25, 2, 1
wood, 19860709, 25, 2, 2
wood, 19860709, 25, 2, 3
wood, 19860709, 25, 2, 4
wood, 19860709, 25, 2, 5
wood, 19860709, 25, 2, 6
wood, 19860709, 25, 2, 7
wood, 19860709, 25, 2, 8
wood, 19860709, 25, 2, 11
wood, 19860709, 25, 2, 14
wood, 19860709, 25, 2, 15
wood, 19860709, 25, 2, 18
wood, 19860709, 25, 2, 23
wood, 19860709, 25, 2, 24
wood, 19860709, 25, 2, 25
wood, 19860709, 25, 2, 28
wood, 19860709, 25, 2, 32
wood, 19860709, 25, 2, 35
wood, 19860709, 25, 2, 36
wood, 19860709, 25, 2, 37
wood, 19860709, 24, 3, 3
wood, 19860709, 24, 3, 4
wood, 19860709, 24, 3, 5
wood, 19860709, 24, 3, 7
wood, 19860709, 24, 3, 11
wood, 19860709, 24, 3, 14
wood, 19860709, 24, 3, 16
wood, 19860709, 24, 3, 17
wood, 19860709, 24, 3, 18
wood, 19860709, 24, 3, 25
wood, 19860709, 24, 3, 28
wood, 19860709, 24, 3, 40
wood, 19860709, 25, 3, 9
wood, 19860709, 25, 3, 12
wood, 19860709, 25, 3, 13
wood, 19860709, 25, 3, 17
wood, 19860709, 25, 3, 21
wood, 19860709, 25, 3, 26

